cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct
Ubiratã,PR,2009,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),1440.1383431906097,21.62,1.0,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com avião,0.0,0.0,0.0,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com máquinas,113.92,1.7,0.07645462278465424,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,3 - Aluguel de máquinas/serviços,8.75,0.13,0.005872348572381712,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,4 - Mão-de-obra temporária,7.08,0.1,0.004751568901995716,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,5 - Mão-de-obra fixa,34.44,0.51,0.023113563980894414,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,6 - Sementes,304.1,4.56,0.20408928009843183,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,7 - Fertilizantes,238.88,3.58,0.16031847165377636,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,8 - Defensivos,80.15,1.21,0.05379071292301648,4000.0,
Ubiratã,PR,2010,I - DESPESAS DE CUSTEIO DA LAVOURA,Total das Despesas de Custeio da Lavoura (A),787.32,11.79,0.5283905689151508,4000.0,
Ubiratã,PR,2010,II - DESPESAS PÓS-COLHEITA,1 - Seguro da produção,0.0,0.0,0.0,4000.0,
Ubiratã,PR,2010,II - DESPESAS PÓS-COLHEITA,2 - Assistência técnica,15.75,0.24,0.01057022743028708,4000.0,
Ubiratã,PR,2010,II - DESPESAS PÓS-COLHEITA,3 - Transporte externo,40.0,0.6,0.026845022045173538,4000.0,
Ubiratã,PR,2010,II - DESPESAS PÓS-COLHEITA,5 - Armazenagem,96.33,1.44,0.06464952434028917,4000.0,
Ubiratã,PR,2010,II - DESPESAS PÓS-COLHEITA,6 - CESSR,20.94,0.31,0.014053369040648349,4000.0,
Ubiratã,PR,2010,II - DESPESAS PÓS-COLHEITA,Total das Despesas Pós-Colheita (B),173.02,2.59,0.11611814285639815,4000.0,
Ubiratã,PR,2010,III - DESPESAS FINANCEIRAS,1 - Juros,33.0830447211123,0.49,0.022202876621493044,4000.0,
Ubiratã,PR,2010,III - DESPESAS FINANCEIRAS,Total das Despesas Financeiras  (C),33.0830447211123,0.49,0.022202876621493044,4000.0,
Ubiratã,PR,2010,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),993.4230447211123,14.87,0.6667115883930419,4000.0,
Ubiratã,PR,2010,IV - DEPRECIAÇÕES,1 - Depreciação de benfeitorias/instalações,54.8,0.82,0.03677768020188774,4000.0,
Ubiratã,PR,2010,IV - DEPRECIAÇÕES,2 - Depreciação de implementos,35.46,0.53,0.023798112043046337,4000.0,
Ubiratã,PR,2010,IV - DEPRECIAÇÕES,3 - Depreciação de máquinas,49.96,0.75,0.033529432534421755,4000.0,
Ubiratã,PR,2010,IV - DEPRECIAÇÕES,Total de Depreciações (E),140.22,2.1,0.09410522477935583,4000.0,
Ubiratã,PR,2010,V - OUTROS CUSTOS FIXOS,1 - Manutenção periódica de máquinas/implementos,39.76112,0.6,0.02668470357351976,4000.0,
Ubiratã,PR,2010,V - OUTROS CUSTOS FIXOS,2 - Encargos sociais,20.32,0.3,0.013637271198948158,4000.0,
Ubiratã,PR,2010,V - OUTROS CUSTOS FIXOS,3 - Seguro do capital fixo,3.88,0.06,0.0026039671383818333,4000.0,
Ubiratã,PR,2010,V - OUTROS CUSTOS FIXOS,Total de Outros Custos Fixos (F),63.96112,0.96,0.04292594191084975,4000.0,
Ubiratã,PR,2010,V - OUTROS CUSTOS FIXOS,Custo Fixo  (E+F = G),204.18112,3.06,0.1370311666902056,4000.0,
Ubiratã,PR,2010,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),1197.6041647211123,17.93,0.8037427550832474,4000.0,
Ubiratã,PR,2010,VI - RENDA DE FATORES,1 - Remuneração esperada sobre capital fixo,22.43,0.34,0.01505334611183106,4000.0,
Ubiratã,PR,2010,VI - RENDA DE FATORES,2 - Terra,270.0,4.05,0.18120389880492138,4000.0,
Ubiratã,PR,2010,VI - RENDA DE FATORES,Total de Renda de Fatores (I),292.43,4.39,0.19625724491675245,4000.0,
Ubiratã,PR,2010,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),1490.0341647211123,22.32,1.0,4000.0,
Ubiratã,PR,2011,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,125.42,1.88,17.15,4000.0,11.43
Ubiratã,PR,2011,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,3 - Operação com máquinas:,5 - Aluguel de Animais,3.75,0.06,0.51,4000.0,0.34
Ubiratã,PR,2011,3 - Operação com máquinas:,6 - Mão-de-obra,7.08,0.1,0.97,4000.0,0.65
Ubiratã,PR,2011,3 - Operação com máquinas:,7 - Administrador,-27.24,-0.4,-3.73,4000.0,-2.48
Ubiratã,PR,2011,3 - Operação com máquinas:,8 - Sementes,103.35,1.55,14.14,4000.0,9.42
Ubiratã,PR,2011,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,3 - Operação com máquinas:,9 - Fertilizantes,301.6,4.52,41.25,4000.0,27.48
Ubiratã,PR,2011,3 - Operação com máquinas:,10 - Agrotóxicos,73.11,1.1,10.0,4000.0,6.66
Ubiratã,PR,2011,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.4 - Análise de Solo,5.5,0.08,0.75,4000.0,0.5
Ubiratã,PR,2011,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),592.57,8.89,81.04,4000.0,54.0
Ubiratã,PR,2011,II - OUTRAS DESPESAS,15 - Transporte Externo,40.0,0.6,5.47,4000.0,3.64
Ubiratã,PR,2011,16 - Despesas:,16.1 - Despesas Administrativas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,16.2 - Despesas de armazenagem,105.88,1.59,14.48,4000.0,9.65
Ubiratã,PR,2011,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,19 - Assistência Técnica,11.85,0.18,1.62,4000.0,1.08
Ubiratã,PR,2011,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,22 - CDO,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,23 - CESSR,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),157.73,2.37,21.57,4000.0,14.37
Ubiratã,PR,2011,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,-19.14,-0.29,-2.62,4000.0,-1.74
Ubiratã,PR,2011,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),-19.14,-0.29,-2.62,4000.0,-1.74
Ubiratã,PR,2011,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),731.16,10.97,99.99,4000.0,66.63
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,54.05,0.81,7.39,4000.0,4.92
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,44.05,0.66,6.02,4000.0,4.01
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),98.1,1.47,13.41,4000.0,8.93
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,33.06,0.5,4.52,4000.0,3.01
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,-0.16,0.0,-0.02,4000.0,-0.01
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,5.1,0.08,0.7,4000.0,0.46
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),38.0,0.58,5.2,4000.0,3.46
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),136.1,2.05,18.61,4000.0,12.39
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),867.26,13.02,118.6,4000.0,79.02
Ubiratã,PR,2011,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,49.54,0.74,6.78,4000.0,4.51
Ubiratã,PR,2011,VI - RENDA DE FATORES,33 - Terra Própria,180.74,2.71,24.72,4000.0,16.47
Ubiratã,PR,2011,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2011,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),230.28,3.45,31.5,4000.0,20.98
Ubiratã,PR,2011,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1097.54,16.47,150.1,4000.0,
Ubiratã,PR,2012,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operações com Animais,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,133.41,2.02,14.79,,10.5
Ubiratã,PR,2012,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,4 - Aluguel de Máquinas,3.75,0.06,0.42,,0.3
Ubiratã,PR,2012,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,6 - Mão-de-obra,7.08,0.1,0.78,,0.56
Ubiratã,PR,2012,3 - Operação com máquinas:,7 - Administrador,37.32,0.56,4.14,,2.94
Ubiratã,PR,2012,3 - Operação com máquinas:,8 - Sementes,102.6,1.54,11.37,,8.08
Ubiratã,PR,2012,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,9 - Fertilizantes,317.22,4.76,35.16,,24.97
Ubiratã,PR,2012,3 - Operação com máquinas:,10 - Agrotóxicos,82.16,1.24,9.11,,6.47
Ubiratã,PR,2012,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,13.4 - Análise de Solo,6.75,0.1,0.75,,0.53
Ubiratã,PR,2012,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),690.29,10.38,76.52,,54.35
Ubiratã,PR,2012,II - OUTRAS DESPESAS,15 - Transporte Externo,40.0,0.6,4.43,,3.15
Ubiratã,PR,2012,16 - Despesas:,16.1 - Despesas Administrativas,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,16.2 - Despesas de armazenagem,105.1,1.58,11.65,,8.27
Ubiratã,PR,2012,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,19 - Assistência Técnica,13.81,0.21,1.53,,1.09
Ubiratã,PR,2012,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,22 - CDO,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,23 - CESSR,30.84,0.46,3.42,,2.43
Ubiratã,PR,2012,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),189.75,2.85,21.03,,14.94
Ubiratã,PR,2012,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,22.26,0.33,2.47,,1.75
Ubiratã,PR,2012,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),22.26,0.33,2.47,,1.75
Ubiratã,PR,2012,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),902.3,13.56,100.02,,71.04
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,54.05,0.81,5.99,,4.25
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,45.23,0.68,5.01,,3.56
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),99.28,1.49,11.0,,7.81
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,"29 - Manutenção Periódica Benfeitorias/Instalações, Máquinas e Implementos",33.53,0.5,3.72,,2.64
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,0.22,0.0,0.02,,0.02
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,5.16,0.08,0.57,,0.41
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),38.91,0.58,4.31,,3.07
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),138.19,2.07,15.31,,10.88
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1040.49,15.63,115.33,,81.92
Ubiratã,PR,2012,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,49.9,0.75,5.53,,3.93
Ubiratã,PR,2012,VI - RENDA DE FATORES,33 - Terra Própria,180.0,2.7,19.95,,14.17
Ubiratã,PR,2012,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,,0.0
Ubiratã,PR,2012,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),229.9,3.45,25.48,,18.1
Ubiratã,PR,2012,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1270.39,19.08,140.81,,
Ubiratã,PR,2013,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,123.27,1.87,10.63,4000.0,8.89
Ubiratã,PR,2013,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,4 - Aluguel de Máquinas,3.75,0.06,0.32,4000.0,0.27
Ubiratã,PR,2013,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,6 - Mão-de-obra,5.95,0.08,0.51,4000.0,0.43
Ubiratã,PR,2013,3 - Operação com máquinas:,7 - Administrador,215.0,3.24,18.54,4000.0,15.5
Ubiratã,PR,2013,3 - Operação com máquinas:,8 - Sementes,102.03,1.53,8.8,4000.0,7.36
Ubiratã,PR,2013,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,9 - Fertilizantes,366.09,5.49,31.57,4000.0,26.4
Ubiratã,PR,2013,3 - Operação com máquinas:,10 - Agrotóxicos,114.63,1.72,9.89,4000.0,8.27
Ubiratã,PR,2013,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.4 - Análise de Solo,6.75,0.1,0.58,4000.0,0.49
Ubiratã,PR,2013,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),937.47,14.09,80.84,4000.0,67.61
Ubiratã,PR,2013,II - OUTRAS DESPESAS,15 - Transporte Externo,40.0,0.6,3.45,4000.0,2.88
Ubiratã,PR,2013,16 - Despesas:,16.1 - Despesas Administrativas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,16.2 - Despesas de armazenagem,105.55,1.58,9.1,4000.0,7.61
Ubiratã,PR,2013,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,19 - Assistência Técnica,18.75,0.28,1.62,4000.0,1.35
Ubiratã,PR,2013,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,22 - CDO,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,23 - CESSR,34.23,0.51,2.95,4000.0,2.47
Ubiratã,PR,2013,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),198.53,2.97,17.12,4000.0,14.31
Ubiratã,PR,2013,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,23.58,0.36,2.03,4000.0,1.7
Ubiratã,PR,2013,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),23.58,0.36,2.03,4000.0,1.7
Ubiratã,PR,2013,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1159.58,17.42,99.99,4000.0,83.62
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,55.32,0.83,4.77,4000.0,3.99
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,45.88,0.69,3.96,4000.0,3.31
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),101.2,1.52,8.73,4000.0,7.3
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,0.98,0.01,0.08,4000.0,0.07
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,5.06,0.08,0.44,4000.0,0.36
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),6.04,0.09,0.52,4000.0,0.43
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),107.24,1.61,9.25,4000.0,7.73
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1266.82,19.03,109.24,4000.0,91.35
Ubiratã,PR,2013,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,42.33,0.63,3.65,4000.0,3.05
Ubiratã,PR,2013,VI - RENDA DE FATORES,33 - Terra Própria,77.73,1.17,6.7,4000.0,5.6
Ubiratã,PR,2013,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,4000.0,0.0
Ubiratã,PR,2013,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),120.06,1.8,10.35,4000.0,8.65
Ubiratã,PR,2013,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1386.88,20.83,119.59,4000.0,
Ubiratã,PR,2014,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,52.23,0.56,3.44,5700.0,2.44
Ubiratã,PR,2014,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,6 - Mão-de-obra,5.42,0.05,0.36,5700.0,0.25
Ubiratã,PR,2014,3 - Operação com máquinas:,7 - Administrador,67.8,0.72,4.46,5700.0,3.17
Ubiratã,PR,2014,3 - Operação com máquinas:,8 - Sementes,437.8,4.61,28.8,5700.0,20.49
Ubiratã,PR,2014,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,9 - Fertilizantes,300.75,3.17,19.78,5700.0,14.07
Ubiratã,PR,2014,3 - Operação com máquinas:,10 - Agrotóxicos,256.4,2.7,16.87,5700.0,12.0
Ubiratã,PR,2014,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.4 - Análise de Solo,0.8,0.01,0.05,5700.0,0.04
Ubiratã,PR,2014,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5700.0,0.0
Ubiratã,PR,2014,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1121.2,11.82,73.76,5700.0,52.46
Ubiratã,PR,2014,II - OUTRAS DESPESAS,15 - Transporte Externo,102.6,1.08,6.75,5700.0,4.8
Ubiratã,PR,2014,16 - Despesas:,16.1 - Despesas Administrativas,33.64,0.35,2.21,5700.0,1.57
Ubiratã,PR,2014,16 - Despesas:,16.2 - Despesas de armazenagem,150.65,1.59,9.91,5700.0,7.05
Ubiratã,PR,2014,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5700.0,0.0
