municipio,ano,data_semeadura,produtividade_prevista_kg_ha
Santa Helena,2025,15/03/,2968.095032186524
Santa Helena,2025,25/03/,3045.32024523071
Santa Lúcia,1999,05/02/,3571.464788948891
Santa Lúcia,1999,15/02/,3642.2276630379424
Santa Lúcia,1999,25/02/,3497.647521072234
Santa Lúcia,1999,05/03/,3350.124736681796
Santa Lúcia,1999,15/03/,3452.0892276092336
Santa Lúcia,1999,25/03/,3457.2251507949845
Santa Lúcia,2000,05/02/,3212.279978511346
Santa Lúcia,2000,15/02/,3316.015992019178
Santa Lúcia,2000,25/02/,3235.412666361557
Santa Lúcia,2000,05/03/,3269.017253354058
Santa Lúcia,2000,15/03/,3190.252945165443
Santa Lúcia,2000,25/03/,3112.789654782961
Santa Lúcia,2001,05/02/,3754.6094520574434
Santa Lúcia,2001,15/02/,3824.126310700348
Santa Lúcia,2001,25/02/,3674.5808641591016
Santa Lúcia,2001,05/03/,3789.6514872944426
Santa Lúcia,2001,15/03/,3606.7384109756713
Santa Lúcia,2001,25/03/,3457.8418726641967
Santa Lúcia,2002,05/02/,2728.6033586164067
Santa Lúcia,2002,15/02/,2681.8448748615547
Santa Lúcia,2002,25/02/,2478.132296537097
Santa Lúcia,2002,05/03/,2891.069245916794
Santa Lúcia,2002,15/03/,2702.4419420706763
Santa Lúcia,2002,25/03/,2794.2625951283762
Santa Lúcia,2003,05/02/,3601.406795333858
Santa Lúcia,2003,15/02/,3505.8448596468934
Santa Lúcia,2003,25/02/,3417.8231106353555
Santa Lúcia,2003,05/03/,3419.6882629393704
Santa Lúcia,2003,15/03/,3429.741491333771
Santa Lúcia,2003,25/03/,3367.9418054234097
Santa Lúcia,2004,05/02/,2925.1245303454807
Santa Lúcia,2004,15/02/,2505.019233658758
Santa Lúcia,2004,25/02/,2540.5710805893423
Santa Lúcia,2004,05/03/,2877.5690833701847
Santa Lúcia,2004,15/03/,2558.6886349069728
Santa Lúcia,2004,25/03/,2889.61886675536
Santa Lúcia,2005,05/02/,1927.6672128901666
Santa Lúcia,2005,15/02/,2473.926557975005
Santa Lúcia,2005,25/02/,2828.348190917863
Santa Lúcia,2005,05/03/,2560.1347807772495
Santa Lúcia,2005,15/03/,2814.9586162783417
Santa Lúcia,2005,25/03/,2973.050227152262
Santa Lúcia,2006,05/02/,3405.600775815528
Santa Lúcia,2006,15/02/,3380.024882198958
Santa Lúcia,2006,25/02/,3472.0647564448846
Santa Lúcia,2006,05/03/,3421.305377743101
Santa Lúcia,2006,15/03/,3312.6329170081663
Santa Lúcia,2006,25/03/,3402.8908733775525
Santa Lúcia,2007,05/02/,3127.6925640022355
Santa Lúcia,2007,15/02/,3139.411424345921
Santa Lúcia,2007,25/02/,3126.8439423073933
Santa Lúcia,2007,05/03/,3135.4363560399693
Santa Lúcia,2007,15/03/,3104.243131238411
Santa Lúcia,2007,25/03/,3112.0397685602347
Santa Lúcia,2008,05/02/,3251.5446539165323
Santa Lúcia,2008,15/02/,3544.856809896631
Santa Lúcia,2008,25/02/,3077.0590729616656
Santa Lúcia,2008,05/03/,3558.6086030040383
Santa Lúcia,2008,15/03/,3167.9481284235517
Santa Lúcia,2008,25/03/,3568.4154304746558
Santa Lúcia,2009,05/02/,1831.9996806148345
Santa Lúcia,2009,15/02/,1840.1943972584895
Santa Lúcia,2009,25/02/,2585.413846955279
Santa Lúcia,2009,05/03/,1843.6841134725044
Santa Lúcia,2009,15/03/,2417.3272450183845
Santa Lúcia,2009,25/03/,1887.784636703451
Santa Lúcia,2010,05/02/,3269.2808203170034
Santa Lúcia,2010,15/02/,3260.5043402047836
Santa Lúcia,2010,25/02/,3220.2557498610613
Santa Lúcia,2010,05/03/,3370.3218634215277
Santa Lúcia,2010,15/03/,3212.622048523534
Santa Lúcia,2010,25/03/,3197.789601207371
Santa Lúcia,2011,05/02/,3397.7785140718443
Santa Lúcia,2011,15/02/,3642.5009626178453
Santa Lúcia,2011,25/02/,3414.3264849194134
Santa Lúcia,2011,05/03/,3340.3610149472534
Santa Lúcia,2011,15/03/,3438.123039014426
Santa Lúcia,2011,25/03/,3448.71795343083
Santa Lúcia,2012,05/02/,1619.614430282609
Santa Lúcia,2012,15/02/,1606.9010090273723
Santa Lúcia,2012,25/02/,2446.941459198867
Santa Lúcia,2012,05/03/,1579.8259286073533
Santa Lúcia,2012,15/03/,1639.5605322333226
Santa Lúcia,2012,25/03/,1671.0327297618417
Santa Lúcia,2013,05/02/,3517.856001535447
Santa Lúcia,2013,15/02/,3520.94519403495
Santa Lúcia,2013,25/02/,3538.781468532618
Santa Lúcia,2013,05/03/,3571.9437527659848
Santa Lúcia,2013,15/03/,3523.6931654126734
Santa Lúcia,2013,25/03/,3530.519018296315
Santa Lúcia,2014,05/02/,3551.5364853611077
Santa Lúcia,2014,15/02/,3586.1517173380994
Santa Lúcia,2014,25/02/,3563.884458193585
Santa Lúcia,2014,05/03/,3591.8165938385473
Santa Lúcia,2014,15/03/,3623.44289947809
Santa Lúcia,2014,25/03/,3576.964671800663
Santa Lúcia,2015,05/02/,3049.2167910747016
Santa Lúcia,2015,15/02/,3068.6617800819813
Santa Lúcia,2015,25/02/,3052.8143258716696
Santa Lúcia,2015,05/03/,3052.641759744672
Santa Lúcia,2015,15/03/,3035.6637328324155
Santa Lúcia,2015,25/03/,3084.7966191359646
Santa Lúcia,2016,05/02/,3457.7417736101684
Santa Lúcia,2016,15/02/,3469.481023163811
Santa Lúcia,2016,25/02/,3454.7025141849936
Santa Lúcia,2016,05/03/,3490.5304989685046
Santa Lúcia,2016,15/03/,3459.338302370849
Santa Lúcia,2016,25/03/,3494.621291274642
Santa Lúcia,2017,05/02/,4164.9983083824645
Santa Lúcia,2017,15/02/,4158.549530268857
Santa Lúcia,2017,25/02/,4173.330597413727
Santa Lúcia,2017,05/03/,4186.312541452703
Santa Lúcia,2017,15/03/,4190.875955039948
Santa Lúcia,2017,25/03/,4195.529148864387
Santa Lúcia,2018,05/02/,4071.914097139383
Santa Lúcia,2018,15/02/,4046.498298568888
Santa Lúcia,2018,25/02/,4077.919143856572
Santa Lúcia,2018,05/03/,3561.603775960311
Santa Lúcia,2018,15/03/,4091.2950162047837
Santa Lúcia,2018,25/03/,4072.7451901984978
Santa Lúcia,2019,05/02/,2491.4026841279824
Santa Lúcia,2019,15/02/,2496.112226128475
Santa Lúcia,2019,25/02/,2526.549984551063
Santa Lúcia,2019,05/03/,2519.893718200863
Santa Lúcia,2019,15/03/,2478.9343837662122
Santa Lúcia,2019,25/03/,2493.074618080711
Santa Lúcia,2020,05/02/,4113.0405015667975
Santa Lúcia,2020,15/02/,4132.429218765113
Santa Lúcia,2020,25/02/,4158.863210331957
Santa Lúcia,2020,05/03/,3824.6718814955307
Santa Lúcia,2020,15/03/,4139.754505037554
Santa Lúcia,2020,25/03/,4121.215959274001
Santa Lúcia,2021,05/02/,3144.5124227482133
Santa Lúcia,2021,15/02/,3466.9894015515483
Santa Lúcia,2021,25/02/,3542.11385768176
Santa Lúcia,2021,05/03/,3414.684643657813
Santa Lúcia,2021,15/03/,3188.305595419355
Santa Lúcia,2021,25/03/,3419.0662164004225
Santa Lúcia,2022,05/02/,2818.3989443003393
Santa Lúcia,2022,15/02/,3137.5619281670893
Santa Lúcia,2022,25/02/,3791.6907243686387
Santa Lúcia,2022,05/03/,3845.824092358646
Santa Lúcia,2022,15/03/,3652.4968325880895
Santa Lúcia,2022,25/03/,3569.004759811696
Santa Lúcia,2023,05/02/,3305.8334735301023
Santa Lúcia,2023,15/02/,3357.0623853093775
Santa Lúcia,2023,25/02/,3320.5060106850606
Santa Lúcia,2023,05/03/,3492.0621220379485
Santa Lúcia,2023,15/03/,3315.9122553755205
Santa Lúcia,2023,25/03/,3442.859201502142
Santa Lúcia,2024,05/02/,2856.973414853482
Santa Lúcia,2024,15/02/,3311.9101116103457
Santa Lúcia,2024,25/02/,3308.0929242022917
Santa Lúcia,2024,05/03/,3468.610628776867
Santa Lúcia,2024,15/03/,3299.9359001009193
Santa Lúcia,2024,25/03/,2778.76175294885
Santa Lúcia,2025,05/02/,2985.5510478486103
Santa Lúcia,2025,15/02/,3093.674612635131
Santa Lúcia,2025,25/02/,3086.6192737690276
Santa Lúcia,2025,05/03/,3163.341237435733
Santa Lúcia,2025,15/03/,3124.08856290165
Santa Lúcia,2025,25/03/,3368.0551998150377
Santa Tereza do Oeste,1999,05/02/,3322.808220311137
Santa Tereza do Oeste,1999,15/02/,3513.036756970205
Santa Tereza do Oeste,1999,25/02/,3385.032755082141
Santa Tereza do Oeste,1999,05/03/,3335.60985847523
Santa Tereza do Oeste,1999,15/03/,3421.2632159133755
Santa Tereza do Oeste,1999,25/03/,3406.6512321910554
Santa Tereza do Oeste,2000,05/02/,3211.5710122912155
Santa Tereza do Oeste,2000,15/02/,3327.077853661125
Santa Tereza do Oeste,2000,25/02/,3317.8464678961695
Santa Tereza do Oeste,2000,05/03/,3358.7795827777645
Santa Tereza do Oeste,2000,15/03/,3363.2745593290856
Santa Tereza do Oeste,2000,25/03/,3261.433795902158
Santa Tereza do Oeste,2001,05/02/,3710.872059227131
Santa Tereza do Oeste,2001,15/02/,3710.8527463469923
Santa Tereza do Oeste,2001,25/02/,3599.8733121619184
Santa Tereza do Oeste,2001,05/03/,3605.7102414495557
Santa Tereza do Oeste,2001,15/03/,3383.3295702436403
Santa Tereza do Oeste,2001,25/03/,3427.6778046783793
Santa Tereza do Oeste,2002,05/02/,2905.01932528192
Santa Tereza do Oeste,2002,15/02/,2860.9550632097707
Santa Tereza do Oeste,2002,25/02/,2639.938393449707
Santa Tereza do Oeste,2002,05/03/,2987.5657158619724
Santa Tereza do Oeste,2002,15/03/,2972.174981560522
Santa Tereza do Oeste,2002,25/03/,2776.475155969183
Santa Tereza do Oeste,2003,05/02/,3522.2791312153786
Santa Tereza do Oeste,2003,15/02/,3380.5802274128787
Santa Tereza do Oeste,2003,25/02/,3374.5058971554995
Santa Tereza do Oeste,2003,05/03/,3404.69523319776
Santa Tereza do Oeste,2003,15/03/,3354.654308438826
Santa Tereza do Oeste,2003,25/03/,3127.338864472644
Santa Tereza do Oeste,2004,05/02/,3063.3605938665264
Santa Tereza do Oeste,2004,15/02/,2605.311155769216
Santa Tereza do Oeste,2004,25/02/,2637.2669119765637
Santa Tereza do Oeste,2004,05/03/,2930.660019826437
Santa Tereza do Oeste,2004,15/03/,2451.3275265464767
Santa Tereza do Oeste,2004,25/03/,2741.4228093354905
Santa Tereza do Oeste,2005,05/02/,2146.9439897628777
Santa Tereza do Oeste,2005,15/02/,2098.8654276914676
Santa Tereza do Oeste,2005,25/02/,2877.2699751585633
Santa Tereza do Oeste,2005,05/03/,2410.8498837228267
Santa Tereza do Oeste,2005,15/03/,2597.164585288624
Santa Tereza do Oeste,2005,25/03/,2962.047879585684
Santa Tereza do Oeste,2006,05/02/,3368.2377080234714
Santa Tereza do Oeste,2006,15/02/,3361.58723602016
Santa Tereza do Oeste,2006,25/02/,3475.1308414446526
Santa Tereza do Oeste,2006,05/03/,3433.962819987036
Santa Tereza do Oeste,2006,15/03/,3348.029884069745
Santa Tereza do Oeste,2006,25/03/,3379.278854948865
Santa Tereza do Oeste,2007,05/02/,3070.116360344888
Santa Tereza do Oeste,2007,15/02/,3044.455063331923
Santa Tereza do Oeste,2007,25/02/,3095.4855323047327
Santa Tereza do Oeste,2007,05/03/,3093.3770051901097
Santa Tereza do Oeste,2007,15/03/,3060.3210158946663
Santa Tereza do Oeste,2007,25/03/,3091.333624350602
Santa Tereza do Oeste,2008,05/02/,3389.1144246175113
Santa Tereza do Oeste,2008,15/02/,3400.2946659031545
Santa Tereza do Oeste,2008,25/02/,3360.238586724416
Santa Tereza do Oeste,2008,05/03/,3398.187115592165
Santa Tereza do Oeste,2008,15/03/,3415.3268404582186
Santa Tereza do Oeste,2008,25/03/,3393.928998397391
Santa Tereza do Oeste,2009,05/02/,2688.1817217528333
Santa Tereza do Oeste,2009,15/02/,2681.2572519402083
Santa Tereza do Oeste,2009,25/02/,2692.526105254873
Santa Tereza do Oeste,2009,05/03/,2669.3129440256002
Santa Tereza do Oeste,2009,15/03/,2696.8042949088945
Santa Tereza do Oeste,2009,25/03/,2677.8014335192734
Santa Tereza do Oeste,2010,05/02/,3329.534727637132
Santa Tereza do Oeste,2010,15/02/,3340.9652434522636
Santa Tereza do Oeste,2010,25/02/,3346.535372719893
Santa Tereza do Oeste,2010,05/03/,3414.353595781964
Santa Tereza do Oeste,2010,15/03/,3396.52432014342
Santa Tereza do Oeste,2010,25/03/,3292.001622577826
Santa Tereza do Oeste,2011,05/02/,3428.3902976928634
Santa Tereza do Oeste,2011,15/02/,3400.902738682908
Santa Tereza do Oeste,2011,25/02/,3373.380797415736
Santa Tereza do Oeste,2011,05/03/,3435.8710957289127
Santa Tereza do Oeste,2011,15/03/,3442.7631879435717
Santa Tereza do Oeste,2011,25/03/,3455.122053993994
Santa Tereza do Oeste,2012,05/02/,1774.6463395669923
Santa Tereza do Oeste,2012,15/02/,1771.0641300523516
Santa Tereza do Oeste,2012,25/02/,1900.5771317874367
Santa Tereza do Oeste,2012,05/03/,1800.6326013777093
Santa Tereza do Oeste,2012,15/03/,2020.9651662480446
Santa Tereza do Oeste,2012,25/03/,1889.8443690408305
Santa Tereza do Oeste,2013,05/02/,3555.0921053205334
Santa Tereza do Oeste,2013,15/02/,3553.097091223373
Santa Tereza do Oeste,2013,25/02/,3558.777997859257
Santa Tereza do Oeste,2013,05/03/,3562.02938348912
Santa Tereza do Oeste,2013,15/03/,3565.2881988047857
Santa Tereza do Oeste,2013,25/03/,3574.1223307569226
Santa Tereza do Oeste,2014,05/02/,3478.293038139284
Santa Tereza do Oeste,2014,15/02/,3499.1220307054177
Santa Tereza do Oeste,2014,25/02/,3455.3235931546765
Santa Tereza do Oeste,2014,05/03/,3477.8601340713917
Santa Tereza do Oeste,2014,15/03/,3515.9804524789956
Santa Tereza do Oeste,2014,25/03/,3541.07921207042
Santa Tereza do Oeste,2015,05/02/,3439.2046658264157
Santa Tereza do Oeste,2015,15/02/,3447.590584334816
Santa Tereza do Oeste,2015,25/02/,3297.328906539472
Santa Tereza do Oeste,2015,05/03/,3480.1302023220114
Santa Tereza do Oeste,2015,15/03/,3468.8823554141254
Santa Tereza do Oeste,2015,25/03/,3492.3291655412067
Santa Tereza do Oeste,2016,05/02/,3444.1719328627696
Santa Tereza do Oeste,2016,15/02/,3469.5279276647175
Santa Tereza do Oeste,2016,25/02/,3444.3775117443115
Santa Tereza do Oeste,2016,05/03/,3436.1866572335266
Santa Tereza do Oeste,2016,15/03/,3434.2500092136024
Santa Tereza do Oeste,2016,25/03/,3445.544925537656
Santa Tereza do Oeste,2017,05/02/,4024.157871713735
Santa Tereza do Oeste,2017,15/02/,4098.069733644526
Santa Tereza do Oeste,2017,25/02/,4095.7372229831203
Santa Tereza do Oeste,2017,05/03/,4082.2932810252005
Santa Tereza do Oeste,2017,15/03/,4085.288741744658
Santa Tereza do Oeste,2017,25/03/,3942.3736554859397
Santa Tereza do Oeste,2018,05/02/,3637.3743240623057
Santa Tereza do Oeste,2018,15/02/,3310.235610003084
Santa Tereza do Oeste,2018,25/02/,3347.9650849106215
Santa Tereza do Oeste,2018,05/03/,3338.994219926746
Santa Tereza do Oeste,2018,15/03/,3669.96410121256
Santa Tereza do Oeste,2018,25/03/,3347.3370689337607
Santa Tereza do Oeste,2019,05/02/,2694.0744646779594
Santa Tereza do Oeste,2019,15/02/,2743.074743601054
Santa Tereza do Oeste,2019,25/02/,2904.5531675885322
Santa Tereza do Oeste,2019,05/03/,2730.4936579214514
Santa Tereza do Oeste,2019,15/03/,2888.97018711665
Santa Tereza do Oeste,2019,25/03/,2698.893535901402
Santa Tereza do Oeste,2020,05/02/,3903.5344624665595
Santa Tereza do Oeste,2020,15/02/,4174.911411190799
Santa Tereza do Oeste,2020,25/02/,4204.353362126452
Santa Tereza do Oeste,2020,05/03/,4178.302396361922
Santa Tereza do Oeste,2020,15/03/,4208.299919814024
Santa Tereza do Oeste,2020,25/03/,4046.865548838454
Santa Tereza do Oeste,2021,05/02/,3158.0983523402383
Santa Tereza do Oeste,2021,15/02/,3250.105032684109
Santa Tereza do Oeste,2021,25/02/,3386.0980637315324
Santa Tereza do Oeste,2021,05/03/,3378.965633099766
Santa Tereza do Oeste,2021,15/03/,3279.791302277007
Santa Tereza do Oeste,2021,25/03/,3371.485076852414
Santa Tereza do Oeste,2022,05/02/,2991.908946057013
Santa Tereza do Oeste,2022,15/02/,3208.8708709791626
Santa Tereza do Oeste,2022,25/02/,3752.1039958323313
Santa Tereza do Oeste,2022,05/03/,3773.510972480076
Santa Tereza do Oeste,2022,15/03/,3376.620035400211
Santa Tereza do Oeste,2022,25/03/,3327.5030805947013
Santa Tereza do Oeste,2023,05/02/,3379.831371102521
Santa Tereza do Oeste,2023,15/02/,3180.9899213772173
Santa Tereza do Oeste,2023,25/02/,3322.811403300257
Santa Tereza do Oeste,2023,05/03/,3493.88227483397
Santa Tereza do Oeste,2023,15/03/,3441.9460765601398
Santa Tereza do Oeste,2023,25/03/,3505.504157261689
Santa Tereza do Oeste,2024,05/02/,2829.084060779809
Santa Tereza do Oeste,2024,15/02/,3092.137467069508
Santa Tereza do Oeste,2024,25/02/,3003.4177641409688
Santa Tereza do Oeste,2024,05/03/,3126.995004716209
Santa Tereza do Oeste,2024,15/03/,3194.721704436902
Santa Tereza do Oeste,2024,25/03/,2932.0497980220107
Santa Tereza do Oeste,2025,05/02/,2989.897056523068
Santa Tereza do Oeste,2025,15/02/,3196.827756946116
Santa Tereza do Oeste,2025,25/02/,3084.8374043722124
Santa Tereza do Oeste,2025,05/03/,3262.234497550741
Santa Tereza do Oeste,2025,15/03/,3293.145617200839
Santa Tereza do Oeste,2025,25/03/,3414.461440003611
Santa Terezinha de Itaipu,1999,05/02/,3096.886020119456
Santa Terezinha de Itaipu,1999,15/02/,3298.83110874367
Santa Terezinha de Itaipu,1999,25/02/,3083.2405635452797
Santa Terezinha de Itaipu,1999,05/03/,3147.0817507927286
Santa Terezinha de Itaipu,1999,15/03/,3227.3863672095927
Santa Terezinha de Itaipu,1999,25/03/,3357.886191592429
Santa Terezinha de Itaipu,2000,05/02/,2917.202382451574
Santa Terezinha de Itaipu,2000,15/02/,3245.167846505028
Santa Terezinha de Itaipu,2000,25/02/,2815.9898102754987
Santa Terezinha de Itaipu,2000,05/03/,3017.7285070072403
Santa Terezinha de Itaipu,2000,15/03/,2919.4024537952155
Santa Terezinha de Itaipu,2000,25/03/,2836.518392421091
Santa Terezinha de Itaipu,2001,05/02/,3510.3342131827535
Santa Terezinha de Itaipu,2001,15/02/,3550.525673122417
Santa Terezinha de Itaipu,2001,25/02/,3515.184469547265
Santa Terezinha de Itaipu,2001,05/03/,3394.610891821019
Santa Terezinha de Itaipu,2001,15/03/,3424.4386757144885
Santa Terezinha de Itaipu,2001,25/03/,3450.0407684392603
Santa Terezinha de Itaipu,2002,05/02/,2294.792682291769
Santa Terezinha de Itaipu,2002,15/02/,2359.2268933459227
Santa Terezinha de Itaipu,2002,25/02/,2166.65701436028
Santa Terezinha de Itaipu,2002,05/03/,2738.515127270776
Santa Terezinha de Itaipu,2002,15/03/,2658.611870001597
Santa Terezinha de Itaipu,2002,25/03/,2609.486313507062
Santa Terezinha de Itaipu,2003,05/02/,3478.8473827201087
Santa Terezinha de Itaipu,2003,15/02/,3463.273058935549
Santa Terezinha de Itaipu,2003,25/02/,3490.7937732504374
Santa Terezinha de Itaipu,2003,05/03/,3402.1317148946596
Santa Terezinha de Itaipu,2003,15/03/,3242.310369786013
Santa Terezinha de Itaipu,2003,25/03/,3127.026076529112
Santa Terezinha de Itaipu,2004,05/02/,2497.8141706600845
Santa Terezinha de Itaipu,2004,15/02/,2252.021734378035
Santa Terezinha de Itaipu,2004,25/02/,2219.3624737401974
Santa Terezinha de Itaipu,2004,05/03/,2337.0387484244397
Santa Terezinha de Itaipu,2004,15/03/,2030.6070755290064
Santa Terezinha de Itaipu,2004,25/03/,2513.291097205645
Santa Terezinha de Itaipu,2005,05/02/,1830.580847762366
Santa Terezinha de Itaipu,2005,15/02/,1819.5247826650598
Santa Terezinha de Itaipu,2005,25/02/,2591.5223681338325
Santa Terezinha de Itaipu,2005,05/03/,2356.612588117835
Santa Terezinha de Itaipu,2005,15/03/,2663.868717188431
Santa Terezinha de Itaipu,2005,25/03/,2673.6457615637974
Santa Terezinha de Itaipu,2006,05/02/,3308.441085984577
Santa Terezinha de Itaipu,2006,15/02/,3334.4753601882094
Santa Terezinha de Itaipu,2006,25/02/,3393.151137716257
Santa Terezinha de Itaipu,2006,05/03/,3369.564789459077
Santa Terezinha de Itaipu,2006,15/03/,3370.008208969351
Santa Terezinha de Itaipu,2006,25/03/,3441.7367147695586
Santa Terezinha de Itaipu,2007,05/02/,3249.429528474337
Santa Terezinha de Itaipu,2007,15/02/,3419.017623936844
Santa Terezinha de Itaipu,2007,25/02/,3284.129506519428
Santa Terezinha de Itaipu,2007,05/03/,3324.9408719227636
Santa Terezinha de Itaipu,2007,15/03/,3331.658391351239
Santa Terezinha de Itaipu,2007,25/03/,3325.2078288213643
Santa Terezinha de Itaipu,2008,05/02/,3225.0992055925444
Santa Terezinha de Itaipu,2008,15/02/,3239.1156729509617
Santa Terezinha de Itaipu,2008,25/02/,3185.4537420383676
Santa Terezinha de Itaipu,2008,05/03/,3205.592859217579
Santa Terezinha de Itaipu,2008,15/03/,3200.405705628205
Santa Terezinha de Itaipu,2008,25/03/,3290.691209911038
Santa Terezinha de Itaipu,2009,05/02/,1389.5947623358063
Santa Terezinha de Itaipu,2009,15/02/,1445.97948270838
Santa Terezinha de Itaipu,2009,25/02/,1953.6248342649913
Santa Terezinha de Itaipu,2009,05/03/,2013.9681709070023
Santa Terezinha de Itaipu,2009,15/03/,1780.2005188857413
Santa Terezinha de Itaipu,2009,25/03/,1512.578162562412
Santa Terezinha de Itaipu,2010,05/02/,3491.56884909662
Santa Terezinha de Itaipu,2010,15/02/,3506.0147369736183
Santa Terezinha de Itaipu,2010,25/02/,3500.322560751777
Santa Terezinha de Itaipu,2010,05/03/,3498.6167853322668
Santa Terezinha de Itaipu,2010,15/03/,3500.176084635437
Santa Terezinha de Itaipu,2010,25/03/,3500.9382027109395
Santa Terezinha de Itaipu,2011,05/02/,3648.616818797137
Santa Terezinha de Itaipu,2011,15/02/,3630.490481955518
Santa Terezinha de Itaipu,2011,25/02/,3628.1032824455056
Santa Terezinha de Itaipu,2011,05/03/,3555.469631261746
Santa Terezinha de Itaipu,2011,15/03/,3648.6377584032234
Santa Terezinha de Itaipu,2011,25/03/,3647.335148602162
Santa Terezinha de Itaipu,2012,05/02/,1603.0430725226813
Santa Terezinha de Itaipu,2012,15/02/,1466.0520485404134
Santa Terezinha de Itaipu,2012,25/02/,1650.9855305970907
Santa Terezinha de Itaipu,2012,05/03/,1565.9407877407348
Santa Terezinha de Itaipu,2012,15/03/,1527.5703042301575
Santa Terezinha de Itaipu,2012,25/03/,1573.9206982055064
Santa Terezinha de Itaipu,2013,05/02/,3595.340511571941
Santa Terezinha de Itaipu,2013,15/02/,3686.130456143729
Santa Terezinha de Itaipu,2013,25/02/,3703.366832383747
Santa Terezinha de Itaipu,2013,05/03/,3712.6124235952716
Santa Terezinha de Itaipu,2013,15/03/,3707.077702394523
Santa Terezinha de Itaipu,2013,25/03/,3708.5391045143747
Santa Terezinha de Itaipu,2014,05/02/,3433.327504876557
Santa Terezinha de Itaipu,2014,15/02/,3395.586341796052
Santa Terezinha de Itaipu,2014,25/02/,3417.451335241344
Santa Terezinha de Itaipu,2014,05/03/,3403.7309399263954
Santa Terezinha de Itaipu,2014,15/03/,3379.392022773649
Santa Terezinha de Itaipu,2014,25/03/,3496.4876263708547
Santa Terezinha de Itaipu,2015,05/02/,2949.9802200380796
Santa Terezinha de Itaipu,2015,15/02/,2954.4258997065695
Santa Terezinha de Itaipu,2015,25/02/,2953.152247781373
Santa Terezinha de Itaipu,2015,05/03/,2948.90067728819
Santa Terezinha de Itaipu,2015,15/03/,2950.7798876684983
Santa Terezinha de Itaipu,2015,25/03/,3011.4504176860246
Santa Terezinha de Itaipu,2016,05/02/,3532.2738235672277
Santa Terezinha de Itaipu,2016,15/02/,3517.951504510431
Santa Terezinha de Itaipu,2016,25/02/,3537.001460678281
Santa Terezinha de Itaipu,2016,05/03/,3539.2803222936936
Santa Terezinha de Itaipu,2016,15/03/,3542.1428635034945
Santa Terezinha de Itaipu,2016,25/03/,3544.66631611979
Santa Terezinha de Itaipu,2017,05/02/,3402.0466297155835
Santa Terezinha de Itaipu,2017,15/02/,3388.549855614235
Santa Terezinha de Itaipu,2017,25/02/,3454.488167806431
Santa Terezinha de Itaipu,2017,05/03/,3611.959400423112
Santa Terezinha de Itaipu,2017,15/03/,3417.7750144153147
Santa Terezinha de Itaipu,2017,25/03/,3415.1649503632807
Santa Terezinha de Itaipu,2018,05/02/,3504.19469071866
Santa Terezinha de Itaipu,2018,15/02/,3499.752288724442
Santa Terezinha de Itaipu,2018,25/02/,3517.5861414295896
Santa Terezinha de Itaipu,2018,05/03/,3530.869849721934
Santa Terezinha de Itaipu,2018,15/03/,3443.781613279477
Santa Terezinha de Itaipu,2018,25/03/,3746.536743511384
Santa Terezinha de Itaipu,2019,05/02/,1536.5699541376748
Santa Terezinha de Itaipu,2019,15/02/,1544.570606079597
Santa Terezinha de Itaipu,2019,25/02/,1531.426479133107
Santa Terezinha de Itaipu,2019,05/03/,1528.0179728951484
Santa Terezinha de Itaipu,2019,15/03/,1536.38185552724
Santa Terezinha de Itaipu,2019,25/03/,1535.6085231791642
Santa Terezinha de Itaipu,2020,05/02/,4469.987572995642
Santa Terezinha de Itaipu,2020,15/02/,4440.957136081226
Santa Terezinha de Itaipu,2020,25/02/,4444.852402222804
Santa Terezinha de Itaipu,2020,05/03/,4447.542590558045
Santa Terezinha de Itaipu,2020,15/03/,4462.858357499671
Santa Terezinha de Itaipu,2020,25/03/,4434.417134970619
Santa Terezinha de Itaipu,2021,05/02/,2922.4619200737166
Santa Terezinha de Itaipu,2021,15/02/,3109.363867239282
Santa Terezinha de Itaipu,2021,25/02/,3518.837935213694
Santa Terezinha de Itaipu,2021,05/03/,3321.292702256721
Santa Terezinha de Itaipu,2021,15/03/,2797.708261568327
Santa Terezinha de Itaipu,2021,25/03/,3083.177919960952
Santa Terezinha de Itaipu,2022,05/02/,2242.819923486539
Santa Terezinha de Itaipu,2022,15/02/,3010.432434206761
Santa Terezinha de Itaipu,2022,25/02/,3332.8267707042924
Santa Terezinha de Itaipu,2022,05/03/,3446.047446233686
Santa Terezinha de Itaipu,2022,15/03/,3482.2738260469946
Santa Terezinha de Itaipu,2022,25/03/,3465.125701936188
Santa Terezinha de Itaipu,2023,05/02/,3005.421421774973
Santa Terezinha de Itaipu,2023,15/02/,3355.6997235924987
Santa Terezinha de Itaipu,2023,25/02/,3344.859089685354
Santa Terezinha de Itaipu,2023,05/03/,3356.623982899928
Santa Terezinha de Itaipu,2023,15/03/,3001.1219159794878
Santa Terezinha de Itaipu,2023,25/03/,3150.2667077219903
Santa Terezinha de Itaipu,2024,05/02/,2543.1651171887984
Santa Terezinha de Itaipu,2024,15/02/,2850.3306357378247
Santa Terezinha de Itaipu,2024,25/02/,2885.243510191792
Santa Terezinha de Itaipu,2024,05/03/,3064.074866139208
Santa Terezinha de Itaipu,2024,15/03/,2948.0490555224887
Santa Terezinha de Itaipu,2024,25/03/,2656.0231581711137
Santa Terezinha de Itaipu,2025,05/02/,2752.3782499911626
Santa Terezinha de Itaipu,2025,15/02/,2936.801333933584
Santa Terezinha de Itaipu,2025,25/02/,3146.5851762505185
