,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
4920,2015,03/15,13.920589042178545,Guaíra,34.0,0.45,0.9,0.012,0.007
4921,2016,03/15,11.570596227902733,Guaíra,34.0,0.45,0.9,0.012,0.007
4922,2017,03/15,13.430639959784246,Guaíra,34.0,0.45,0.9,0.012,0.007
4923,2018,03/15,13.237481283093203,Guaíra,34.0,0.45,0.9,0.012,0.007
4924,2019,03/15,13.87673424079929,Guaíra,34.0,0.45,0.9,0.012,0.007
4925,2020,03/15,13.428781260298972,Guaíra,34.0,0.45,0.9,0.012,0.007
4926,2021,03/15,13.343881428473852,Guaíra,34.0,0.45,0.9,0.012,0.007
4927,2022,03/15,12.455777694549793,Guaíra,34.0,0.45,0.9,0.012,0.007
4928,2023,03/15,13.583661465921843,Guaíra,34.0,0.45,0.9,0.012,0.007
4929,2024,03/15,13.76018051797573,Guaíra,34.0,0.45,0.9,0.012,0.007
4930,2015,03/15,13.938968413154472,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4931,2016,03/15,11.680946316818961,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4932,2017,03/15,13.536671366433817,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4933,2018,03/15,13.317931140559473,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4934,2019,03/15,13.901963054382406,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4935,2020,03/15,13.300927033973602,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4936,2021,03/15,13.576098515165745,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4937,2022,03/15,12.491047863524019,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4938,2023,03/15,13.720250282000208,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4939,2024,03/15,13.472633612602767,Marechal Cândido Rondon,34.0,0.45,0.9,0.012,0.007
4940,2015,03/15,13.130939073382129,Matelândia,34.0,0.45,0.9,0.012,0.007
4941,2016,03/15,10.132273261745652,Matelândia,34.0,0.45,0.9,0.012,0.007
4942,2017,03/15,12.709447551197638,Matelândia,34.0,0.45,0.9,0.012,0.007
4943,2018,03/15,11.982085765825461,Matelândia,34.0,0.45,0.9,0.012,0.007
4944,2019,03/15,13.135704827056173,Matelândia,34.0,0.45,0.9,0.012,0.007
4945,2020,03/15,11.869473991232269,Matelândia,34.0,0.45,0.9,0.012,0.007
4946,2021,03/15,12.76693899289037,Matelândia,34.0,0.45,0.9,0.012,0.007
4947,2022,03/15,11.37496452627766,Matelândia,34.0,0.45,0.9,0.012,0.007
4948,2023,03/15,13.021135970131803,Matelândia,34.0,0.45,0.9,0.012,0.007
4949,2024,03/15,12.400589051279471,Matelândia,34.0,0.45,0.9,0.012,0.007
4950,2015,03/15,13.59080991394835,Medianeira,34.0,0.45,0.9,0.012,0.007
4951,2016,03/15,10.98715725185565,Medianeira,34.0,0.45,0.9,0.012,0.007
4952,2017,03/15,13.178496690673967,Medianeira,34.0,0.45,0.9,0.012,0.007
4953,2018,03/15,12.522782679669419,Medianeira,34.0,0.45,0.9,0.012,0.007
4954,2019,03/15,13.50196832241412,Medianeira,34.0,0.45,0.9,0.012,0.007
4955,2020,03/15,12.273514419992683,Medianeira,34.0,0.45,0.9,0.012,0.007
4956,2021,03/15,13.086609269891738,Medianeira,34.0,0.45,0.9,0.012,0.007
4957,2022,03/15,11.886754567168042,Medianeira,34.0,0.45,0.9,0.012,0.007
4958,2023,03/15,13.529270140849768,Medianeira,34.0,0.45,0.9,0.012,0.007
4959,2024,03/15,12.39925845252089,Medianeira,34.0,0.45,0.9,0.012,0.007
4960,2015,03/15,13.894565865691833,Santa Helena,34.0,0.45,0.9,0.012,0.007
4961,2016,03/15,11.683715615032044,Santa Helena,34.0,0.45,0.9,0.012,0.007
4962,2017,03/15,13.535709493945044,Santa Helena,34.0,0.45,0.9,0.012,0.007
4963,2018,03/15,13.097455670189417,Santa Helena,34.0,0.45,0.9,0.012,0.007
4964,2019,03/15,13.782523470077717,Santa Helena,34.0,0.45,0.9,0.012,0.007
4965,2020,03/15,13.006949338742746,Santa Helena,34.0,0.45,0.9,0.012,0.007
4966,2021,03/15,13.447858465077987,Santa Helena,34.0,0.45,0.9,0.012,0.007
4967,2022,03/15,12.485941050475022,Santa Helena,34.0,0.45,0.9,0.012,0.007
4968,2023,03/15,13.776507031767958,Santa Helena,34.0,0.45,0.9,0.012,0.007
4969,2024,03/15,13.013286081140253,Santa Helena,34.0,0.45,0.9,0.012,0.007
4970,2015,03/15,13.590968474313529,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4971,2016,03/15,10.987347756957991,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4972,2017,03/15,13.178826624303554,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4973,2018,03/15,12.522898182949515,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4974,2019,03/15,13.50237804840026,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4975,2020,03/15,12.273935877145952,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4976,2021,03/15,13.086981761936727,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4977,2022,03/15,11.886754567168039,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4978,2023,03/15,13.529769859700407,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4979,2024,03/15,12.39949880111216,São Miguel do Iguaçu,34.0,0.45,0.9,0.012,0.007
4980,2015,03/15,12.826929511117788,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4981,2016,03/15,9.74707203762646,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4982,2017,03/15,12.332683042048842,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4983,2018,03/15,11.939744440574383,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4984,2019,03/15,12.93831144176989,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4985,2020,03/15,9.626930769061248,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4986,2021,03/15,12.53631530323109,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4987,2022,03/15,10.993556039316866,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4988,2023,03/15,12.742628207928743,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4989,2024,03/15,10.378204735843228,São Pedro do Iguaçu,34.0,0.45,0.9,0.012,0.007
4990,2015,03/15,13.373246335795933,Toledo,34.0,0.45,0.9,0.012,0.007
4991,2016,03/15,10.516498007161202,Toledo,34.0,0.45,0.9,0.012,0.007
4992,2017,03/15,12.780538427886864,Toledo,34.0,0.45,0.9,0.012,0.007
4993,2018,03/15,12.703551596594178,Toledo,34.0,0.45,0.9,0.012,0.007
4994,2019,03/15,13.386924568964005,Toledo,34.0,0.45,0.9,0.012,0.007
4995,2020,03/15,12.80161702018548,Toledo,34.0,0.45,0.9,0.012,0.007
4996,2021,03/15,13.026942413079787,Toledo,34.0,0.45,0.9,0.012,0.007
4997,2022,03/15,11.59666793074266,Toledo,34.0,0.45,0.9,0.012,0.007
4998,2023,03/15,13.17824389269964,Toledo,34.0,0.45,0.9,0.012,0.007
4999,2024,03/15,13.307516679007279,Toledo,34.0,0.45,0.9,0.012,0.007
5000,2015,03/15,12.791537673098754,Cascavel,34.0,0.45,0.9,0.013,0.006
5001,2016,03/15,9.344561653009505,Cascavel,34.0,0.45,0.9,0.013,0.006
5002,2017,03/15,12.042705262030731,Cascavel,34.0,0.45,0.9,0.013,0.006
5003,2018,03/15,11.655430674077033,Cascavel,34.0,0.45,0.9,0.013,0.006
5004,2019,03/15,12.769588626159955,Cascavel,34.0,0.45,0.9,0.013,0.006
5005,2020,03/15,8.000830318556636,Cascavel,34.0,0.45,0.9,0.013,0.006
5006,2021,03/15,12.095002410371315,Cascavel,34.0,0.45,0.9,0.013,0.006
5007,2022,03/15,10.875619911092254,Cascavel,34.0,0.45,0.9,0.013,0.006
5008,2023,03/15,12.170438810806175,Cascavel,34.0,0.45,0.9,0.013,0.006
5009,2024,03/15,12.605462550476398,Cascavel,34.0,0.45,0.9,0.013,0.006
5010,2015,03/15,13.59100979656672,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5011,2016,03/15,10.987401908743909,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5012,2017,03/15,13.178889970582476,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5013,2018,03/15,12.52292240989244,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5014,2019,03/15,13.502457196053845,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5015,2020,03/15,12.274038917691337,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5016,2021,03/15,13.08706960508472,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5017,2022,03/15,11.886754567168042,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5018,2023,03/15,13.52986768646565,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5019,2024,03/15,12.39956432354619,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.006
5020,2015,03/15,13.920589042178545,Guaíra,34.0,0.45,0.9,0.013,0.006
5021,2016,03/15,11.570596227902733,Guaíra,34.0,0.45,0.9,0.013,0.006
5022,2017,03/15,13.430639959784246,Guaíra,34.0,0.45,0.9,0.013,0.006
5023,2018,03/15,13.237481283093203,Guaíra,34.0,0.45,0.9,0.013,0.006
5024,2019,03/15,13.87673424079929,Guaíra,34.0,0.45,0.9,0.013,0.006
5025,2020,03/15,13.428781260298972,Guaíra,34.0,0.45,0.9,0.013,0.006
5026,2021,03/15,13.343881428473852,Guaíra,34.0,0.45,0.9,0.013,0.006
5027,2022,03/15,12.455777694549793,Guaíra,34.0,0.45,0.9,0.013,0.006
5028,2023,03/15,13.583661465921843,Guaíra,34.0,0.45,0.9,0.013,0.006
5029,2024,03/15,13.76018051797573,Guaíra,34.0,0.45,0.9,0.013,0.006
5030,2015,03/15,13.938968413154472,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5031,2016,03/15,11.680946316818961,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5032,2017,03/15,13.536671366433817,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5033,2018,03/15,13.317931140559473,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5034,2019,03/15,13.901963054382406,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5035,2020,03/15,13.300927033973602,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5036,2021,03/15,13.576098515165745,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5037,2022,03/15,12.491047863524019,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5038,2023,03/15,13.720250282000208,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5039,2024,03/15,13.472633612602767,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.006
5040,2015,03/15,13.130939073382129,Matelândia,34.0,0.45,0.9,0.013,0.006
5041,2016,03/15,10.132273261745652,Matelândia,34.0,0.45,0.9,0.013,0.006
5042,2017,03/15,12.709447551197638,Matelândia,34.0,0.45,0.9,0.013,0.006
5043,2018,03/15,11.982085765825461,Matelândia,34.0,0.45,0.9,0.013,0.006
5044,2019,03/15,13.135704827056173,Matelândia,34.0,0.45,0.9,0.013,0.006
5045,2020,03/15,11.869473991232269,Matelândia,34.0,0.45,0.9,0.013,0.006
5046,2021,03/15,12.76693899289037,Matelândia,34.0,0.45,0.9,0.013,0.006
5047,2022,03/15,11.37496452627766,Matelândia,34.0,0.45,0.9,0.013,0.006
5048,2023,03/15,13.021135970131803,Matelândia,34.0,0.45,0.9,0.013,0.006
5049,2024,03/15,12.400589051279471,Matelândia,34.0,0.45,0.9,0.013,0.006
5050,2015,03/15,13.59080991394835,Medianeira,34.0,0.45,0.9,0.013,0.006
5051,2016,03/15,10.98715725185565,Medianeira,34.0,0.45,0.9,0.013,0.006
5052,2017,03/15,13.178496690673967,Medianeira,34.0,0.45,0.9,0.013,0.006
5053,2018,03/15,12.522782679669419,Medianeira,34.0,0.45,0.9,0.013,0.006
5054,2019,03/15,13.50196832241412,Medianeira,34.0,0.45,0.9,0.013,0.006
5055,2020,03/15,12.273514419992683,Medianeira,34.0,0.45,0.9,0.013,0.006
5056,2021,03/15,13.086609269891738,Medianeira,34.0,0.45,0.9,0.013,0.006
5057,2022,03/15,11.886754567168042,Medianeira,34.0,0.45,0.9,0.013,0.006
5058,2023,03/15,13.529270140849768,Medianeira,34.0,0.45,0.9,0.013,0.006
5059,2024,03/15,12.39925845252089,Medianeira,34.0,0.45,0.9,0.013,0.006
5060,2015,03/15,13.894565865691833,Santa Helena,34.0,0.45,0.9,0.013,0.006
5061,2016,03/15,11.683715615032044,Santa Helena,34.0,0.45,0.9,0.013,0.006
5062,2017,03/15,13.535709493945044,Santa Helena,34.0,0.45,0.9,0.013,0.006
5063,2018,03/15,13.097455670189417,Santa Helena,34.0,0.45,0.9,0.013,0.006
5064,2019,03/15,13.782523470077717,Santa Helena,34.0,0.45,0.9,0.013,0.006
5065,2020,03/15,13.006949338742746,Santa Helena,34.0,0.45,0.9,0.013,0.006
5066,2021,03/15,13.447858465077987,Santa Helena,34.0,0.45,0.9,0.013,0.006
5067,2022,03/15,12.485941050475022,Santa Helena,34.0,0.45,0.9,0.013,0.006
5068,2023,03/15,13.776507031767958,Santa Helena,34.0,0.45,0.9,0.013,0.006
5069,2024,03/15,13.013286081140253,Santa Helena,34.0,0.45,0.9,0.013,0.006
5070,2015,03/15,13.590968474313529,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5071,2016,03/15,10.987347756957991,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5072,2017,03/15,13.178826624303554,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5073,2018,03/15,12.522898182949515,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5074,2019,03/15,13.50237804840026,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5075,2020,03/15,12.273935877145952,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5076,2021,03/15,13.086981761936727,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5077,2022,03/15,11.886754567168039,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5078,2023,03/15,13.529769859700407,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5079,2024,03/15,12.39949880111216,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.006
5080,2015,03/15,12.826929511117788,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5081,2016,03/15,9.74707203762646,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5082,2017,03/15,12.332683042048842,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5083,2018,03/15,11.939744440574383,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5084,2019,03/15,12.93831144176989,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5085,2020,03/15,9.626930769061248,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5086,2021,03/15,12.53631530323109,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5087,2022,03/15,10.993556039316866,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5088,2023,03/15,12.742628207928743,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5089,2024,03/15,10.378204735843228,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.006
5090,2015,03/15,13.373246335795933,Toledo,34.0,0.45,0.9,0.013,0.006
5091,2016,03/15,10.516498007161202,Toledo,34.0,0.45,0.9,0.013,0.006
5092,2017,03/15,12.780538427886864,Toledo,34.0,0.45,0.9,0.013,0.006
5093,2018,03/15,12.703551596594178,Toledo,34.0,0.45,0.9,0.013,0.006
5094,2019,03/15,13.386924568964005,Toledo,34.0,0.45,0.9,0.013,0.006
5095,2020,03/15,12.80161702018548,Toledo,34.0,0.45,0.9,0.013,0.006
5096,2021,03/15,13.026942413079787,Toledo,34.0,0.45,0.9,0.013,0.006
5097,2022,03/15,11.59666793074266,Toledo,34.0,0.45,0.9,0.013,0.006
5098,2023,03/15,13.17824389269964,Toledo,34.0,0.45,0.9,0.013,0.006
5099,2024,03/15,13.307516679007279,Toledo,34.0,0.45,0.9,0.013,0.006
5100,2015,03/15,12.791537673098754,Cascavel,34.0,0.45,0.9,0.013,0.007
5101,2016,03/15,9.344561653009505,Cascavel,34.0,0.45,0.9,0.013,0.007
5102,2017,03/15,12.042705262030731,Cascavel,34.0,0.45,0.9,0.013,0.007
5103,2018,03/15,11.655430674077033,Cascavel,34.0,0.45,0.9,0.013,0.007
5104,2019,03/15,12.769588626159955,Cascavel,34.0,0.45,0.9,0.013,0.007
5105,2020,03/15,8.000830318556636,Cascavel,34.0,0.45,0.9,0.013,0.007
5106,2021,03/15,12.095002410371315,Cascavel,34.0,0.45,0.9,0.013,0.007
5107,2022,03/15,10.875619911092254,Cascavel,34.0,0.45,0.9,0.013,0.007
5108,2023,03/15,12.170438810806175,Cascavel,34.0,0.45,0.9,0.013,0.007
5109,2024,03/15,12.605462550476398,Cascavel,34.0,0.45,0.9,0.013,0.007
5110,2015,03/15,13.59100979656672,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5111,2016,03/15,10.987401908743909,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5112,2017,03/15,13.178889970582476,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5113,2018,03/15,12.52292240989244,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5114,2019,03/15,13.502457196053845,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5115,2020,03/15,12.274038917691337,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5116,2021,03/15,13.08706960508472,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5117,2022,03/15,11.886754567168042,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5118,2023,03/15,13.52986768646565,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5119,2024,03/15,12.39956432354619,Foz do Iguaçu,34.0,0.45,0.9,0.013,0.007
5120,2015,03/15,13.920589042178545,Guaíra,34.0,0.45,0.9,0.013,0.007
5121,2016,03/15,11.570596227902733,Guaíra,34.0,0.45,0.9,0.013,0.007
5122,2017,03/15,13.430639959784246,Guaíra,34.0,0.45,0.9,0.013,0.007
5123,2018,03/15,13.237481283093203,Guaíra,34.0,0.45,0.9,0.013,0.007
5124,2019,03/15,13.87673424079929,Guaíra,34.0,0.45,0.9,0.013,0.007
5125,2020,03/15,13.428781260298972,Guaíra,34.0,0.45,0.9,0.013,0.007
5126,2021,03/15,13.343881428473852,Guaíra,34.0,0.45,0.9,0.013,0.007
5127,2022,03/15,12.455777694549793,Guaíra,34.0,0.45,0.9,0.013,0.007
5128,2023,03/15,13.583661465921843,Guaíra,34.0,0.45,0.9,0.013,0.007
5129,2024,03/15,13.76018051797573,Guaíra,34.0,0.45,0.9,0.013,0.007
5130,2015,03/15,13.938968413154472,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5131,2016,03/15,11.680946316818961,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5132,2017,03/15,13.536671366433817,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5133,2018,03/15,13.317931140559473,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5134,2019,03/15,13.901963054382406,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5135,2020,03/15,13.300927033973602,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5136,2021,03/15,13.576098515165745,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5137,2022,03/15,12.491047863524019,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5138,2023,03/15,13.720250282000208,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5139,2024,03/15,13.472633612602767,Marechal Cândido Rondon,34.0,0.45,0.9,0.013,0.007
5140,2015,03/15,13.130939073382129,Matelândia,34.0,0.45,0.9,0.013,0.007
5141,2016,03/15,10.132273261745652,Matelândia,34.0,0.45,0.9,0.013,0.007
5142,2017,03/15,12.709447551197638,Matelândia,34.0,0.45,0.9,0.013,0.007
5143,2018,03/15,11.982085765825461,Matelândia,34.0,0.45,0.9,0.013,0.007
5144,2019,03/15,13.135704827056173,Matelândia,34.0,0.45,0.9,0.013,0.007
5145,2020,03/15,11.869473991232269,Matelândia,34.0,0.45,0.9,0.013,0.007
5146,2021,03/15,12.76693899289037,Matelândia,34.0,0.45,0.9,0.013,0.007
5147,2022,03/15,11.37496452627766,Matelândia,34.0,0.45,0.9,0.013,0.007
5148,2023,03/15,13.021135970131803,Matelândia,34.0,0.45,0.9,0.013,0.007
5149,2024,03/15,12.400589051279471,Matelândia,34.0,0.45,0.9,0.013,0.007
5150,2015,03/15,13.59080991394835,Medianeira,34.0,0.45,0.9,0.013,0.007
5151,2016,03/15,10.98715725185565,Medianeira,34.0,0.45,0.9,0.013,0.007
5152,2017,03/15,13.178496690673967,Medianeira,34.0,0.45,0.9,0.013,0.007
5153,2018,03/15,12.522782679669419,Medianeira,34.0,0.45,0.9,0.013,0.007
5154,2019,03/15,13.50196832241412,Medianeira,34.0,0.45,0.9,0.013,0.007
5155,2020,03/15,12.273514419992683,Medianeira,34.0,0.45,0.9,0.013,0.007
5156,2021,03/15,13.086609269891738,Medianeira,34.0,0.45,0.9,0.013,0.007
5157,2022,03/15,11.886754567168042,Medianeira,34.0,0.45,0.9,0.013,0.007
5158,2023,03/15,13.529270140849768,Medianeira,34.0,0.45,0.9,0.013,0.007
5159,2024,03/15,12.39925845252089,Medianeira,34.0,0.45,0.9,0.013,0.007
5160,2015,03/15,13.894565865691833,Santa Helena,34.0,0.45,0.9,0.013,0.007
5161,2016,03/15,11.683715615032044,Santa Helena,34.0,0.45,0.9,0.013,0.007
5162,2017,03/15,13.535709493945044,Santa Helena,34.0,0.45,0.9,0.013,0.007
5163,2018,03/15,13.097455670189417,Santa Helena,34.0,0.45,0.9,0.013,0.007
5164,2019,03/15,13.782523470077717,Santa Helena,34.0,0.45,0.9,0.013,0.007
5165,2020,03/15,13.006949338742746,Santa Helena,34.0,0.45,0.9,0.013,0.007
5166,2021,03/15,13.447858465077987,Santa Helena,34.0,0.45,0.9,0.013,0.007
5167,2022,03/15,12.485941050475022,Santa Helena,34.0,0.45,0.9,0.013,0.007
5168,2023,03/15,13.776507031767958,Santa Helena,34.0,0.45,0.9,0.013,0.007
5169,2024,03/15,13.013286081140253,Santa Helena,34.0,0.45,0.9,0.013,0.007
5170,2015,03/15,13.590968474313529,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5171,2016,03/15,10.987347756957991,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5172,2017,03/15,13.178826624303554,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5173,2018,03/15,12.522898182949515,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5174,2019,03/15,13.50237804840026,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5175,2020,03/15,12.273935877145952,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5176,2021,03/15,13.086981761936727,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5177,2022,03/15,11.886754567168039,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5178,2023,03/15,13.529769859700407,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5179,2024,03/15,12.39949880111216,São Miguel do Iguaçu,34.0,0.45,0.9,0.013,0.007
5180,2015,03/15,12.826929511117788,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5181,2016,03/15,9.74707203762646,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5182,2017,03/15,12.332683042048842,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5183,2018,03/15,11.939744440574383,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5184,2019,03/15,12.93831144176989,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5185,2020,03/15,9.626930769061248,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5186,2021,03/15,12.53631530323109,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5187,2022,03/15,10.993556039316866,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5188,2023,03/15,12.742628207928743,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5189,2024,03/15,10.378204735843228,São Pedro do Iguaçu,34.0,0.45,0.9,0.013,0.007
5190,2015,03/15,13.373246335795933,Toledo,34.0,0.45,0.9,0.013,0.007
5191,2016,03/15,10.516498007161202,Toledo,34.0,0.45,0.9,0.013,0.007
5192,2017,03/15,12.780538427886864,Toledo,34.0,0.45,0.9,0.013,0.007
5193,2018,03/15,12.703551596594178,Toledo,34.0,0.45,0.9,0.013,0.007
5194,2019,03/15,13.386924568964005,Toledo,34.0,0.45,0.9,0.013,0.007
5195,2020,03/15,12.80161702018548,Toledo,34.0,0.45,0.9,0.013,0.007
5196,2021,03/15,13.026942413079787,Toledo,34.0,0.45,0.9,0.013,0.007
5197,2022,03/15,11.59666793074266,Toledo,34.0,0.45,0.9,0.013,0.007
5198,2023,03/15,13.17824389269964,Toledo,34.0,0.45,0.9,0.013,0.007
5199,2024,03/15,13.307516679007279,Toledo,34.0,0.45,0.9,0.013,0.007
5200,2015,03/15,13.188300251938422,Cascavel,34.0,0.45,0.95,0.012,0.006
5201,2016,03/15,9.61978207996672,Cascavel,34.0,0.45,0.95,0.012,0.006
5202,2017,03/15,12.407363470575968,Cascavel,34.0,0.45,0.95,0.012,0.006
5203,2018,03/15,12.012710538059757,Cascavel,34.0,0.45,0.95,0.012,0.006
5204,2019,03/15,13.16376652471889,Cascavel,34.0,0.45,0.95,0.012,0.006
5205,2020,03/15,8.253917170313342,Cascavel,34.0,0.45,0.95,0.012,0.006
5206,2021,03/15,12.46352937991781,Cascavel,34.0,0.45,0.95,0.012,0.006
5207,2022,03/15,11.212802010541328,Cascavel,34.0,0.45,0.95,0.012,0.006
5208,2023,03/15,12.548820660001264,Cascavel,34.0,0.45,0.95,0.012,0.006
5209,2024,03/15,12.99654699860128,Cascavel,34.0,0.45,0.95,0.012,0.006
5210,2015,03/15,14.015449514459615,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5211,2016,03/15,11.317449919719651,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5212,2017,03/15,13.58248757210792,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5213,2018,03/15,12.912320347830143,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5214,2019,03/15,13.92543499128622,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5215,2020,03/15,12.660855582241084,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5216,2021,03/15,13.489707314009719,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5217,2022,03/15,12.255309998572217,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
5218,2023,03/15,13.951339940065372,Foz do Iguaçu,34.0,0.45,0.95,0.012,0.006
