Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
2020,01/05,15.975.476.693.724.400,Guaíra,34.0,0.48,0.9,12,7
2020,02/05,15.204.906.934.362.600,Guaíra,34.0,0.48,0.9,12,7
2020,03/05,14.558.473.569.235.400,Guaíra,34.0,0.48,0.9,12,7
2021,01/05,15.930.301.123.617.300,Guaíra,34.0,0.48,0.9,12,7
2021,02/05,1.574.308.803.904.490,Guaíra,34.0,0.48,0.9,12,7
2021,03/05,14.617.325.451.327.700,Guaíra,34.0,0.48,0.9,12,7
2022,01/05,15.743.425.473.568.300,Guaíra,34.0,0.48,0.9,12,7
2022,02/05,14.420.506.961.394.500,Guaíra,34.0,0.48,0.9,12,7
2022,03/05,13.479.307.204.590.800,Guaíra,34.0,0.48,0.9,12,7
2023,01/05,15.900.311.937.429.800,Guaíra,34.0,0.48,0.9,12,7
2023,02/05,15.720.309.201.342.700,Guaíra,34.0,0.48,0.9,12,7
2023,03/05,14.782.918.056.663.700,Guaíra,34.0,0.48,0.9,12,7
2024,01/05,1.602.345.324.600.000,Guaíra,34.0,0.48,0.9,12,7
2024,02/05,15.509.306.793.337.300,Guaíra,34.0,0.48,0.9,12,7
2024,03/05,15.194.696.813.370.600,Guaíra,34.0,0.48,0.9,12,7
2015,01/05,15.758.077.516.292.500,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2015,02/05,15.700.727.080.067.400,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2015,03/05,15.042.566.809.949.000,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2016,01/05,15.423.532.678.076.200,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2016,02/05,14.361.961.191.365.000,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2016,03/05,12.826.247.446.815.000,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2017,01/05,15.684.124.112.841.500,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2017,02/05,1.539.840.369.237,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2017,03/05,14.724.705.196.130.500,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2018,01/05,1.590.690.054.616.370,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2018,02/05,15.413.922.441.056.300,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2018,03/05,14.502.050.838.080.000,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2019,01/05,15.867.267.981.438.400,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2019,02/05,15.702.562.602.596.200,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2019,03/05,15.266.332.695.627.700,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2020,01/05,14.743.219.469.792.500,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2020,02/05,15.138.936.286.845.600,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2020,03/05,14.482.268.279.231.300,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2021,01/05,1.596.581.393.413.110,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2021,02/05,15.801.059.188.384.300,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2021,03/05,14.835.877.682.225.200,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2022,01/05,1.572.084.616.412.960,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2022,02/05,1.443.163.556.721.920,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2022,03/05,13.514.635.648.724.100,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2023,01/05,15.927.134.550.527.000,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2023,02/05,15.795.186.807.968.900,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2023,03/05,14.915.251.115.059.000,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2024,01/05,16.048.139.569.373.400,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2024,02/05,1.540.805.847.154.440,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2024,03/05,15.014.237.756.753.600,Marechal Cândido Rondon,34.0,0.48,0.9,12,7
2015,01/05,15.772.706.379.628.200,Matelândia,34.0,0.48,0.9,12,7
2015,02/05,15.462.862.573.113.200,Matelândia,34.0,0.48,0.9,12,7
2015,03/05,1.435.604.252.531.110,Matelândia,34.0,0.48,0.9,12,7
2016,01/05,15.120.213.107.481.400,Matelândia,34.0,0.48,0.9,12,7
2016,02/05,13.391.132.270.887.100,Matelândia,34.0,0.48,0.9,12,7
2016,03/05,11.353.524.450.923.200,Matelândia,34.0,0.48,0.9,12,7
2017,01/05,1.557.510.528.456.340,Matelândia,34.0,0.48,0.9,12,7
2017,02/05,1.501.588.336.569.600,Matelândia,34.0,0.48,0.9,12,7
2017,03/05,13.925.217.989.355.000,Matelândia,34.0,0.48,0.9,12,7
2018,01/05,15.887.962.091.171.800,Matelândia,34.0,0.48,0.9,12,7
2018,02/05,1.470.934.963.639.990,Matelândia,34.0,0.48,0.9,12,7
2018,03/05,13.234.459.894.171.500,Matelândia,34.0,0.48,0.9,12,7
2019,01/05,15.880.629.387.588.100,Matelândia,34.0,0.48,0.9,12,7
2019,02/05,15.445.919.866.616.100,Matelândia,34.0,0.48,0.9,12,7
2019,03/05,14.666.787.725.533.900,Matelândia,34.0,0.48,0.9,12,7
2020,01/05,15.700.057.348.490.900,Matelândia,34.0,0.48,0.9,12,7
2020,02/05,14.253.413.142.452.100,Matelândia,34.0,0.48,0.9,12,7
2020,03/05,13.104.898.888.980.200,Matelândia,34.0,0.48,0.9,12,7
2021,01/05,15.949.854.795.932.900,Matelândia,34.0,0.48,0.9,12,7
2021,02/05,15.434.217.234.331.300,Matelândia,34.0,0.48,0.9,12,7
2021,03/05,14.082.389.922.645.300,Matelândia,34.0,0.48,0.9,12,7
2022,01/05,15.592.138.409.297.000,Matelândia,34.0,0.48,0.9,12,7
2022,02/05,13.737.175.126.637.500,Matelândia,34.0,0.48,0.9,12,7
2022,03/05,1.043.491.342.129.780,Matelândia,34.0,0.48,0.9,12,7
2023,01/05,15.793.294.629.470.000,Matelândia,34.0,0.48,0.9,12,7
2023,02/05,15.357.752.029.605.900,Matelândia,34.0,0.48,0.9,12,7
2023,03/05,1.426.536.550.197.950,Matelândia,34.0,0.48,0.9,12,7
2024,01/05,15.926.862.633.770.100,Matelândia,34.0,0.48,0.9,12,7
2024,02/05,14.953.776.945.584.000,Matelândia,34.0,0.48,0.9,12,7
2024,03/05,14.098.512.032.447.000,Matelândia,34.0,0.48,0.9,12,7
2015,01/05,15.807.598.495.404.600,Medianeira,34.0,0.48,0.9,12,7
2015,02/05,15.624.503.946.446.700,Medianeira,34.0,0.48,0.9,12,7
2015,03/05,1.473.427.327.391.840,Medianeira,34.0,0.48,0.9,12,7
2016,01/05,15.270.309.864.199.000,Medianeira,34.0,0.48,0.9,12,7
2016,02/05,1.392.538.972.280.030,Medianeira,34.0,0.48,0.9,12,7
2016,03/05,12.187.605.714.584.100,Medianeira,34.0,0.48,0.9,12,7
2017,01/05,15.693.174.907.310.800,Medianeira,34.0,0.48,0.9,12,7
2017,02/05,15.264.478.558.758.300,Medianeira,34.0,0.48,0.9,12,7
2017,03/05,14.368.543.123.421.900,Medianeira,34.0,0.48,0.9,12,7
2018,01/05,15.890.912.225.772.200,Medianeira,34.0,0.48,0.9,12,7
2018,02/05,15.026.959.207.729.900,Medianeira,34.0,0.48,0.9,12,7
2018,03/05,13.723.597.533.608.800,Medianeira,34.0,0.48,0.9,12,7
2019,01/05,15.867.556.801.794.500,Medianeira,34.0,0.48,0.9,12,7
2019,02/05,15.617.437.512.665.900,Medianeira,34.0,0.48,0.9,12,7
2019,03/05,14.959.999.033.681.400,Medianeira,34.0,0.48,0.9,12,7
2020,01/05,15.845.793.174.076.800,Medianeira,34.0,0.48,0.9,12,7
2020,02/05,14.647.400.242.929.100,Medianeira,34.0,0.48,0.9,12,7
2020,03/05,13.544.055.693.004.900,Medianeira,34.0,0.48,0.9,12,7
2021,01/05,15.000.180.596.650.500,Medianeira,34.0,0.48,0.9,12,7
2021,02/05,15.613.243.183.433.100,Medianeira,34.0,0.48,0.9,12,7
2021,03/05,14.399.789.309.067.600,Medianeira,34.0,0.48,0.9,12,7
2022,01/05,1.570.861.946.980.520,Medianeira,34.0,0.48,0.9,12,7
2022,02/05,1.407.933.999.953.660,Medianeira,34.0,0.48,0.9,12,7
2022,03/05,12.957.405.546.035.100,Medianeira,34.0,0.48,0.9,12,7
2023,01/05,15.873.008.250.633.000,Medianeira,34.0,0.48,0.9,12,7
2023,02/05,1.564.605.975.479.000,Medianeira,34.0,0.48,0.9,12,7
2023,03/05,14.788.162.351.027.600,Medianeira,34.0,0.48,0.9,12,7
2024,01/05,15.926.007.888.593.100,Medianeira,34.0,0.48,0.9,12,7
2024,02/05,15.026.491.052.039.700,Medianeira,34.0,0.48,0.9,12,7
2024,03/05,14.136.763.578.917.600,Medianeira,34.0,0.48,0.9,12,7
2015,01/05,15.782.304.204.028.800,Santa Helena,34.0,0.48,0.9,12,7
2015,02/05,15.708.729.515.963.600,Santa Helena,34.0,0.48,0.9,12,7
2015,03/05,14.979.870.019.692.100,Santa Helena,34.0,0.48,0.9,12,7
2016,01/05,15.395.124.461.375.500,Santa Helena,34.0,0.48,0.9,12,7
2016,02/05,14.357.632.178.175.600,Santa Helena,34.0,0.48,0.9,12,7
2016,03/05,12.833.944.903.196.600,Santa Helena,34.0,0.48,0.9,12,7
2017,01/05,15.715.906.645.397.500,Santa Helena,34.0,0.48,0.9,12,7
2017,02/05,15.437.816.961.368.100,Santa Helena,34.0,0.48,0.9,12,7
2017,03/05,14.730.998.259.716.900,Santa Helena,34.0,0.48,0.9,12,7
2018,01/05,1.589.212.078.443.110,Santa Helena,34.0,0.48,0.9,12,7
2018,02/05,15.362.438.401.966.900,Santa Helena,34.0,0.48,0.9,12,7
2018,03/05,1.431.530.217.135.940,Santa Helena,34.0,0.48,0.9,12,7
2019,01/05,15.850.426.807.486.100,Santa Helena,34.0,0.48,0.9,12,7
2019,02/05,15.701.868.766.867.200,Santa Helena,34.0,0.48,0.9,12,7
2019,03/05,15.197.637.939.942.900,Santa Helena,34.0,0.48,0.9,12,7
2020,01/05,15.127.360.276.795.100,Santa Helena,34.0,0.48,0.9,12,7
2020,02/05,14.947.779.633.477.500,Santa Helena,34.0,0.48,0.9,12,7
2020,03/05,14.232.681.160.609.800,Santa Helena,34.0,0.48,0.9,12,7
2021,01/05,14.692.877.930.005.800,Santa Helena,34.0,0.48,0.9,12,7
2021,02/05,14.956.724.559.026.400,Santa Helena,34.0,0.48,0.9,12,7
2021,03/05,14.733.145.292.057.700,Santa Helena,34.0,0.48,0.9,12,7
2022,01/05,15.695.229.152.943.900,Santa Helena,34.0,0.48,0.9,12,7
2022,02/05,14.417.759.191.449.400,Santa Helena,34.0,0.48,0.9,12,7
2022,03/05,13.534.880.321.807.600,Santa Helena,34.0,0.48,0.9,12,7
2023,01/05,1.592.680.034.081.160,Santa Helena,34.0,0.48,0.9,12,7
2023,02/05,15.831.459.816.300.900,Santa Helena,34.0,0.48,0.9,12,7
2023,03/05,14.982.112.667.189.500,Santa Helena,34.0,0.48,0.9,12,7
2024,01/05,15.395.294.130.895.700,Santa Helena,34.0,0.48,0.9,12,7
2024,02/05,15.212.180.423.408.200,Santa Helena,34.0,0.48,0.9,12,7
2024,03/05,14.639.124.782.048.000,Santa Helena,34.0,0.48,0.9,12,7
2015,01/05,15.807.897.092.934.600,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2015,02/05,15.624.568.446.442.900,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2015,03/05,14.734.897.354.040.300,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2016,01/05,1.527.116.093.680.030,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2016,02/05,1.392.568.041.818.180,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2016,03/05,12.188.031.041.517.400,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2017,01/05,15.694.375.105.288.600,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2017,02/05,15.264.689.543.542.200,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2017,03/05,14.368.594.765.217.500,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2018,01/05,15.891.221.806.322.600,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2018,02/05,15.026.928.399.335.100,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2018,03/05,13.723.458.507.938.100,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2019,01/05,15.868.124.293.077.500,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2019,02/05,15.617.399.784.738.700,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2019,03/05,14.960.097.564.140.700,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2020,01/05,15.845.108.600.406.600,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2020,02/05,14.647.861.928.242.400,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2020,03/05,13.544.411.041.356.300,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2021,01/05,15.037.166.885.618.700,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2021,02/05,15.613.636.872.102.500,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2021,03/05,14.400.002.220.631.900,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2022,01/05,15.709.239.898.768.400,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2022,02/05,14.080.031.154.460.800,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2022,03/05,12.957.405.546.035.100,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2023,01/05,15.873.391.686.492.200,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2023,02/05,15.645.995.365.356.500,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2023,03/05,14.788.737.473.005.200,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2024,01/05,15.926.503.590.129.200,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2024,02/05,15.026.516.475.864.700,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2024,03/05,14.136.939.737.215.300,São Miguel do Iguaçu,34.0,0.48,0.9,12,7
2015,01/05,15.715.114.828.565.200,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2015,02/05,1.534.149.645.939.010,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2015,03/05,1.408.771.946.027.600,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2016,01/05,15.080.790.434.414.500,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2016,02/05,13.163.383.948.477.800,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2016,03/05,10.986.773.556.836.700,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2017,01/05,1.548.853.962.475.020,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2017,02/05,14.900.627.317.382.100,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2017,03/05,13.615.701.095.851.700,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2018,01/05,15.890.045.506.837.000,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2018,02/05,14.668.684.421.876.400,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2018,03/05,13.229.484.093.084.100,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2019,01/05,15.887.490.695.374.600,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2019,02/05,15.333.855.436.906.500,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2019,03/05,14.491.594.038.339.200,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2020,01/05,15.674.483.749.090.900,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2020,02/05,1.424.284.804.926.320,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2020,03/05,13.041.644.434.045.400,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2021,01/05,15.891.997.162.306.100,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2021,02/05,15.362.019.210.679.400,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2021,03/05,13.888.101.325.542.100,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2022,01/05,15.500.742.535.032.900,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2022,02/05,13.496.854.030.719.000,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2022,03/05,8.420.829.262.680.120,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2023,01/05,15.716.164.439.294.100,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2023,02/05,15.245.727.044.254.800,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2023,03/05,13.989.213.048.901.200,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2024,01/05,1.598.683.670.307,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2024,02/05,14.887.269.280.288.100,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2024,03/05,14.120.744.480.060.500,São Pedro do Iguaçu,34.0,0.48,0.9,12,7
2015,01/05,15.750.451.170.526.200,Toledo,34.0,0.48,0.9,12,7
2015,02/05,15.522.052.120.594.500,Toledo,34.0,0.48,0.9,12,7
2015,03/05,14.571.770.259.503.800,Toledo,34.0,0.48,0.9,12,7
2016,01/05,1.523.507.977.514.920,Toledo,34.0,0.48,0.9,12,7
2016,02/05,13.677.847.079.452.800,Toledo,34.0,0.48,0.9,12,7
2016,03/05,11.750.128.025.188.600,Toledo,34.0,0.48,0.9,12,7
2017,01/05,15.595.326.819.422.300,Toledo,34.0,0.48,0.9,12,7
2017,02/05,15.112.389.079.110.600,Toledo,34.0,0.48,0.9,12,7
2017,03/05,14.029.183.284.623.800,Toledo,34.0,0.48,0.9,12,7
2018,01/05,15.907.520.027.198.500,Toledo,34.0,0.48,0.9,12,7
2018,02/05,15.026.930.544.267.000,Toledo,34.0,0.48,0.9,12,7
2018,03/05,13.938.948.035.866.000,Toledo,34.0,0.48,0.9,12,7
2019,01/05,1.590.490.082.864.460,Toledo,34.0,0.48,0.9,12,7
2019,02/05,15.519.754.545.840.300,Toledo,34.0,0.48,0.9,12,7
2019,03/05,14.850.527.592.747.400,Toledo,34.0,0.48,0.9,12,7
2020,01/05,15.896.640.854.607.900,Toledo,34.0,0.48,0.9,12,7
2020,02/05,1.494.328.210.653.620,Toledo,34.0,0.48,0.9,12,7
2020,03/05,14.032.175.784.462.200,Toledo,34.0,0.48,0.9,12,7
2021,01/05,15.937.767.331.102.000,Toledo,34.0,0.48,0.9,12,7
2021,02/05,15.655.960.815.035.200,Toledo,34.0,0.48,0.9,12,7
2021,03/05,14.361.246.891.920.800,Toledo,34.0,0.48,0.9,12,7
2022,01/05,15.655.733.366.765.600,Toledo,34.0,0.48,0.9,12,7
2022,02/05,13.914.961.549.913.700,Toledo,34.0,0.48,0.9,12,7
2022,03/05,9.769.239.519.377.920,Toledo,34.0,0.48,0.9,12,7
2023,01/05,1.582.190.395.592.180,Toledo,34.0,0.48,0.9,12,7
2023,02/05,15.506.470.255.329.300,Toledo,34.0,0.48,0.9,12,7
2023,03/05,14.401.062.641.349.000,Toledo,34.0,0.48,0.9,12,7
2024,01/05,16.052.023.164.231.500,Toledo,34.0,0.48,0.9,12,7
2024,02/05,15.296.003.669.891.900,Toledo,34.0,0.48,0.9,12,7
2024,03/05,14.831.784.197.688.200,Toledo,34.0,0.48,0.9,12,7
2015,01/05,1.576.628.278.727.220,Cascavel,34.0,0.48,0.9,13,6
2015,02/05,15.380.085.404.153.600,Cascavel,34.0,0.48,0.9,13,6
2015,03/05,14.101.075.522.383.100,Cascavel,34.0,0.48,0.9,13,6
2016,01/05,15.027.669.411.617.700,Cascavel,34.0,0.48,0.9,13,6
2016,02/05,13.003.652.481.671.100,Cascavel,34.0,0.48,0.9,13,6
2016,03/05,1.061.625.803.551.830,Cascavel,34.0,0.48,0.9,13,6
2017,01/05,15.423.236.304.774.900,Cascavel,34.0,0.48,0.9,13,6
2017,02/05,14.752.464.779.606.400,Cascavel,34.0,0.48,0.9,13,6
2017,03/05,13.350.901.197.384.600,Cascavel,34.0,0.48,0.9,13,6
2018,01/05,15.878.916.745.576.100,Cascavel,34.0,0.48,0.9,13,6
2018,02/05,14.496.964.678.531.800,Cascavel,34.0,0.48,0.9,13,6
2018,03/05,12.978.765.394.257.500,Cascavel,34.0,0.48,0.9,13,6
2019,01/05,15.912.846.441.432.300,Cascavel,34.0,0.48,0.9,13,6
2019,02/05,15.272.790.282.115.900,Cascavel,34.0,0.48,0.9,13,6
2019,03/05,1.437.891.777.260.110,Cascavel,34.0,0.48,0.9,13,6
2020,01/05,15.554.473.873.469.300,Cascavel,34.0,0.48,0.9,13,6
2020,02/05,14.054.315.371.679.800,Cascavel,34.0,0.48,0.9,13,6
2020,03/05,12.849.324.434.385.800,Cascavel,34.0,0.48,0.9,13,6
2021,01/05,15.865.895.432.768.900,Cascavel,34.0,0.48,0.9,13,6
2021,02/05,1.516.719.086.928.980,Cascavel,34.0,0.48,0.9,13,6
2021,03/05,13.513.189.068.996.400,Cascavel,34.0,0.48,0.9,13,6
2022,01/05,15.537.904.652.745.200,Cascavel,34.0,0.48,0.9,13,6
2022,02/05,13.511.296.697.306.500,Cascavel,34.0,0.48,0.9,13,6
2022,03/05,857.974.491.546.901,Cascavel,34.0,0.48,0.9,13,6
2023,01/05,1.563.622.590.696.870,Cascavel,34.0,0.48,0.9,13,6
2023,02/05,1.486.774.278.863.560,Cascavel,34.0,0.48,0.9,13,6
2023,03/05,13.417.716.756.140.900,Cascavel,34.0,0.48,0.9,13,6
2024,01/05,15.930.379.045.743.300,Cascavel,34.0,0.48,0.9,13,6
2024,02/05,14.996.152.590.556.000,Cascavel,34.0,0.48,0.9,13,6
2024,03/05,1.426.270.826.751.400,Cascavel,34.0,0.48,0.9,13,6
2015,01/05,15.808.026.869.127.400,Foz do Iguaçu,34.0,0.48,0.9,13,6
2015,02/05,15.624.581.525.677.600,Foz do Iguaçu,34.0,0.48,0.9,13,6
2015,03/05,14.735.030.814.403.700,Foz do Iguaçu,34.0,0.48,0.9,13,6
2016,01/05,15.271.332.992.376.100,Foz do Iguaçu,34.0,0.48,0.9,13,6
2016,02/05,13.925.760.657.167.400,Foz do Iguaçu,34.0,0.48,0.9,13,6
2016,03/05,12.188.083.904.909.100,Foz do Iguaçu,34.0,0.48,0.9,13,6
2017,01/05,15.694.476.118.538.000,Foz do Iguaçu,34.0,0.48,0.9,13,6
2017,02/05,15.264.736.610.101.700,Foz do Iguaçu,34.0,0.48,0.9,13,6
2017,03/05,14.368.601.609.589.400,Foz do Iguaçu,34.0,0.48,0.9,13,6
2018,01/05,15.891.288.884.576.000,Foz do Iguaçu,34.0,0.48,0.9,13,6
2018,02/05,15.026.921.608.140.000,Foz do Iguaçu,34.0,0.48,0.9,13,6
2018,03/05,13.723.413.911.912.600,Foz do Iguaçu,34.0,0.48,0.9,13,6
2019,01/05,15.868.226.159.276.700,Foz do Iguaçu,34.0,0.48,0.9,13,6
2019,02/05,15.617.397.727.549.600,Foz do Iguaçu,34.0,0.48,0.9,13,6
2019,03/05,14.960.109.821.354.500,Foz do Iguaçu,34.0,0.48,0.9,13,6
2020,01/05,15.844.945.762.589.700,Foz do Iguaçu,34.0,0.48,0.9,13,6
2020,02/05,14.647.981.604.134.200,Foz do Iguaçu,34.0,0.48,0.9,13,6
2020,03/05,13.544.524.738.056.400,Foz do Iguaçu,34.0,0.48,0.9,13,6
2021,01/05,15.045.059.072.282.100,Foz do Iguaçu,34.0,0.48,0.9,13,6
2021,02/05,15.613.740.205.321.900,Foz do Iguaçu,34.0,0.48,0.9,13,6
2021,03/05,14.400.050.026.262.500,Foz do Iguaçu,34.0,0.48,0.9,13,6
2022,01/05,15.709.414.538.216.200,Foz do Iguaçu,34.0,0.48,0.9,13,6
2022,02/05,14.080.175.147.753.000,Foz do Iguaçu,34.0,0.48,0.9,13,6
2022,03/05,12.957.405.546.035.100,Foz do Iguaçu,34.0,0.48,0.9,13,6
2023,01/05,15.873.472.626.779.700,Foz do Iguaçu,34.0,0.48,0.9,13,6
2023,02/05,15.645.982.667.435.900,Foz do Iguaçu,34.0,0.48,0.9,13,6
2023,03/05,14.788.865.816.413.900,Foz do Iguaçu,34.0,0.48,0.9,13,6
2024,01/05,1.592.665.598.384.720,Foz do Iguaçu,34.0,0.48,0.9,13,6
2024,02/05,15.026.516.548.099.600,Foz do Iguaçu,34.0,0.48,0.9,13,6
2024,03/05,14.136.990.359.723.900,Foz do Iguaçu,34.0,0.48,0.9,13,6
2015,01/05,15.780.880.370.869,Guaíra,34.0,0.48,0.9,13,6
2015,02/05,1.567.923.161.645.570,Guaíra,34.0,0.48,0.9,13,6
2015,03/05,15.040.641.893.011.900,Guaíra,34.0,0.48,0.9,13,6
2016,01/05,15.377.884.554.027.000,Guaíra,34.0,0.48,0.9,13,6
2016,02/05,14.249.793.869.528.100,Guaíra,34.0,0.48,0.9,13,6
2016,03/05,12.702.740.543.857.600,Guaíra,34.0,0.48,0.9,13,6
2017,01/05,15.681.838.469.495.500,Guaíra,34.0,0.48,0.9,13,6
2017,02/05,1.534.851.581.132.860,Guaíra,34.0,0.48,0.9,13,6
2017,03/05,14.625.166.747.318.400,Guaíra,34.0,0.48,0.9,13,6
2018,01/05,15.901.458.075.041.400,Guaíra,34.0,0.48,0.9,13,6
2018,02/05,1.531.952.224.140.580,Guaíra,34.0,0.48,0.9,13,6
2018,03/05,1.441.512.029.732.710,Guaíra,34.0,0.48,0.9,13,6
2019,01/05,1.588.149.751.749.050,Guaíra,34.0,0.48,0.9,13,6
2019,02/05,15.681.202.653.437.600,Guaíra,34.0,0.48,0.9,13,6
2019,03/05,15.234.989.573.497.300,Guaíra,34.0,0.48,0.9,13,6
2020,01/05,15.975.476.693.724.400,Guaíra,34.0,0.48,0.9,13,6
2020,02/05,15.204.906.934.362.600,Guaíra,34.0,0.48,0.9,13,6
2020,03/05,14.558.473.569.235.400,Guaíra,34.0,0.48,0.9,13,6
2021,01/05,15.930.301.123.617.300,Guaíra,34.0,0.48,0.9,13,6
2021,02/05,1.574.308.803.904.490,Guaíra,34.0,0.48,0.9,13,6
2021,03/05,14.617.325.451.327.700,Guaíra,34.0,0.48,0.9,13,6
2022,01/05,15.743.425.473.568.300,Guaíra,34.0,0.48,0.9,13,6
2022,02/05,14.420.506.961.394.500,Guaíra,34.0,0.48,0.9,13,6
2022,03/05,13.479.307.204.590.800,Guaíra,34.0,0.48,0.9,13,6
2023,01/05,15.900.311.937.429.800,Guaíra,34.0,0.48,0.9,13,6
2023,02/05,15.720.309.201.342.700,Guaíra,34.0,0.48,0.9,13,6
2023,03/05,14.782.918.056.663.700,Guaíra,34.0,0.48,0.9,13,6
2024,01/05,1.602.345.324.600.000,Guaíra,34.0,0.48,0.9,13,6
2024,02/05,15.509.306.793.337.300,Guaíra,34.0,0.48,0.9,13,6
2024,03/05,15.194.696.813.370.600,Guaíra,34.0,0.48,0.9,13,6
2015,01/05,15.758.077.516.292.500,Marechal Cândido Rondon,34.0,0.48,0.9,13,6
2015,02/05,15.700.727.080.067.400,Marechal Cândido Rondon,34.0,0.48,0.9,13,6
2015,03/05,15.042.566.809.949.000,Marechal Cândido Rondon,34.0,0.48,0.9,13,6
2016,01/05,15.423.532.678.076.200,Marechal Cândido Rondon,34.0,0.48,0.9,13,6
2016,02/05,14.361.961.191.365.000,Marechal Cândido Rondon,34.0,0.48,0.9,13,6
