,Unnamed: 0,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
4870,4870,2015,03/25,13.300647702785900,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4871,4871,2016,03/25,1.053468400048290,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4872,4872,2017,03/25,12.856281534354600,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4873,4873,2018,03/25,12.217724731440000,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4874,4874,2019,03/25,13.142157383496900,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4875,4875,2020,03/25,11.977476456802600,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4876,4876,2021,03/25,12.523073309426200,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4877,4877,2022,03/25,11.654364124607400,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4878,4878,2023,03/25,13.359471835179700,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4879,4879,2024,03/25,1.197052598823510,São Miguel do Iguaçu,34.0,0.45,0.9,12,6
4880,4880,2015,03/25,12.385919666332500,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4881,4881,2016,03/25,6.244955963028840,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4882,4882,2017,03/25,11.915143735921600,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4883,4883,2018,03/25,1.153703792507820,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4884,4884,2019,03/25,12.486276299055300,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4885,4885,2020,03/25,11.500900312889900,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4886,4886,2021,03/25,1.189775230299270,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4887,4887,2022,03/25,10.751442069799500,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4888,4888,2023,03/25,12.593963665888100,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4889,4889,2024,03/25,12.037959220894800,São Pedro do Iguaçu,34.0,0.45,0.9,12,6
4890,4890,2015,03/25,13.045142559531100,Toledo,34.0,0.45,0.9,12,6
4891,4891,2016,03/25,9.072205480665610,Toledo,34.0,0.45,0.9,12,6
4892,4892,2017,03/25,12.391786015059000,Toledo,34.0,0.45,0.9,12,6
4893,4893,2018,03/25,12.436600466144000,Toledo,34.0,0.45,0.9,12,6
4894,4894,2019,03/25,13.056396897963300,Toledo,34.0,0.45,0.9,12,6
4895,4895,2020,03/25,1.258549607331670,Toledo,34.0,0.45,0.9,12,6
4896,4896,2021,03/25,12.400199041291000,Toledo,34.0,0.45,0.9,12,6
4897,4897,2022,03/25,11.396317263354200,Toledo,34.0,0.45,0.9,12,6
4898,4898,2023,03/25,13.050243407016600,Toledo,34.0,0.45,0.9,12,6
4899,4899,2024,03/25,13.040684499405900,Toledo,34.0,0.45,0.9,12,6
4900,4900,2015,03/25,12.318102297286300,Cascavel,34.0,0.45,0.9,12,7
4901,4901,2016,03/25,6.723172164751200,Cascavel,34.0,0.45,0.9,12,7
4902,4902,2017,03/25,11.564424410012900,Cascavel,34.0,0.45,0.9,12,7
4903,4903,2018,03/25,1.120607021129660,Cascavel,34.0,0.45,0.9,12,7
4904,4904,2019,03/25,12.317510665894500,Cascavel,34.0,0.45,0.9,12,7
4905,4905,2020,03/25,11.323005295696200,Cascavel,34.0,0.45,0.9,12,7
4906,4906,2021,03/25,113.993225661509,Cascavel,34.0,0.45,0.9,12,7
4907,4907,2022,03/25,10.625715694254200,Cascavel,34.0,0.45,0.9,12,7
4908,4908,2023,03/25,11.995169166575500,Cascavel,34.0,0.45,0.9,12,7
4909,4909,2024,03/25,12.293054273895000,Cascavel,34.0,0.45,0.9,12,7
4910,4910,2015,03/25,13.300647702785900,Foz do Iguaçu,34.0,0.45,0.9,12,7
4911,4911,2016,03/25,10.534764458734100,Foz do Iguaçu,34.0,0.45,0.9,12,7
4912,4912,2017,03/25,12.856295036697600,Foz do Iguaçu,34.0,0.45,0.9,12,7
4913,4913,2018,03/25,12.217775754253800,Foz do Iguaçu,34.0,0.45,0.9,12,7
4914,4914,2019,03/25,13.142160806635600,Foz do Iguaçu,34.0,0.45,0.9,12,7
4915,4915,2020,03/25,11.977518666447900,Foz do Iguaçu,34.0,0.45,0.9,12,7
4916,4916,2021,03/25,12.523190634704800,Foz do Iguaçu,34.0,0.45,0.9,12,7
4917,4917,2022,03/25,11.654364124607400,Foz do Iguaçu,34.0,0.45,0.9,12,7
4918,4918,2023,03/25,13.359502621682900,Foz do Iguaçu,34.0,0.45,0.9,12,7
4919,4919,2024,03/25,11.970553379777400,Foz do Iguaçu,34.0,0.45,0.9,12,7
4920,4920,2015,03/25,13.748310790645500,Guaíra,34.0,0.45,0.9,12,7
4921,4921,2016,03/25,1.124359950018930,Guaíra,34.0,0.45,0.9,12,7
4922,4922,2017,03/25,13.095232726782600,Guaíra,34.0,0.45,0.9,12,7
4923,4923,2018,03/25,13.029131161709300,Guaíra,34.0,0.45,0.9,12,7
4924,4924,2019,03/25,1.363073679486950,Guaíra,34.0,0.45,0.9,12,7
4925,4925,2020,03/25,13.276450914488000,Guaíra,34.0,0.45,0.9,12,7
4926,4926,2021,03/25,12.770915569669500,Guaíra,34.0,0.45,0.9,12,7
4927,4927,2022,03/25,12.305127972734800,Guaíra,34.0,0.45,0.9,12,7
4928,4928,2023,03/25,13.456331392921300,Guaíra,34.0,0.45,0.9,12,7
4929,4929,2024,03/25,13.544138205780600,Guaíra,34.0,0.45,0.9,12,7
4930,4930,2015,03/25,1.375923515240060,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4931,4931,2016,03/25,11.333031419819800,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4932,4932,2017,03/25,1.320864748287030,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4933,4933,2018,03/25,13.085386953068900,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4934,4934,2019,03/25,13.627848244177300,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4935,4935,2020,03/25,1.315675171047350,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4936,4936,2021,03/25,1.304582207148830,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4937,4937,2022,03/25,12.346898602821900,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4938,4938,2023,03/25,13.600148258977900,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4939,4939,2024,03/25,13.214087934761900,Marechal Cândido Rondon,34.0,0.45,0.9,12,7
4940,4940,2015,03/25,12.745970849914000,Matelândia,34.0,0.45,0.9,12,7
4941,4941,2016,03/25,7.637903232414310,Matelândia,34.0,0.45,0.9,12,7
4942,4942,2017,03/25,12.349422226981600,Matelândia,34.0,0.45,0.9,12,7
4943,4943,2018,03/25,11.606444950591200,Matelândia,34.0,0.45,0.9,12,7
4944,4944,2019,03/25,12.720231553228900,Matelândia,34.0,0.45,0.9,12,7
4945,4945,2020,03/25,11.588109521102800,Matelândia,34.0,0.45,0.9,12,7
4946,4946,2021,03/25,1.216348491493630,Matelândia,34.0,0.45,0.9,12,7
4947,4947,2022,03/25,11.141865404428200,Matelândia,34.0,0.45,0.9,12,7
4948,4948,2023,03/25,12.847241106845500,Matelândia,34.0,0.45,0.9,12,7
4949,4949,2024,03/25,1.198046584909690,Matelândia,34.0,0.45,0.9,12,7
4950,4950,2015,03/25,13.300647702785900,Medianeira,34.0,0.45,0.9,12,7
4951,4951,2016,03/25,10.534343250341300,Medianeira,34.0,0.45,0.9,12,7
4952,4952,2017,03/25,12.856255234814400,Medianeira,34.0,0.45,0.9,12,7
4953,4953,2018,03/25,12.217476094649100,Medianeira,34.0,0.45,0.9,12,7
4954,4954,2019,03/25,13.142122669256500,Medianeira,34.0,0.45,0.9,12,7
4955,4955,2020,03/25,1.197723703008390,Medianeira,34.0,0.45,0.9,12,7
4956,4956,2021,03/25,12.522301775268600,Medianeira,34.0,0.45,0.9,12,7
4957,4957,2022,03/25,11.654364124607400,Medianeira,34.0,0.45,0.9,12,7
4958,4958,2023,03/25,13.359098008638600,Medianeira,34.0,0.45,0.9,12,7
4959,4959,2024,03/25,11.970438614715200,Medianeira,34.0,0.45,0.9,12,7
4960,4960,2015,03/25,13.717117054131300,Santa Helena,34.0,0.45,0.9,12,7
4961,4961,2016,03/25,11.293512739806200,Santa Helena,34.0,0.45,0.9,12,7
4962,4962,2017,03/25,131.990598331358,Santa Helena,34.0,0.45,0.9,12,7
4963,4963,2018,03/25,12.817508204377200,Santa Helena,34.0,0.45,0.9,12,7
4964,4964,2019,03/25,13.467251317848900,Santa Helena,34.0,0.45,0.9,12,7
4965,4965,2020,03/25,12.825074863181700,Santa Helena,34.0,0.45,0.9,12,7
4966,4966,2021,03/25,12.908000231250000,Santa Helena,34.0,0.45,0.9,12,7
4967,4967,2022,03/25,12.307992250943400,Santa Helena,34.0,0.45,0.9,12,7
4968,4968,2023,03/25,13.656705418924600,Santa Helena,34.0,0.45,0.9,12,7
4969,4969,2024,03/25,12.695083391345700,Santa Helena,34.0,0.45,0.9,12,7
4970,4970,2015,03/25,13.300647702785900,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4971,4971,2016,03/25,1.053468400048290,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4972,4972,2017,03/25,12.856281534354600,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4973,4973,2018,03/25,12.217724731440000,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4974,4974,2019,03/25,13.142157383496900,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4975,4975,2020,03/25,11.977476456802600,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4976,4976,2021,03/25,12.523073309426200,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4977,4977,2022,03/25,11.654364124607400,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4978,4978,2023,03/25,13.359471835179700,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4979,4979,2024,03/25,1.197052598823510,São Miguel do Iguaçu,34.0,0.45,0.9,12,7
4980,4980,2015,03/25,12.385919666332500,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4981,4981,2016,03/25,6.244955963028840,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4982,4982,2017,03/25,11.915143735921600,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4983,4983,2018,03/25,1.153703792507820,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4984,4984,2019,03/25,12.486276299055300,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4985,4985,2020,03/25,11.500900312889900,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4986,4986,2021,03/25,1.189775230299270,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4987,4987,2022,03/25,10.751442069799500,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4988,4988,2023,03/25,12.593963665888100,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4989,4989,2024,03/25,12.037959220894800,São Pedro do Iguaçu,34.0,0.45,0.9,12,7
4990,4990,2015,03/25,13.045142559531100,Toledo,34.0,0.45,0.9,12,7
4991,4991,2016,03/25,9.072205480665610,Toledo,34.0,0.45,0.9,12,7
4992,4992,2017,03/25,12.391786015059000,Toledo,34.0,0.45,0.9,12,7
4993,4993,2018,03/25,12.436600466144000,Toledo,34.0,0.45,0.9,12,7
4994,4994,2019,03/25,13.056396897963300,Toledo,34.0,0.45,0.9,12,7
4995,4995,2020,03/25,1.258549607331670,Toledo,34.0,0.45,0.9,12,7
4996,4996,2021,03/25,12.400199041291000,Toledo,34.0,0.45,0.9,12,7
4997,4997,2022,03/25,11.396317263354200,Toledo,34.0,0.45,0.9,12,7
4998,4998,2023,03/25,13.050243407016600,Toledo,34.0,0.45,0.9,12,7
4999,4999,2024,03/25,13.040684499405900,Toledo,34.0,0.45,0.9,12,7
5000,5000,2015,03/25,12.318102297286300,Cascavel,34.0,0.45,0.9,13,6
5001,5001,2016,03/25,6.723172164751200,Cascavel,34.0,0.45,0.9,13,6
5002,5002,2017,03/25,11.564424410012900,Cascavel,34.0,0.45,0.9,13,6
5003,5003,2018,03/25,1.120607021129660,Cascavel,34.0,0.45,0.9,13,6
5004,5004,2019,03/25,12.317510665894500,Cascavel,34.0,0.45,0.9,13,6
5005,5005,2020,03/25,11.323005295696200,Cascavel,34.0,0.45,0.9,13,6
5006,5006,2021,03/25,113.993225661509,Cascavel,34.0,0.45,0.9,13,6
5007,5007,2022,03/25,10.625715694254200,Cascavel,34.0,0.45,0.9,13,6
5008,5008,2023,03/25,11.995169166575500,Cascavel,34.0,0.45,0.9,13,6
5009,5009,2024,03/25,12.293054273895000,Cascavel,34.0,0.45,0.9,13,6
5010,5010,2015,03/25,13.300647702785900,Foz do Iguaçu,34.0,0.45,0.9,13,6
5011,5011,2016,03/25,10.534764458734100,Foz do Iguaçu,34.0,0.45,0.9,13,6
5012,5012,2017,03/25,12.856295036697600,Foz do Iguaçu,34.0,0.45,0.9,13,6
5013,5013,2018,03/25,12.217775754253800,Foz do Iguaçu,34.0,0.45,0.9,13,6
5014,5014,2019,03/25,13.142160806635600,Foz do Iguaçu,34.0,0.45,0.9,13,6
5015,5015,2020,03/25,11.977518666447900,Foz do Iguaçu,34.0,0.45,0.9,13,6
5016,5016,2021,03/25,12.523190634704800,Foz do Iguaçu,34.0,0.45,0.9,13,6
5017,5017,2022,03/25,11.654364124607400,Foz do Iguaçu,34.0,0.45,0.9,13,6
5018,5018,2023,03/25,13.359502621682900,Foz do Iguaçu,34.0,0.45,0.9,13,6
5019,5019,2024,03/25,11.970553379777400,Foz do Iguaçu,34.0,0.45,0.9,13,6
5020,5020,2015,03/25,13.748310790645500,Guaíra,34.0,0.45,0.9,13,6
5021,5021,2016,03/25,1.124359950018930,Guaíra,34.0,0.45,0.9,13,6
5022,5022,2017,03/25,13.095232726782600,Guaíra,34.0,0.45,0.9,13,6
5023,5023,2018,03/25,13.029131161709300,Guaíra,34.0,0.45,0.9,13,6
5024,5024,2019,03/25,1.363073679486950,Guaíra,34.0,0.45,0.9,13,6
5025,5025,2020,03/25,13.276450914488000,Guaíra,34.0,0.45,0.9,13,6
5026,5026,2021,03/25,12.770915569669500,Guaíra,34.0,0.45,0.9,13,6
5027,5027,2022,03/25,12.305127972734800,Guaíra,34.0,0.45,0.9,13,6
5028,5028,2023,03/25,13.456331392921300,Guaíra,34.0,0.45,0.9,13,6
5029,5029,2024,03/25,13.544138205780600,Guaíra,34.0,0.45,0.9,13,6
5030,5030,2015,03/25,1.375923515240060,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5031,5031,2016,03/25,11.333031419819800,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5032,5032,2017,03/25,1.320864748287030,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5033,5033,2018,03/25,13.085386953068900,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5034,5034,2019,03/25,13.627848244177300,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5035,5035,2020,03/25,1.315675171047350,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5036,5036,2021,03/25,1.304582207148830,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5037,5037,2022,03/25,12.346898602821900,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5038,5038,2023,03/25,13.600148258977900,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5039,5039,2024,03/25,13.214087934761900,Marechal Cândido Rondon,34.0,0.45,0.9,13,6
5040,5040,2015,03/25,12.745970849914000,Matelândia,34.0,0.45,0.9,13,6
5041,5041,2016,03/25,7.637903232414310,Matelândia,34.0,0.45,0.9,13,6
5042,5042,2017,03/25,12.349422226981600,Matelândia,34.0,0.45,0.9,13,6
5043,5043,2018,03/25,11.606444950591200,Matelândia,34.0,0.45,0.9,13,6
5044,5044,2019,03/25,12.720231553228900,Matelândia,34.0,0.45,0.9,13,6
5045,5045,2020,03/25,11.588109521102800,Matelândia,34.0,0.45,0.9,13,6
5046,5046,2021,03/25,1.216348491493630,Matelândia,34.0,0.45,0.9,13,6
5047,5047,2022,03/25,11.141865404428200,Matelândia,34.0,0.45,0.9,13,6
5048,5048,2023,03/25,12.847241106845500,Matelândia,34.0,0.45,0.9,13,6
5049,5049,2024,03/25,1.198046584909690,Matelândia,34.0,0.45,0.9,13,6
5050,5050,2015,03/25,13.300647702785900,Medianeira,34.0,0.45,0.9,13,6
5051,5051,2016,03/25,10.534343250341300,Medianeira,34.0,0.45,0.9,13,6
5052,5052,2017,03/25,12.856255234814400,Medianeira,34.0,0.45,0.9,13,6
5053,5053,2018,03/25,12.217476094649100,Medianeira,34.0,0.45,0.9,13,6
5054,5054,2019,03/25,13.142122669256500,Medianeira,34.0,0.45,0.9,13,6
5055,5055,2020,03/25,1.197723703008390,Medianeira,34.0,0.45,0.9,13,6
5056,5056,2021,03/25,12.522301775268600,Medianeira,34.0,0.45,0.9,13,6
5057,5057,2022,03/25,11.654364124607400,Medianeira,34.0,0.45,0.9,13,6
5058,5058,2023,03/25,13.359098008638600,Medianeira,34.0,0.45,0.9,13,6
5059,5059,2024,03/25,11.970438614715200,Medianeira,34.0,0.45,0.9,13,6
5060,5060,2015,03/25,13.717117054131300,Santa Helena,34.0,0.45,0.9,13,6
5061,5061,2016,03/25,11.293512739806200,Santa Helena,34.0,0.45,0.9,13,6
5062,5062,2017,03/25,131.990598331358,Santa Helena,34.0,0.45,0.9,13,6
5063,5063,2018,03/25,12.817508204377200,Santa Helena,34.0,0.45,0.9,13,6
5064,5064,2019,03/25,13.467251317848900,Santa Helena,34.0,0.45,0.9,13,6
5065,5065,2020,03/25,12.825074863181700,Santa Helena,34.0,0.45,0.9,13,6
5066,5066,2021,03/25,12.908000231250000,Santa Helena,34.0,0.45,0.9,13,6
5067,5067,2022,03/25,12.307992250943400,Santa Helena,34.0,0.45,0.9,13,6
5068,5068,2023,03/25,13.656705418924600,Santa Helena,34.0,0.45,0.9,13,6
5069,5069,2024,03/25,12.695083391345700,Santa Helena,34.0,0.45,0.9,13,6
5070,5070,2015,03/25,13.300647702785900,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5071,5071,2016,03/25,1.053468400048290,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5072,5072,2017,03/25,12.856281534354600,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5073,5073,2018,03/25,12.217724731440000,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5074,5074,2019,03/25,13.142157383496900,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5075,5075,2020,03/25,11.977476456802600,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5076,5076,2021,03/25,12.523073309426200,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5077,5077,2022,03/25,11.654364124607400,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5078,5078,2023,03/25,13.359471835179700,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5079,5079,2024,03/25,1.197052598823510,São Miguel do Iguaçu,34.0,0.45,0.9,13,6
5080,5080,2015,03/25,12.385919666332500,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5081,5081,2016,03/25,6.244955963028840,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5082,5082,2017,03/25,11.915143735921600,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5083,5083,2018,03/25,1.153703792507820,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5084,5084,2019,03/25,12.486276299055300,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5085,5085,2020,03/25,11.500900312889900,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5086,5086,2021,03/25,1.189775230299270,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5087,5087,2022,03/25,10.751442069799500,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5088,5088,2023,03/25,12.593963665888100,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5089,5089,2024,03/25,12.037959220894800,São Pedro do Iguaçu,34.0,0.45,0.9,13,6
5090,5090,2015,03/25,13.045142559531100,Toledo,34.0,0.45,0.9,13,6
5091,5091,2016,03/25,9.072205480665610,Toledo,34.0,0.45,0.9,13,6
5092,5092,2017,03/25,12.391786015059000,Toledo,34.0,0.45,0.9,13,6
5093,5093,2018,03/25,12.436600466144000,Toledo,34.0,0.45,0.9,13,6
5094,5094,2019,03/25,13.056396897963300,Toledo,34.0,0.45,0.9,13,6
5095,5095,2020,03/25,1.258549607331670,Toledo,34.0,0.45,0.9,13,6
5096,5096,2021,03/25,12.400199041291000,Toledo,34.0,0.45,0.9,13,6
5097,5097,2022,03/25,11.396317263354200,Toledo,34.0,0.45,0.9,13,6
5098,5098,2023,03/25,13.050243407016600,Toledo,34.0,0.45,0.9,13,6
5099,5099,2024,03/25,13.040684499405900,Toledo,34.0,0.45,0.9,13,6
5100,5100,2015,03/25,12.318102297286300,Cascavel,34.0,0.45,0.9,13,7
5101,5101,2016,03/25,6.723172164751200,Cascavel,34.0,0.45,0.9,13,7
5102,5102,2017,03/25,11.564424410012900,Cascavel,34.0,0.45,0.9,13,7
5103,5103,2018,03/25,1.120607021129660,Cascavel,34.0,0.45,0.9,13,7
5104,5104,2019,03/25,12.317510665894500,Cascavel,34.0,0.45,0.9,13,7
5105,5105,2020,03/25,11.323005295696200,Cascavel,34.0,0.45,0.9,13,7
5106,5106,2021,03/25,113.993225661509,Cascavel,34.0,0.45,0.9,13,7
5107,5107,2022,03/25,10.625715694254200,Cascavel,34.0,0.45,0.9,13,7
5108,5108,2023,03/25,11.995169166575500,Cascavel,34.0,0.45,0.9,13,7
5109,5109,2024,03/25,12.293054273895000,Cascavel,34.0,0.45,0.9,13,7
5110,5110,2015,03/25,13.300647702785900,Foz do Iguaçu,34.0,0.45,0.9,13,7
5111,5111,2016,03/25,10.534764458734100,Foz do Iguaçu,34.0,0.45,0.9,13,7
5112,5112,2017,03/25,12.856295036697600,Foz do Iguaçu,34.0,0.45,0.9,13,7
5113,5113,2018,03/25,12.217775754253800,Foz do Iguaçu,34.0,0.45,0.9,13,7
5114,5114,2019,03/25,13.142160806635600,Foz do Iguaçu,34.0,0.45,0.9,13,7
5115,5115,2020,03/25,11.977518666447900,Foz do Iguaçu,34.0,0.45,0.9,13,7
5116,5116,2021,03/25,12.523190634704800,Foz do Iguaçu,34.0,0.45,0.9,13,7
5117,5117,2022,03/25,11.654364124607400,Foz do Iguaçu,34.0,0.45,0.9,13,7
5118,5118,2023,03/25,13.359502621682900,Foz do Iguaçu,34.0,0.45,0.9,13,7
5119,5119,2024,03/25,11.970553379777400,Foz do Iguaçu,34.0,0.45,0.9,13,7
5120,5120,2015,03/25,13.748310790645500,Guaíra,34.0,0.45,0.9,13,7
5121,5121,2016,03/25,1.124359950018930,Guaíra,34.0,0.45,0.9,13,7
5122,5122,2017,03/25,13.095232726782600,Guaíra,34.0,0.45,0.9,13,7
5123,5123,2018,03/25,13.029131161709300,Guaíra,34.0,0.45,0.9,13,7
5124,5124,2019,03/25,1.363073679486950,Guaíra,34.0,0.45,0.9,13,7
5125,5125,2020,03/25,13.276450914488000,Guaíra,34.0,0.45,0.9,13,7
5126,5126,2021,03/25,12.770915569669500,Guaíra,34.0,0.45,0.9,13,7
5127,5127,2022,03/25,12.305127972734800,Guaíra,34.0,0.45,0.9,13,7
5128,5128,2023,03/25,13.456331392921300,Guaíra,34.0,0.45,0.9,13,7
5129,5129,2024,03/25,13.544138205780600,Guaíra,34.0,0.45,0.9,13,7
5130,5130,2015,03/25,1.375923515240060,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5131,5131,2016,03/25,11.333031419819800,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5132,5132,2017,03/25,1.320864748287030,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5133,5133,2018,03/25,13.085386953068900,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5134,5134,2019,03/25,13.627848244177300,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5135,5135,2020,03/25,1.315675171047350,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5136,5136,2021,03/25,1.304582207148830,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5137,5137,2022,03/25,12.346898602821900,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5138,5138,2023,03/25,13.600148258977900,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5139,5139,2024,03/25,13.214087934761900,Marechal Cândido Rondon,34.0,0.45,0.9,13,7
5140,5140,2015,03/25,12.745970849914000,Matelândia,34.0,0.45,0.9,13,7
5141,5141,2016,03/25,7.637903232414310,Matelândia,34.0,0.45,0.9,13,7
5142,5142,2017,03/25,12.349422226981600,Matelândia,34.0,0.45,0.9,13,7
5143,5143,2018,03/25,11.606444950591200,Matelândia,34.0,0.45,0.9,13,7
5144,5144,2019,03/25,12.720231553228900,Matelândia,34.0,0.45,0.9,13,7
5145,5145,2020,03/25,11.588109521102800,Matelândia,34.0,0.45,0.9,13,7
5146,5146,2021,03/25,1.216348491493630,Matelândia,34.0,0.45,0.9,13,7
5147,5147,2022,03/25,11.141865404428200,Matelândia,34.0,0.45,0.9,13,7
5148,5148,2023,03/25,12.847241106845500,Matelândia,34.0,0.45,0.9,13,7
5149,5149,2024,03/25,1.198046584909690,Matelândia,34.0,0.45,0.9,13,7
5150,5150,2015,03/25,13.300647702785900,Medianeira,34.0,0.45,0.9,13,7
5151,5151,2016,03/25,10.534343250341300,Medianeira,34.0,0.45,0.9,13,7
5152,5152,2017,03/25,12.856255234814400,Medianeira,34.0,0.45,0.9,13,7
5153,5153,2018,03/25,12.217476094649100,Medianeira,34.0,0.45,0.9,13,7
5154,5154,2019,03/25,13.142122669256500,Medianeira,34.0,0.45,0.9,13,7
5155,5155,2020,03/25,1.197723703008390,Medianeira,34.0,0.45,0.9,13,7
5156,5156,2021,03/25,12.522301775268600,Medianeira,34.0,0.45,0.9,13,7
5157,5157,2022,03/25,11.654364124607400,Medianeira,34.0,0.45,0.9,13,7
5158,5158,2023,03/25,13.359098008638600,Medianeira,34.0,0.45,0.9,13,7
5159,5159,2024,03/25,11.970438614715200,Medianeira,34.0,0.45,0.9,13,7
5160,5160,2015,03/25,13.717117054131300,Santa Helena,34.0,0.45,0.9,13,7
5161,5161,2016,03/25,11.293512739806200,Santa Helena,34.0,0.45,0.9,13,7
5162,5162,2017,03/25,131.990598331358,Santa Helena,34.0,0.45,0.9,13,7
5163,5163,2018,03/25,12.817508204377200,Santa Helena,34.0,0.45,0.9,13,7
5164,5164,2019,03/25,13.467251317848900,Santa Helena,34.0,0.45,0.9,13,7
5165,5165,2020,03/25,12.825074863181700,Santa Helena,34.0,0.45,0.9,13,7
5166,5166,2021,03/25,12.908000231250000,Santa Helena,34.0,0.45,0.9,13,7
5167,5167,2022,03/25,12.307992250943400,Santa Helena,34.0,0.45,0.9,13,7
5168,5168,2023,03/25,13.656705418924600,Santa Helena,34.0,0.45,0.9,13,7
5169,5169,2024,03/25,12.695083391345700,Santa Helena,34.0,0.45,0.9,13,7
5170,5170,2015,03/25,13.300647702785900,São Miguel do Iguaçu,34.0,0.45,0.9,13,7
5171,5171,2016,03/25,1.053468400048290,São Miguel do Iguaçu,34.0,0.45,0.9,13,7
5172,5172,2017,03/25,12.856281534354600,São Miguel do Iguaçu,34.0,0.45,0.9,13,7
5173,5173,2018,03/25,12.217724731440000,São Miguel do Iguaçu,34.0,0.45,0.9,13,7
5174,5174,2019,03/25,13.142157383496900,São Miguel do Iguaçu,34.0,0.45,0.9,13,7
