cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct,categoria_total,categoria_item,fator_deflator,custo_rs_ha_real,custo_rs_60kg_real
Londrina,PR,2014,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,55.5,0.84,4.25,,3.21,,Máquinas/Depreciação,1.846839121244845,102.4995712290889,1.5513448618456698
Londrina,PR,2014,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,74.16,1.12,5.67,,4.29,,Máquinas/Depreciação,1.846839121244845,136.9615892315177,2.0684598157942267
Londrina,PR,2014,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,18.33,0.28,1.4,,1.06,,Máquinas/Depreciação,1.846839121244845,33.85256109241801,0.5171149539485567
Londrina,PR,2014,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),147.99,2.24,11.32,,8.56,Total Depreciações (E),Máquinas/Depreciação,1.846839121244845,273.3137215530246,4.136919631588453
Londrina,PR,2014,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,25.42,0.38,1.95,,1.47,,,1.846839121244845,46.94665046204396,0.7017988660730411
Londrina,PR,2014,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,74.18,1.12,5.68,,4.29,,,1.846839121244845,136.9985260139426,2.0684598157942267
Londrina,PR,2014,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,4.36,0.07,0.33,,0.25,,Seguro,1.846839121244845,8.052218568627525,0.12927873848713917
Londrina,PR,2014,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),103.96,1.57,7.96,,6.01,Total Outros Custos Fixos (F),,1.846839121244845,191.99739504461408,2.899537420354407
Londrina,PR,2014,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),251.95,3.81,19.28,,14.57,Custo Fixo (G),,1.846839121244845,465.31111659763866,7.036457051942859
Londrina,PR,2014,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1558.88,23.6,119.28,,90.17,Custo Operacional (H),,1.846839121244845,2879.000569326164,43.585403261378346
Londrina,PR,2014,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,38.26,0.58,2.93,,2.21,,,1.846839121244845,70.66006477882776,1.07116669032201
Londrina,PR,2014,VI - RENDA DE FATORES,33 - Terra Própria,131.6,1.99,10.07,,7.61,,Terra,1.846839121244845,243.04402835582158,3.6752098512772413
Londrina,PR,2014,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,,0.0,,Arrendamento,1.846839121244845,0.0,0.0
Londrina,PR,2014,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),169.86,2.57,13.0,,9.82,Total Renda de Fatores (I),,1.846839121244845,313.7040931346494,4.746376541599251
Londrina,PR,2014,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1728.74,26.17,132.28,,,Custo Total (J),,1.846839121244845,3192.7046624608133,48.33177980297759
Londrina,PR,2015,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,201.81,2.3,11.47,5200.0,7.76,,,1.6938792787919235,341.8417772529981,3.8959223412214237
Londrina,PR,2015,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5200.0,0.0,,Máquinas/Depreciação,1.6938792787919235,0.0,0.0
Londrina,PR,2015,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,3 - Operação com máquinas:,6 - Mão-de-obra,54.05,0.61,3.07,5200.0,2.08,,Mão de obra,1.6938792787919235,91.55417501870346,1.0332663600630734
Londrina,PR,2015,3 - Operação com máquinas:,7 - Administrador,93.8,1.08,5.33,5200.0,3.61,,Administração,1.6938792787919235,158.88587635068242,1.8293896210952774
Londrina,PR,2015,3 - Operação com máquinas:,8 - Sementes,378.55,4.37,21.51,5200.0,14.56,,Sementes,1.6938792787919235,641.2180009866827,7.402252448320706
Londrina,PR,2015,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,3 - Operação com máquinas:,9 - Fertilizantes,386.46,4.46,21.96,5200.0,14.87,,Fertilizantes,1.6938792787919235,654.6165860819267,7.554701583411979
Londrina,PR,2015,3 - Operação com máquinas:,10 - Agrotóxicos,262.14,3.04,14.89,5200.0,10.09,,Defensivos/Agrotóxicos,1.6938792787919235,444.0335141425148,5.149393007527447
Londrina,PR,2015,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0,,Máquinas/Depreciação,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1376.81,15.86,78.23,5200.0,52.97,Total Despesas de Custeio (A),,1.6938792787919235,2332.149929833508,26.864925361639905
Londrina,PR,2015,II - OUTRAS DESPESAS,15 - Transporte Externo,140.4,1.62,7.98,5200.0,5.4,,Transporte,1.6938792787919235,237.82065074238605,2.744084431642916
Londrina,PR,2015,16 - Despesas:,16.1 - Despesas Administrativas,41.3,0.48,2.35,5200.0,1.59,,Administração,1.6938792787919235,69.95721421410643,0.8130620538201232
Londrina,PR,2015,16 - Despesas:,16.2 - Despesas de armazenagem,106.5,1.23,6.05,5200.0,4.1,,,1.6938792787919235,180.39814319133984,2.0834715129140657
Londrina,PR,2015,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0,,Seguro,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0,,Seguro,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,23 - CESSR,37.47,0.43,2.13,5200.0,1.44,,,1.6938792787919235,63.46965657633337,0.728368089880527
Londrina,PR,2015,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5200.0,0.0,,,1.6938792787919235,0.0,0.0
Londrina,PR,2015,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),325.67,3.76,18.51,5200.0,12.53,Total Outras Despesas (B),,1.6938792787919235,551.6456647241657,6.368986088257632
Londrina,PR,2015,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,57.6,0.66,3.27,5200.0,2.22,,Juros/Financiamento,1.6938792787919235,97.56744645841479,1.1179603240026694
Londrina,PR,2015,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),57.6,0.66,3.27,5200.0,2.22,Total Despesas Financeiras (C),,1.6938792787919235,97.56744645841479,1.1179603240026694
Londrina,PR,2015,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1760.08,20.28,100.01,5200.0,67.72,Custo Variável (D),,1.6938792787919235,2981.3630410160886,34.35187177390021
Londrina,PR,2015,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,3.96,0.05,0.22,5200.0,0.15,,Máquinas/Depreciação,1.6938792787919235,6.707761944016017,0.08469396393959618
Londrina,PR,2015,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,100.81,1.16,5.73,5200.0,3.88,,Máquinas/Depreciação,1.6938792787919235,170.7599700950138,1.964899963398631
Londrina,PR,2015,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,53.32,0.62,3.03,5200.0,2.05,,Máquinas/Depreciação,1.6938792787919235,90.31764314518536,1.0502051528509926
Londrina,PR,2015,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),158.09,1.83,8.98,5200.0,6.08,Total Depreciações (E),Máquinas/Depreciação,1.6938792787919235,267.7853751842152,3.09979908018922
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,21.24,0.25,1.21,5200.0,0.82,,,1.6938792787919235,35.97799588154045,0.42346981969798086
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,42.76,0.49,2.43,5200.0,1.65,,,1.6938792787919235,72.43027796114265,0.8300008466080425
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,7.88,0.09,0.45,5200.0,0.3,,Seguro,1.6938792787919235,13.347768716880356,0.1524491350912731
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),71.88,0.83,4.09,5200.0,2.77,Total Outros Custos Fixos (F),,1.6938792787919235,121.75604255956345,1.4059198013972964
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),229.97,2.66,13.07,5200.0,8.85,Custo Fixo (G),,1.6938792787919235,389.54141774377865,4.505718881586517
Londrina,PR,2015,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1990.05,22.94,113.08,5200.0,76.57,Custo Operacional (H),,1.6938792787919235,3370.9044587598673,38.857590655486725
Londrina,PR,2015,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,76.2,0.88,4.33,5200.0,2.93,,,1.6938792787919235,129.07360104394456,1.4906137653368927
Londrina,PR,2015,VI - RENDA DE FATORES,33 - Terra Própria,532.88,6.15,30.28,5200.0,20.5,,Terra,1.6938792787919235,902.6343900826402,10.41735756457033
Londrina,PR,2015,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5200.0,0.0,,Arrendamento,1.6938792787919235,0.0,0.0
Londrina,PR,2015,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),609.08,7.03,34.61,5200.0,23.43,Total Renda de Fatores (I),,1.6938792787919235,1031.7079911265848,11.907971329907223
Londrina,PR,2015,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2599.13,29.97,147.69,5200.0,,Custo Total (J),,1.6938792787919235,4402.612449886452,50.765561985393944
Londrina,PR,2016,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,210.13,2.41,11.26,5200.0,7.48,,,1.5577398161699365,327.3278675717888,3.754152956969547
Londrina,PR,2016,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5200.0,0.0,,Máquinas/Depreciação,1.5577398161699365,0.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,6 - Mão-de-obra,54.05,0.61,2.9,5200.0,1.92,,Mão de obra,1.5577398161699365,84.19583706398507,0.9502212878636612
Londrina,PR,2016,3 - Operação com máquinas:,7 - Administrador,93.8,1.08,5.03,5200.0,3.34,,Administração,1.5577398161699365,146.11599475674004,1.6823590014635315
Londrina,PR,2016,3 - Operação com máquinas:,8 - Sementes,395.2,4.56,21.18,5200.0,14.06,,Sementes,1.5577398161699365,615.6187753503589,7.10329356173491
Londrina,PR,2016,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,9 - Fertilizantes,409.45,4.72,21.94,5200.0,14.57,,Fertilizantes,1.5577398161699365,637.8165677307804,7.3525319323221
Londrina,PR,2016,3 - Operação com máquinas:,10 - Agrotóxicos,282.05,3.26,15.12,5200.0,10.04,,Defensivos/Agrotóxicos,1.5577398161699365,439.36051515073063,5.078231800713993
Londrina,PR,2016,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0,,Máquinas/Depreciação,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1444.68,16.64,77.43,5200.0,51.41,Total Despesas de Custeio (A),,1.5577398161699365,2250.435557624384,25.920790541067745
Londrina,PR,2016,II - OUTRAS DESPESAS,15 - Transporte Externo,140.4,1.62,7.52,5200.0,5.0,,Transporte,1.5577398161699365,218.7066701902591,2.523538502195297
Londrina,PR,2016,16 - Despesas:,16.1 - Despesas Administrativas,43.34,0.5,2.32,5200.0,1.54,,Administração,1.5577398161699365,67.51244363280506,0.7788699080849683
Londrina,PR,2016,16 - Despesas:,16.2 - Despesas de armazenagem,110.31,1.27,5.91,5200.0,3.93,,,1.5577398161699365,171.8342791217057,1.9783295665358194
Londrina,PR,2016,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0,,Seguro,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0,,Seguro,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,23 - CESSR,66.69,0.77,3.57,5200.0,2.37,,,1.5577398161699365,103.88566834037306,1.1994596584508512
Londrina,PR,2016,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,5200.0,0.0,,,1.5577398161699365,0.0,0.0
Londrina,PR,2016,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),360.74,4.16,19.32,5200.0,12.84,Total Outras Despesas (B),,1.5577398161699365,561.9390612851429,6.480197635266936
Londrina,PR,2016,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,60.53,0.7,3.24,5200.0,2.15,,Juros/Financiamento,1.5577398161699365,94.28999107276626,1.0904178713189554
Londrina,PR,2016,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),60.53,0.7,3.24,5200.0,2.15,Total Despesas Financeiras (C),,1.5577398161699365,94.28999107276626,1.0904178713189554
Londrina,PR,2016,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1865.95,21.5,99.99,5200.0,66.4,Custo Variável (D),,1.5577398161699365,2906.6646099822933,33.49140604765363
Londrina,PR,2016,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,4.07,0.05,0.22,5200.0,0.14,,Máquinas/Depreciação,1.5577398161699365,6.340001051811642,0.07788699080849683
Londrina,PR,2016,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,107.73,1.24,5.77,5200.0,3.83,,Máquinas/Depreciação,1.5577398161699365,167.81531039598727,1.9315973720507214
Londrina,PR,2016,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,56.68,0.65,3.04,5200.0,2.02,,Máquinas/Depreciação,1.5577398161699365,88.292692780512,1.0125308805104587
Londrina,PR,2016,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),168.48,1.94,9.03,5200.0,5.99,Total Depreciações (E),Máquinas/Depreciação,1.5577398161699365,262.4480042283109,3.0220152433696765
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,21.84,0.25,1.17,5200.0,0.78,,,1.5577398161699365,34.02103758515141,0.3894349540424841
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,42.76,0.49,2.29,5200.0,1.52,,,1.5577398161699365,66.60895453942648,0.7632925099232689
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,8.38,0.1,0.45,5200.0,0.3,,Seguro,1.5577398161699365,13.053859659504068,0.15577398161699366
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),72.98,0.84,3.91,5200.0,2.6,Total Outros Custos Fixos (F),,1.5577398161699365,113.68385178408197,1.3085014455827466
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),241.46,2.78,12.94,5200.0,8.59,Custo Fixo (G),,1.5577398161699365,376.13185601239286,4.330516688952423
Londrina,PR,2016,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),2107.41,24.28,112.93,5200.0,74.99,Custo Operacional (H),,1.5577398161699365,3282.7964659946856,37.82192273660606
Londrina,PR,2016,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,92.72,1.07,4.97,5200.0,3.3,,,1.5577398161699365,144.4336357552765,1.6667816033018321
Londrina,PR,2016,VI - RENDA DE FATORES,33 - Terra Própria,610.05,7.04,32.69,5200.0,21.71,,Terra,1.5577398161699365,950.2991748544697,10.966488305836354
Londrina,PR,2016,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,5200.0,0.0,,Arrendamento,1.5577398161699365,0.0,0.0
Londrina,PR,2016,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),702.77,8.11,37.66,5200.0,25.01,Total Renda de Fatores (I),,1.5577398161699365,1094.7328106097461,12.633269909138184
Londrina,PR,2016,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),2810.18,32.39,150.59,5200.0,,Custo Total (J),,1.5577398161699365,4377.529276604432,50.45519264574425
Londrina,PR,2017,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,216.15,2.5,11.59,5200.0,7.53,,,1.5058438146760413,325.48814054222635,3.764609536690103
Londrina,PR,2017,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5200.0,0.0,,Máquinas/Depreciação,1.5058438146760413,0.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,6 - Mão-de-obra,54.05,0.61,2.9,5200.0,1.88,,Mão de obra,1.5058438146760413,81.39085818324003,0.9185647269523852
Londrina,PR,2017,3 - Operação com máquinas:,7 - Administrador,93.8,1.08,5.03,5200.0,3.27,,Administração,1.5058438146760413,141.24814981661268,1.6263113198501247
Londrina,PR,2017,3 - Operação com máquinas:,8 - Sementes,400.0,4.62,21.44,5200.0,13.94,,Sementes,1.5058438146760413,602.3375258704166,6.956998423803311
Londrina,PR,2017,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,9 - Fertilizantes,392.6,4.53,21.05,5200.0,13.68,,Fertilizantes,1.5058438146760413,591.1942816418139,6.821472480482468
Londrina,PR,2017,3 - Operação com máquinas:,10 - Agrotóxicos,304.1,3.52,16.3,5200.0,10.59,,Defensivos/Agrotóxicos,1.5058438146760413,457.9271040429842,5.300570227659666
Londrina,PR,2017,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,5200.0,0.0,,Máquinas/Depreciação,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),1460.7,16.86,78.31,5200.0,50.89,Total Despesas de Custeio (A),,1.5058438146760413,2199.5860600972937,25.388526715438058
Londrina,PR,2017,II - OUTRAS DESPESAS,15 - Transporte Externo,145.6,1.68,7.81,5200.0,5.07,,Transporte,1.5058438146760413,219.25085941683162,2.5298176086557493
Londrina,PR,2017,16 - Despesas:,16.1 - Despesas Administrativas,43.82,0.51,2.35,5200.0,1.53,,Administração,1.5058438146760413,65.98607595910413,0.7679803454847811
Londrina,PR,2017,16 - Despesas:,16.2 - Despesas de armazenagem,107.64,1.24,5.77,5200.0,3.75,,,1.5058438146760413,162.0890282117291,1.8672463301982913
Londrina,PR,2017,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,5200.0,0.0,,Seguro,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,5200.0,0.0,,Seguro,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,19 - Assistência Técnica,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,22 - CDO,0.0,0.0,0.0,5200.0,0.0,,,1.5058438146760413,0.0,0.0
Londrina,PR,2017,16 - Despesas:,23 - CESSR,46.22,0.53,2.48,5200.0,1.61,,,1.5058438146760413,69.60010111432663,0.798097221778302
