,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
1185,2020,02/15,12.622600496298208,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1186,2021,02/15,13.594820675668602,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1187,2022,02/15,11.581366519444673,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1188,2023,02/15,13.220866598381068,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1189,2024,02/15,13.350754060994298,São Pedro do Iguaçu,30.0,0.48,0.9,0.013,0.007
1190,2015,02/15,13.615577120657324,Toledo,30.0,0.48,0.9,0.013,0.007
1191,2016,02/15,9.09617772768439,Toledo,30.0,0.48,0.9,0.013,0.007
1192,2017,02/15,13.149940516292405,Toledo,30.0,0.48,0.9,0.013,0.007
1193,2018,02/15,12.981265256567008,Toledo,30.0,0.48,0.9,0.013,0.007
1194,2019,02/15,13.881970249361428,Toledo,30.0,0.48,0.9,0.013,0.007
1195,2020,02/15,13.350631379578788,Toledo,30.0,0.48,0.9,0.013,0.007
1196,2021,02/15,13.91896126165913,Toledo,30.0,0.48,0.9,0.013,0.007
1197,2022,02/15,12.04227768078116,Toledo,30.0,0.48,0.9,0.013,0.007
1198,2023,02/15,13.520290165995455,Toledo,30.0,0.48,0.9,0.013,0.007
1199,2024,02/15,13.745261374550655,Toledo,30.0,0.48,0.9,0.013,0.007
1200,2015,02/15,13.832339924222566,Cascavel,30.0,0.48,0.95,0.012,0.006
1201,2016,02/15,8.070400053929339,Cascavel,30.0,0.48,0.95,0.012,0.006
1202,2017,02/15,13.142430500060922,Cascavel,30.0,0.48,0.95,0.012,0.006
1203,2018,02/15,12.711737157475675,Cascavel,30.0,0.48,0.95,0.012,0.006
1204,2019,02/15,14.018629316125857,Cascavel,30.0,0.48,0.95,0.012,0.006
1205,2020,02/15,12.847972982469816,Cascavel,30.0,0.48,0.95,0.012,0.006
1206,2021,02/15,13.768069383116549,Cascavel,30.0,0.48,0.95,0.012,0.006
1207,2022,02/15,11.905731694592992,Cascavel,30.0,0.48,0.95,0.012,0.006
1208,2023,02/15,13.223465736731429,Cascavel,30.0,0.48,0.95,0.012,0.006
1209,2024,02/15,13.889706800604037,Cascavel,30.0,0.48,0.95,0.012,0.006
1210,2015,02/15,14.132186556796611,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1211,2016,02/15,12.054110359606922,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1212,2017,02/15,13.737897627044145,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1213,2018,02/15,13.284508763659382,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1214,2019,02/15,14.439662840169873,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1215,2020,02/15,13.412222029562946,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1216,2021,02/15,14.38892703297834,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1217,2022,02/15,12.598263374011884,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1218,2023,02/15,14.163410249719771,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1219,2024,02/15,13.934580114298983,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.006
1220,2015,02/15,14.291229013988636,Guaíra,30.0,0.48,0.95,0.012,0.006
1221,2016,02/15,12.417387730968704,Guaíra,30.0,0.48,0.95,0.012,0.006
1222,2017,02/15,13.906118249042937,Guaíra,30.0,0.48,0.95,0.012,0.006
1223,2018,02/15,13.748448060091706,Guaíra,30.0,0.48,0.95,0.012,0.006
1224,2019,02/15,14.51691833627608,Guaíra,30.0,0.48,0.95,0.012,0.006
1225,2020,02/15,14.008386152549715,Guaíra,30.0,0.48,0.95,0.012,0.006
1226,2021,02/15,14.45066247789046,Guaíra,30.0,0.48,0.95,0.012,0.006
1227,2022,02/15,13.008505049745542,Guaíra,30.0,0.48,0.95,0.012,0.006
1228,2023,02/15,14.196424357021062,Guaíra,30.0,0.48,0.95,0.012,0.006
1229,2024,02/15,14.411165984537552,Guaíra,30.0,0.48,0.95,0.012,0.006
1230,2015,02/15,14.278508394482907,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1231,2016,02/15,12.543852874652519,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1232,2017,02/15,13.977149397946583,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1233,2018,02/15,13.845006377582905,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1234,2019,02/15,14.542554121270404,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1235,2020,02/15,14.006163333967272,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1236,2021,02/15,14.582483922488315,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1237,2022,02/15,13.046892501318963,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1238,2023,02/15,14.294028970640234,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1239,2024,02/15,14.286548508513413,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.006
1240,2015,02/15,13.93012000337188,Matelândia,30.0,0.48,0.95,0.012,0.006
1241,2016,02/15,9.081343440475171,Matelândia,30.0,0.48,0.95,0.012,0.006
1242,2017,02/15,13.461931150972795,Matelândia,30.0,0.48,0.95,0.012,0.006
1243,2018,02/15,12.91106565350528,Matelândia,30.0,0.48,0.95,0.012,0.006
1244,2019,02/15,14.250944940425098,Matelândia,30.0,0.48,0.95,0.012,0.006
1245,2020,02/15,13.026340557668018,Matelândia,30.0,0.48,0.95,0.012,0.006
1246,2021,02/15,14.126198251060279,Matelândia,30.0,0.48,0.95,0.012,0.006
1247,2022,02/15,12.193842412784324,Matelândia,30.0,0.48,0.95,0.012,0.006
1248,2023,02/15,13.798757006312009,Matelândia,30.0,0.48,0.95,0.012,0.006
1249,2024,02/15,13.8657134255789,Matelândia,30.0,0.48,0.95,0.012,0.006
1250,2015,02/15,14.13162074270103,Medianeira,30.0,0.48,0.95,0.012,0.006
1251,2016,02/15,12.05424809694369,Medianeira,30.0,0.48,0.95,0.012,0.006
1252,2017,02/15,13.737785360204038,Medianeira,30.0,0.48,0.95,0.012,0.006
1253,2018,02/15,13.28461282987113,Medianeira,30.0,0.48,0.95,0.012,0.006
1254,2019,02/15,14.439388206388774,Medianeira,30.0,0.48,0.95,0.012,0.006
1255,2020,02/15,13.411734635401443,Medianeira,30.0,0.48,0.95,0.012,0.006
1256,2021,02/15,14.389100137971536,Medianeira,30.0,0.48,0.95,0.012,0.006
1257,2022,02/15,12.598046392438071,Medianeira,30.0,0.48,0.95,0.012,0.006
1258,2023,02/15,14.162720885490794,Medianeira,30.0,0.48,0.95,0.012,0.006
1259,2024,02/15,13.934285367411272,Medianeira,30.0,0.48,0.95,0.012,0.006
1260,2015,02/15,14.236047052340394,Santa Helena,30.0,0.48,0.95,0.012,0.006
1261,2016,02/15,12.566214876083773,Santa Helena,30.0,0.48,0.95,0.012,0.006
1262,2017,02/15,14.00405903708404,Santa Helena,30.0,0.48,0.95,0.012,0.006
1263,2018,02/15,13.723253409699412,Santa Helena,30.0,0.48,0.95,0.012,0.006
1264,2019,02/15,14.53198341213813,Santa Helena,30.0,0.48,0.95,0.012,0.006
1265,2020,02/15,13.895577637003395,Santa Helena,30.0,0.48,0.95,0.012,0.006
1266,2021,02/15,14.077022167639193,Santa Helena,30.0,0.48,0.95,0.012,0.006
1267,2022,02/15,13.052077557307566,Santa Helena,30.0,0.48,0.95,0.012,0.006
1268,2023,02/15,14.344262298273367,Santa Helena,30.0,0.48,0.95,0.012,0.006
1269,2024,02/15,14.06285379074137,Santa Helena,30.0,0.48,0.95,0.012,0.006
1270,2015,02/15,14.132102047738872,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1271,2016,02/15,12.054134428661227,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1272,2017,02/15,13.737880888343073,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1273,2018,02/15,13.284527174398232,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1274,2019,02/15,14.43959999398096,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1275,2020,02/15,13.412135865246736,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1276,2021,02/15,14.388999893701966,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1277,2022,02/15,12.598210959299706,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1278,2023,02/15,14.163352178105672,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1279,2024,02/15,13.93454435041369,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.006
1280,2015,02/15,13.776859969499595,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1281,2016,02/15,8.104758147612667,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1282,2017,02/15,13.317395478876458,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1283,2018,02/15,12.894670944592708,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1284,2019,02/15,14.11183058977574,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1285,2020,02/15,13.023655348707202,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1286,2021,02/15,14.020408375898642,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1287,2022,02/15,11.942156943004454,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1288,2023,02/15,13.628575179786663,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1289,2024,02/15,13.775121506531303,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.006
1290,2015,02/15,14.040095621490888,Toledo,30.0,0.48,0.95,0.012,0.006
1291,2016,02/15,9.379324039723185,Toledo,30.0,0.48,0.95,0.012,0.006
1292,2017,02/15,13.560719651475715,Toledo,30.0,0.48,0.95,0.012,0.006
1293,2018,02/15,13.389851937999751,Toledo,30.0,0.48,0.95,0.012,0.006
1294,2019,02/15,14.321786499827763,Toledo,30.0,0.48,0.95,0.012,0.006
1295,2020,02/15,13.775851814077102,Toledo,30.0,0.48,0.95,0.012,0.006
1296,2021,02/15,14.357961071793662,Toledo,30.0,0.48,0.95,0.012,0.006
1297,2022,02/15,12.418325121354462,Toledo,30.0,0.48,0.95,0.012,0.006
1298,2023,02/15,13.938584899963063,Toledo,30.0,0.48,0.95,0.012,0.006
1299,2024,02/15,14.180937479972062,Toledo,30.0,0.48,0.95,0.012,0.006
1300,2015,02/15,13.832339924222566,Cascavel,30.0,0.48,0.95,0.012,0.007
1301,2016,02/15,8.070400053929339,Cascavel,30.0,0.48,0.95,0.012,0.007
1302,2017,02/15,13.142430500060922,Cascavel,30.0,0.48,0.95,0.012,0.007
1303,2018,02/15,12.711737157475675,Cascavel,30.0,0.48,0.95,0.012,0.007
1304,2019,02/15,14.018629316125857,Cascavel,30.0,0.48,0.95,0.012,0.007
1305,2020,02/15,12.847972982469816,Cascavel,30.0,0.48,0.95,0.012,0.007
1306,2021,02/15,13.768069383116549,Cascavel,30.0,0.48,0.95,0.012,0.007
1307,2022,02/15,11.905731694592992,Cascavel,30.0,0.48,0.95,0.012,0.007
1308,2023,02/15,13.223465736731429,Cascavel,30.0,0.48,0.95,0.012,0.007
1309,2024,02/15,13.889706800604037,Cascavel,30.0,0.48,0.95,0.012,0.007
1310,2015,02/15,14.132186556796611,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1311,2016,02/15,12.054110359606922,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1312,2017,02/15,13.737897627044145,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1313,2018,02/15,13.284508763659382,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1314,2019,02/15,14.439662840169873,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1315,2020,02/15,13.412222029562946,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1316,2021,02/15,14.38892703297834,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1317,2022,02/15,12.598263374011884,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1318,2023,02/15,14.163410249719771,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1319,2024,02/15,13.934580114298983,Foz do Iguaçu,30.0,0.48,0.95,0.012,0.007
1320,2015,02/15,14.291229013988636,Guaíra,30.0,0.48,0.95,0.012,0.007
1321,2016,02/15,12.417387730968704,Guaíra,30.0,0.48,0.95,0.012,0.007
1322,2017,02/15,13.906118249042937,Guaíra,30.0,0.48,0.95,0.012,0.007
1323,2018,02/15,13.748448060091706,Guaíra,30.0,0.48,0.95,0.012,0.007
1324,2019,02/15,14.51691833627608,Guaíra,30.0,0.48,0.95,0.012,0.007
1325,2020,02/15,14.008386152549715,Guaíra,30.0,0.48,0.95,0.012,0.007
1326,2021,02/15,14.45066247789046,Guaíra,30.0,0.48,0.95,0.012,0.007
1327,2022,02/15,13.008505049745542,Guaíra,30.0,0.48,0.95,0.012,0.007
1328,2023,02/15,14.196424357021062,Guaíra,30.0,0.48,0.95,0.012,0.007
1329,2024,02/15,14.411165984537552,Guaíra,30.0,0.48,0.95,0.012,0.007
1330,2015,02/15,14.278508394482907,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1331,2016,02/15,12.543852874652519,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1332,2017,02/15,13.977149397946583,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1333,2018,02/15,13.845006377582905,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1334,2019,02/15,14.542554121270404,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1335,2020,02/15,14.006163333967272,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1336,2021,02/15,14.582483922488315,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1337,2022,02/15,13.046892501318963,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1338,2023,02/15,14.294028970640234,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1339,2024,02/15,14.286548508513413,Marechal Cândido Rondon,30.0,0.48,0.95,0.012,0.007
1340,2015,02/15,13.93012000337188,Matelândia,30.0,0.48,0.95,0.012,0.007
1341,2016,02/15,9.081343440475171,Matelândia,30.0,0.48,0.95,0.012,0.007
1342,2017,02/15,13.461931150972795,Matelândia,30.0,0.48,0.95,0.012,0.007
1343,2018,02/15,12.91106565350528,Matelândia,30.0,0.48,0.95,0.012,0.007
1344,2019,02/15,14.250944940425098,Matelândia,30.0,0.48,0.95,0.012,0.007
1345,2020,02/15,13.026340557668018,Matelândia,30.0,0.48,0.95,0.012,0.007
1346,2021,02/15,14.126198251060279,Matelândia,30.0,0.48,0.95,0.012,0.007
1347,2022,02/15,12.193842412784324,Matelândia,30.0,0.48,0.95,0.012,0.007
1348,2023,02/15,13.798757006312009,Matelândia,30.0,0.48,0.95,0.012,0.007
1349,2024,02/15,13.8657134255789,Matelândia,30.0,0.48,0.95,0.012,0.007
1350,2015,02/15,14.13162074270103,Medianeira,30.0,0.48,0.95,0.012,0.007
1351,2016,02/15,12.05424809694369,Medianeira,30.0,0.48,0.95,0.012,0.007
1352,2017,02/15,13.737785360204038,Medianeira,30.0,0.48,0.95,0.012,0.007
1353,2018,02/15,13.28461282987113,Medianeira,30.0,0.48,0.95,0.012,0.007
1354,2019,02/15,14.439388206388774,Medianeira,30.0,0.48,0.95,0.012,0.007
1355,2020,02/15,13.411734635401443,Medianeira,30.0,0.48,0.95,0.012,0.007
1356,2021,02/15,14.389100137971536,Medianeira,30.0,0.48,0.95,0.012,0.007
1357,2022,02/15,12.598046392438071,Medianeira,30.0,0.48,0.95,0.012,0.007
1358,2023,02/15,14.162720885490794,Medianeira,30.0,0.48,0.95,0.012,0.007
1359,2024,02/15,13.934285367411272,Medianeira,30.0,0.48,0.95,0.012,0.007
1360,2015,02/15,14.236047052340394,Santa Helena,30.0,0.48,0.95,0.012,0.007
1361,2016,02/15,12.566214876083773,Santa Helena,30.0,0.48,0.95,0.012,0.007
1362,2017,02/15,14.00405903708404,Santa Helena,30.0,0.48,0.95,0.012,0.007
1363,2018,02/15,13.723253409699412,Santa Helena,30.0,0.48,0.95,0.012,0.007
1364,2019,02/15,14.53198341213813,Santa Helena,30.0,0.48,0.95,0.012,0.007
1365,2020,02/15,13.895577637003395,Santa Helena,30.0,0.48,0.95,0.012,0.007
1366,2021,02/15,14.077022167639193,Santa Helena,30.0,0.48,0.95,0.012,0.007
1367,2022,02/15,13.052077557307566,Santa Helena,30.0,0.48,0.95,0.012,0.007
1368,2023,02/15,14.344262298273367,Santa Helena,30.0,0.48,0.95,0.012,0.007
1369,2024,02/15,14.06285379074137,Santa Helena,30.0,0.48,0.95,0.012,0.007
1370,2015,02/15,14.132102047738872,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1371,2016,02/15,12.054134428661227,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1372,2017,02/15,13.737880888343073,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1373,2018,02/15,13.284527174398232,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1374,2019,02/15,14.43959999398096,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1375,2020,02/15,13.412135865246736,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1376,2021,02/15,14.388999893701966,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1377,2022,02/15,12.598210959299706,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1378,2023,02/15,14.163352178105672,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1379,2024,02/15,13.93454435041369,São Miguel do Iguaçu,30.0,0.48,0.95,0.012,0.007
1380,2015,02/15,13.776859969499595,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1381,2016,02/15,8.104758147612667,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1382,2017,02/15,13.317395478876458,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1383,2018,02/15,12.894670944592708,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1384,2019,02/15,14.11183058977574,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1385,2020,02/15,13.023655348707202,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1386,2021,02/15,14.020408375898642,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1387,2022,02/15,11.942156943004454,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1388,2023,02/15,13.628575179786663,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1389,2024,02/15,13.775121506531303,São Pedro do Iguaçu,30.0,0.48,0.95,0.012,0.007
1390,2015,02/15,14.040095621490888,Toledo,30.0,0.48,0.95,0.012,0.007
1391,2016,02/15,9.379324039723185,Toledo,30.0,0.48,0.95,0.012,0.007
1392,2017,02/15,13.560719651475715,Toledo,30.0,0.48,0.95,0.012,0.007
1393,2018,02/15,13.389851937999751,Toledo,30.0,0.48,0.95,0.012,0.007
1394,2019,02/15,14.321786499827763,Toledo,30.0,0.48,0.95,0.012,0.007
1395,2020,02/15,13.775851814077102,Toledo,30.0,0.48,0.95,0.012,0.007
1396,2021,02/15,14.357961071793662,Toledo,30.0,0.48,0.95,0.012,0.007
1397,2022,02/15,12.418325121354462,Toledo,30.0,0.48,0.95,0.012,0.007
1398,2023,02/15,13.938584899963063,Toledo,30.0,0.48,0.95,0.012,0.007
1399,2024,02/15,14.180937479972062,Toledo,30.0,0.48,0.95,0.012,0.007
1400,2015,02/15,13.832339924222566,Cascavel,30.0,0.48,0.95,0.013,0.006
1401,2016,02/15,8.070400053929339,Cascavel,30.0,0.48,0.95,0.013,0.006
1402,2017,02/15,13.142430500060922,Cascavel,30.0,0.48,0.95,0.013,0.006
1403,2018,02/15,12.711737157475675,Cascavel,30.0,0.48,0.95,0.013,0.006
1404,2019,02/15,14.018629316125857,Cascavel,30.0,0.48,0.95,0.013,0.006
1405,2020,02/15,12.847972982469816,Cascavel,30.0,0.48,0.95,0.013,0.006
1406,2021,02/15,13.768069383116549,Cascavel,30.0,0.48,0.95,0.013,0.006
1407,2022,02/15,11.905731694592992,Cascavel,30.0,0.48,0.95,0.013,0.006
1408,2023,02/15,13.223465736731429,Cascavel,30.0,0.48,0.95,0.013,0.006
1409,2024,02/15,13.889706800604037,Cascavel,30.0,0.48,0.95,0.013,0.006
1410,2015,02/15,14.132186556796611,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1411,2016,02/15,12.054110359606922,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1412,2017,02/15,13.737897627044145,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1413,2018,02/15,13.284508763659382,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1414,2019,02/15,14.439662840169873,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1415,2020,02/15,13.412222029562946,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1416,2021,02/15,14.38892703297834,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1417,2022,02/15,12.598263374011884,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1418,2023,02/15,14.163410249719771,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1419,2024,02/15,13.934580114298983,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.006
1420,2015,02/15,14.291229013988636,Guaíra,30.0,0.48,0.95,0.013,0.006
1421,2016,02/15,12.417387730968704,Guaíra,30.0,0.48,0.95,0.013,0.006
1422,2017,02/15,13.906118249042937,Guaíra,30.0,0.48,0.95,0.013,0.006
1423,2018,02/15,13.748448060091706,Guaíra,30.0,0.48,0.95,0.013,0.006
1424,2019,02/15,14.51691833627608,Guaíra,30.0,0.48,0.95,0.013,0.006
1425,2020,02/15,14.008386152549715,Guaíra,30.0,0.48,0.95,0.013,0.006
1426,2021,02/15,14.45066247789046,Guaíra,30.0,0.48,0.95,0.013,0.006
1427,2022,02/15,13.008505049745542,Guaíra,30.0,0.48,0.95,0.013,0.006
1428,2023,02/15,14.196424357021062,Guaíra,30.0,0.48,0.95,0.013,0.006
1429,2024,02/15,14.411165984537552,Guaíra,30.0,0.48,0.95,0.013,0.006
1430,2015,02/15,14.278508394482907,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1431,2016,02/15,12.543852874652519,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1432,2017,02/15,13.977149397946583,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1433,2018,02/15,13.845006377582905,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1434,2019,02/15,14.542554121270404,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1435,2020,02/15,14.006163333967272,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1436,2021,02/15,14.582483922488315,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1437,2022,02/15,13.046892501318963,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1438,2023,02/15,14.294028970640234,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1439,2024,02/15,14.286548508513413,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.006
1440,2015,02/15,13.93012000337188,Matelândia,30.0,0.48,0.95,0.013,0.006
1441,2016,02/15,9.081343440475171,Matelândia,30.0,0.48,0.95,0.013,0.006
1442,2017,02/15,13.461931150972795,Matelândia,30.0,0.48,0.95,0.013,0.006
1443,2018,02/15,12.91106565350528,Matelândia,30.0,0.48,0.95,0.013,0.006
1444,2019,02/15,14.250944940425098,Matelândia,30.0,0.48,0.95,0.013,0.006
1445,2020,02/15,13.026340557668018,Matelândia,30.0,0.48,0.95,0.013,0.006
1446,2021,02/15,14.126198251060279,Matelândia,30.0,0.48,0.95,0.013,0.006
1447,2022,02/15,12.193842412784324,Matelândia,30.0,0.48,0.95,0.013,0.006
1448,2023,02/15,13.798757006312009,Matelândia,30.0,0.48,0.95,0.013,0.006
1449,2024,02/15,13.8657134255789,Matelândia,30.0,0.48,0.95,0.013,0.006
1450,2015,02/15,14.13162074270103,Medianeira,30.0,0.48,0.95,0.013,0.006
1451,2016,02/15,12.05424809694369,Medianeira,30.0,0.48,0.95,0.013,0.006
1452,2017,02/15,13.737785360204038,Medianeira,30.0,0.48,0.95,0.013,0.006
1453,2018,02/15,13.28461282987113,Medianeira,30.0,0.48,0.95,0.013,0.006
1454,2019,02/15,14.439388206388774,Medianeira,30.0,0.48,0.95,0.013,0.006
1455,2020,02/15,13.411734635401443,Medianeira,30.0,0.48,0.95,0.013,0.006
1456,2021,02/15,14.389100137971536,Medianeira,30.0,0.48,0.95,0.013,0.006
1457,2022,02/15,12.598046392438071,Medianeira,30.0,0.48,0.95,0.013,0.006
1458,2023,02/15,14.162720885490794,Medianeira,30.0,0.48,0.95,0.013,0.006
1459,2024,02/15,13.934285367411272,Medianeira,30.0,0.48,0.95,0.013,0.006
1460,2015,02/15,14.236047052340394,Santa Helena,30.0,0.48,0.95,0.013,0.006
1461,2016,02/15,12.566214876083773,Santa Helena,30.0,0.48,0.95,0.013,0.006
1462,2017,02/15,14.00405903708404,Santa Helena,30.0,0.48,0.95,0.013,0.006
1463,2018,02/15,13.723253409699412,Santa Helena,30.0,0.48,0.95,0.013,0.006
1464,2019,02/15,14.53198341213813,Santa Helena,30.0,0.48,0.95,0.013,0.006
1465,2020,02/15,13.895577637003395,Santa Helena,30.0,0.48,0.95,0.013,0.006
1466,2021,02/15,14.077022167639193,Santa Helena,30.0,0.48,0.95,0.013,0.006
1467,2022,02/15,13.052077557307566,Santa Helena,30.0,0.48,0.95,0.013,0.006
1468,2023,02/15,14.344262298273367,Santa Helena,30.0,0.48,0.95,0.013,0.006
1469,2024,02/15,14.06285379074137,Santa Helena,30.0,0.48,0.95,0.013,0.006
1470,2015,02/15,14.132102047738872,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1471,2016,02/15,12.054134428661227,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1472,2017,02/15,13.737880888343073,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1473,2018,02/15,13.284527174398232,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1474,2019,02/15,14.43959999398096,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1475,2020,02/15,13.412135865246736,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1476,2021,02/15,14.388999893701966,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1477,2022,02/15,12.598210959299706,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1478,2023,02/15,14.163352178105672,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1479,2024,02/15,13.93454435041369,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1480,2015,02/15,13.776859969499595,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1481,2016,02/15,8.104758147612667,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1482,2017,02/15,13.317395478876458,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1483,2018,02/15,12.894670944592708,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
