Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
2019,03/05,14.939166286085400,Guaíra,32.0,0.48,0.95,13,7
2020,01/05,15.687069585105800,Guaíra,32.0,0.48,0.95,13,7
2020,02/05,14.926157485909900,Guaíra,32.0,0.48,0.95,13,7
2020,03/05,14.287265650871100,Guaíra,32.0,0.48,0.95,13,7
2021,01/05,15.650181879803900,Guaíra,32.0,0.48,0.95,13,7
2021,02/05,1.546695860363120,Guaíra,32.0,0.48,0.95,13,7
2021,03/05,14.360444435220200,Guaíra,32.0,0.48,0.95,13,7
2022,01/05,15.471354980052100,Guaíra,32.0,0.48,0.95,13,7
2022,02/05,14.163712535607100,Guaíra,32.0,0.48,0.95,13,7
2022,03/05,13.248911598072300,Guaíra,32.0,0.48,0.95,13,7
2023,01/05,15.637855846017600,Guaíra,32.0,0.48,0.95,13,7
2023,02/05,15.451922660006500,Guaíra,32.0,0.48,0.95,13,7
2023,03/05,14.540175312271200,Guaíra,32.0,0.48,0.95,13,7
2024,01/05,15.770463952277300,Guaíra,32.0,0.48,0.95,13,7
2024,02/05,15.264033673772600,Guaíra,32.0,0.48,0.95,13,7
2024,03/05,14.940850549449600,Guaíra,32.0,0.48,0.95,13,7
2015,01/05,15.423834576937200,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2015,02/05,15.363940080121900,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2015,03/05,14.718736901343900,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2016,01/05,1.510574141676610,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2016,02/05,14.043351427034900,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2016,03/05,12.558132296263400,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2017,01/05,15.371052350450200,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2017,02/05,15.082184563300400,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2017,03/05,14.429930471767800,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2018,01/05,1.559906508238610,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2018,02/05,15.105968743004700,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2018,03/05,14.215365607178100,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2019,01/05,15.568375445623300,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2019,02/05,1.540846544494680,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2019,03/05,14.969995588720600,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2020,01/05,14.360551412800600,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2020,02/05,14.805357513679600,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2020,03/05,1.421196189942780,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2021,01/05,1.568659905687710,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2021,02/05,15.521694562241700,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2021,03/05,1.457829208768450,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2022,01/05,15.448661468938600,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2022,02/05,14.174846183240900,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2022,03/05,13.283850403022300,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2023,01/05,15.664576871749600,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2023,02/05,15.525903600470800,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2023,03/05,14.670302507616700,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2024,01/05,15.788058515405500,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2024,02/05,15.164550988717800,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2024,03/05,14.759675058575600,Marechal Cândido Rondon,32.0,0.48,0.95,13,7
2015,01/05,15.436170444961500,Matelândia,32.0,0.48,0.95,13,7
2015,02/05,15.131031862595100,Matelândia,32.0,0.48,0.95,13,7
2015,03/05,14.044230980003500,Matelândia,32.0,0.48,0.95,13,7
2016,01/05,14.807537913846600,Matelândia,32.0,0.48,0.95,13,7
2016,02/05,1.308980333504850,Matelândia,32.0,0.48,0.95,13,7
2016,03/05,1.111307603345230,Matelândia,32.0,0.48,0.95,13,7
2017,01/05,15.264471374285500,Matelândia,32.0,0.48,0.95,13,7
2017,02/05,14.703996668595200,Matelândia,32.0,0.48,0.95,13,7
2017,03/05,13.645520453836400,Matelândia,32.0,0.48,0.95,13,7
2018,01/05,15.579871477129800,Matelândia,32.0,0.48,0.95,13,7
2018,02/05,14.410297977963300,Matelândia,32.0,0.48,0.95,13,7
2018,03/05,12.967887397279600,Matelândia,32.0,0.48,0.95,13,7
2019,01/05,15.581251396181200,Matelândia,32.0,0.48,0.95,13,7
2019,02/05,15.155551611038700,Matelândia,32.0,0.48,0.95,13,7
2019,03/05,14.378057508155400,Matelândia,32.0,0.48,0.95,13,7
2020,01/05,15.413785999741300,Matelândia,32.0,0.48,0.95,13,7
2020,02/05,13.991453995587900,Matelândia,32.0,0.48,0.95,13,7
2020,03/05,12.855621004910500,Matelândia,32.0,0.48,0.95,13,7
2021,01/05,156.716823203971,Matelândia,32.0,0.48,0.95,13,7
2021,02/05,15.161421203454700,Matelândia,32.0,0.48,0.95,13,7
2021,03/05,13.832194025025900,Matelândia,32.0,0.48,0.95,13,7
2022,01/05,15.321897076129500,Matelândia,32.0,0.48,0.95,13,7
2022,02/05,13.488679158928500,Matelândia,32.0,0.48,0.95,13,7
2022,03/05,10.254711880443300,Matelândia,32.0,0.48,0.95,13,7
2023,01/05,15.528759359872900,Matelândia,32.0,0.48,0.95,13,7
2023,02/05,15.095564342058600,Matelândia,32.0,0.48,0.95,13,7
2023,03/05,1.402983705950710,Matelândia,32.0,0.48,0.95,13,7
2024,01/05,15.672916851591500,Matelândia,32.0,0.48,0.95,13,7
2024,02/05,1.471844694100140,Matelândia,32.0,0.48,0.95,13,7
2024,03/05,13.853677277025900,Matelândia,32.0,0.48,0.95,13,7
2015,01/05,154.713895397939,Medianeira,32.0,0.48,0.95,13,7
2015,02/05,15.289968694498000,Medianeira,32.0,0.48,0.95,13,7
2015,03/05,14.416220241910500,Medianeira,32.0,0.48,0.95,13,7
2016,01/05,14.955347110379000,Medianeira,32.0,0.48,0.95,13,7
2016,02/05,13.614644973013000,Medianeira,32.0,0.48,0.95,13,7
2016,03/05,11.931776049416200,Medianeira,32.0,0.48,0.95,13,7
2017,01/05,15.380262339307300,Medianeira,32.0,0.48,0.95,13,7
2017,02/05,14.949238337605300,Medianeira,32.0,0.48,0.95,13,7
2017,03/05,1.408181966859290,Medianeira,32.0,0.48,0.95,13,7
2018,01/05,15.583136708730000,Medianeira,32.0,0.48,0.95,13,7
2018,02/05,14.722856791745700,Medianeira,32.0,0.48,0.95,13,7
2018,03/05,1.345106844374870,Medianeira,32.0,0.48,0.95,13,7
2019,01/05,1.556861893339430,Medianeira,32.0,0.48,0.95,13,7
2019,02/05,15.324962878694800,Medianeira,32.0,0.48,0.95,13,7
2019,03/05,1.466734272293380,Medianeira,32.0,0.48,0.95,13,7
2020,01/05,15.561125857914900,Medianeira,32.0,0.48,0.95,13,7
2020,02/05,14.377715944086700,Medianeira,32.0,0.48,0.95,13,7
2020,03/05,13.287407879155100,Medianeira,32.0,0.48,0.95,13,7
2021,01/05,1.452018653063870,Medianeira,32.0,0.48,0.95,13,7
2021,02/05,15.340099793053300,Medianeira,32.0,0.48,0.95,13,7
2021,03/05,14.144312154129100,Medianeira,32.0,0.48,0.95,13,7
2022,01/05,15.436528521679500,Medianeira,32.0,0.48,0.95,13,7
2022,02/05,13.826117628408200,Medianeira,32.0,0.48,0.95,13,7
2022,03/05,12.735032879718900,Medianeira,32.0,0.48,0.95,13,7
2023,01/05,15.608887797781800,Medianeira,32.0,0.48,0.95,13,7
2023,02/05,1.538000524150660,Medianeira,32.0,0.48,0.95,13,7
2023,03/05,14.544277531535100,Medianeira,32.0,0.48,0.95,13,7
2024,01/05,15.671037133869400,Medianeira,32.0,0.48,0.95,13,7
2024,02/05,14.790031120405900,Medianeira,32.0,0.48,0.95,13,7
2024,03/05,13.890122702629900,Medianeira,32.0,0.48,0.95,13,7
2015,01/05,15.447353306565400,Santa Helena,32.0,0.48,0.95,13,7
2015,02/05,1.537135298224610,Santa Helena,32.0,0.48,0.95,13,7
2015,03/05,14.657450491502500,Santa Helena,32.0,0.48,0.95,13,7
2016,01/05,1.507796498733130,Santa Helena,32.0,0.48,0.95,13,7
2016,02/05,14.039854137411800,Santa Helena,32.0,0.48,0.95,13,7
2016,03/05,12.565436402488700,Santa Helena,32.0,0.48,0.95,13,7
2017,01/05,15.402176785445100,Santa Helena,32.0,0.48,0.95,13,7
2017,02/05,15.121535123021500,Santa Helena,32.0,0.48,0.95,13,7
2017,03/05,14.436583052224100,Santa Helena,32.0,0.48,0.95,13,7
2018,01/05,15.584087713724100,Santa Helena,32.0,0.48,0.95,13,7
2018,02/05,15.054282592136100,Santa Helena,32.0,0.48,0.95,13,7
2018,03/05,14.036659512577300,Santa Helena,32.0,0.48,0.95,13,7
2019,01/05,15.552057834044500,Santa Helena,32.0,0.48,0.95,13,7
2019,02/05,15.408198759426500,Santa Helena,32.0,0.48,0.95,13,7
2019,03/05,14.901403810347200,Santa Helena,32.0,0.48,0.95,13,7
2020,01/05,14.694329034369700,Santa Helena,32.0,0.48,0.95,13,7
2020,02/05,14.576476493715500,Santa Helena,32.0,0.48,0.95,13,7
2020,03/05,13.965367035909700,Santa Helena,32.0,0.48,0.95,13,7
2021,01/05,1.427603393271380,Santa Helena,32.0,0.48,0.95,13,7
2021,02/05,14.534572079353000,Santa Helena,32.0,0.48,0.95,13,7
2021,03/05,14.466300257259200,Santa Helena,32.0,0.48,0.95,13,7
2022,01/05,1.542284871480970,Santa Helena,32.0,0.48,0.95,13,7
2022,02/05,14.160731238852600,Santa Helena,32.0,0.48,0.95,13,7
2022,03/05,13.303420336438300,Santa Helena,32.0,0.48,0.95,13,7
2023,01/05,1.566390251714340,Santa Helena,32.0,0.48,0.95,13,7
2023,02/05,1.556284333637410,Santa Helena,32.0,0.48,0.95,13,7
2023,03/05,14.735538930097600,Santa Helena,32.0,0.48,0.95,13,7
2024,01/05,15.024048475573300,Santa Helena,32.0,0.48,0.95,13,7
2024,02/05,14.964854781781700,Santa Helena,32.0,0.48,0.95,13,7
2024,03/05,14.387273837619500,Santa Helena,32.0,0.48,0.95,13,7
2015,01/05,15.471686129370600,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2015,02/05,15.290047795200200,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2015,03/05,14.416833450381700,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2016,01/05,14.956183964428700,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2016,02/05,13.614929870203700,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2016,03/05,11.932199591343000,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2017,01/05,1.538143943535460,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2017,02/05,14.949445992482300,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2017,03/05,14.081871112225900,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2018,01/05,15.583447688839100,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2018,02/05,14.722830211296500,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2018,03/05,13.450917843359100,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2019,01/05,15.569179468479200,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2019,02/05,15.324914427021700,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2019,03/05,1.466744079588080,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2020,01/05,15.560402816908200,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2020,02/05,14.378169811411500,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2020,03/05,13.287759808462500,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2021,01/05,14.577524525547100,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2021,02/05,153.404659343301,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2021,03/05,14.144511795792300,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2022,01/05,15.437168903924800,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2022,02/05,13.826799563824100,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2022,03/05,12.735032879718900,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2023,01/05,15.609271288586200,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2023,02/05,15.379942970040600,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2023,03/05,14.544845671832300,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2024,01/05,15.672008342115700,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2024,02/05,14.790052600312100,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2024,03/05,13.890296963498500,São Miguel do Iguaçu,32.0,0.48,0.95,13,7
2015,01/05,15.378723022849500,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2015,02/05,15.012188424145500,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2015,03/05,13.780469434369700,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2016,01/05,14.768826721801600,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2016,02/05,12.866160428330600,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2016,03/05,10.752626285986400,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2017,01/05,15.179550224024500,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2017,02/05,14.590107636813300,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2017,03/05,13.339787994254100,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2018,01/05,15.581655181577700,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2018,02/05,14.370467355932400,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2018,03/05,12.964050641968200,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2019,01/05,15.587602154745100,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2019,02/05,15.044917781511800,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2019,03/05,14.205278765166400,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2020,01/05,15.388960935171100,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2020,02/05,13.981169504460600,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2020,03/05,12.792385205405700,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2021,01/05,1.561234930835660,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2021,02/05,15.091010469526700,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2021,03/05,13.639578682116300,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2022,01/05,15.230904777978500,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2022,02/05,1.325204427511380,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2022,03/05,8.274224864593210,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2023,01/05,1.545344373087800,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2023,02/05,14.984383290489200,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2023,03/05,13.758109153617400,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2024,01/05,15.734840162991800,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2024,02/05,146.523308947727,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2024,03/05,13.876000127003400,São Pedro do Iguaçu,32.0,0.48,0.95,13,7
2015,01/05,15.414308590553800,Toledo,32.0,0.48,0.95,13,7
2015,02/05,15.189618343950200,Toledo,32.0,0.48,0.95,13,7
2015,03/05,14.255908221243600,Toledo,32.0,0.48,0.95,13,7
2016,01/05,14.920720574805000,Toledo,32.0,0.48,0.95,13,7
2016,02/05,13.370739860259900,Toledo,32.0,0.48,0.95,13,7
2016,03/05,115.007948112667,Toledo,32.0,0.48,0.95,13,7
2017,01/05,1.528416195195020,Toledo,32.0,0.48,0.95,13,7
2017,02/05,14.798321301562100,Toledo,32.0,0.48,0.95,13,7
2017,03/05,1.374642998937540,Toledo,32.0,0.48,0.95,13,7
2018,01/05,15.599613457056100,Toledo,32.0,0.48,0.95,13,7
2018,02/05,14.724336767425900,Toledo,32.0,0.48,0.95,13,7
2018,03/05,13.660113119981400,Toledo,32.0,0.48,0.95,13,7
2019,01/05,15.605379810829000,Toledo,32.0,0.48,0.95,13,7
2019,02/05,15.228111252825300,Toledo,32.0,0.48,0.95,13,7
2019,03/05,1.455949130998660,Toledo,32.0,0.48,0.95,13,7
2020,01/05,1.560586737674170,Toledo,32.0,0.48,0.95,13,7
2020,02/05,1.466983437191760,Toledo,32.0,0.48,0.95,13,7
2020,03/05,13.767593852950800,Toledo,32.0,0.48,0.95,13,7
2021,01/05,15.657849867519700,Toledo,32.0,0.48,0.95,13,7
2021,02/05,15.381353477302700,Toledo,32.0,0.48,0.95,13,7
2021,03/05,14.101834751899300,Toledo,32.0,0.48,0.95,13,7
2022,01/05,1.538581433933850,Toledo,32.0,0.48,0.95,13,7
2022,02/05,13.664675791222200,Toledo,32.0,0.48,0.95,13,7
2022,03/05,9.600279710301910,Toledo,32.0,0.48,0.95,13,7
2023,01/05,1.555924027449920,Toledo,32.0,0.48,0.95,13,7
2023,02/05,1.524165532005540,Toledo,32.0,0.48,0.95,13,7
2023,03/05,1.416395111368330,Toledo,32.0,0.48,0.95,13,7
2024,01/05,15.796299418656600,Toledo,32.0,0.48,0.95,13,7
2024,02/05,15.054485941225900,Toledo,32.0,0.48,0.95,13,7
2024,03/05,14.580559128533100,Toledo,32.0,0.48,0.95,13,7
2015,01/05,155.814909384834,Cascavel,32.0,0.5,0.9,12,6
2015,02/05,15.199820058497300,Cascavel,32.0,0.5,0.9,12,6
2015,03/05,1.393580106607340,Cascavel,32.0,0.5,0.9,12,6
2016,01/05,14.861284490486300,Cascavel,32.0,0.5,0.9,12,6
2016,02/05,12.859677282768200,Cascavel,32.0,0.5,0.9,12,6
2016,03/05,1.049871584001420,Cascavel,32.0,0.5,0.9,12,6
2017,01/05,15.262338268606200,Cascavel,32.0,0.5,0.9,12,6
2017,02/05,14.598564355286800,Cascavel,32.0,0.5,0.9,12,6
2017,03/05,1.321162214198450,Cascavel,32.0,0.5,0.9,12,6
2018,01/05,15.723279235895600,Cascavel,32.0,0.5,0.9,12,6
2018,02/05,14.354872398772200,Cascavel,32.0,0.5,0.9,12,6
2018,03/05,12.851553774154300,Cascavel,32.0,0.5,0.9,12,6
2019,01/05,15.766768223794700,Cascavel,32.0,0.5,0.9,12,6
2019,02/05,15.132587711131800,Cascavel,32.0,0.5,0.9,12,6
2019,03/05,14.246920855047100,Cascavel,32.0,0.5,0.9,12,6
2020,01/05,15.421214301503300,Cascavel,32.0,0.5,0.9,12,6
2020,02/05,13.933908081408100,Cascavel,32.0,0.5,0.9,12,6
2020,03/05,12.739240641895800,Cascavel,32.0,0.5,0.9,12,6
2021,01/05,15.739227778067600,Cascavel,32.0,0.5,0.9,12,6
2021,02/05,15.046101422812500,Cascavel,32.0,0.5,0.9,12,6
2021,03/05,1.340530458342420,Cascavel,32.0,0.5,0.9,12,6
2022,01/05,1.542279381144690,Cascavel,32.0,0.5,0.9,12,6
2022,02/05,13.411199756012400,Cascavel,32.0,0.5,0.9,12,6
2022,03/05,8.516182827953560,Cascavel,32.0,0.5,0.9,12,6
2023,01/05,15.529250729953500,Cascavel,32.0,0.5,0.9,12,6
2023,02/05,14.766025185801500,Cascavel,32.0,0.5,0.9,12,6
2023,03/05,13.325919500609600,Cascavel,32.0,0.5,0.9,12,6
2024,01/05,15.830289416153900,Cascavel,32.0,0.5,0.9,12,6
2024,02/05,14.901932650544200,Cascavel,32.0,0.5,0.9,12,6
2024,03/05,14.173096514815700,Cascavel,32.0,0.5,0.9,12,6
2015,01/05,15.622745750536300,Foz do Iguaçu,32.0,0.5,0.9,12,6
2015,02/05,15.441450514669000,Foz do Iguaçu,32.0,0.5,0.9,12,6
2015,03/05,14.562325959182500,Foz do Iguaçu,32.0,0.5,0.9,12,6
2016,01/05,15.102250251339500,Foz do Iguaçu,32.0,0.5,0.9,12,6
2016,02/05,13.771575964573200,Foz do Iguaçu,32.0,0.5,0.9,12,6
2016,03/05,1.205313860343120,Foz do Iguaçu,32.0,0.5,0.9,12,6
2017,01/05,15.530748458773900,Foz do Iguaçu,32.0,0.5,0.9,12,6
2017,02/05,15.105492071882600,Foz do Iguaçu,32.0,0.5,0.9,12,6
2017,03/05,14.218705716419600,Foz do Iguaçu,32.0,0.5,0.9,12,6
2018,01/05,1.573553010913590,Foz do Iguaçu,32.0,0.5,0.9,12,6
2018,02/05,14.879634945282200,Foz do Iguaçu,32.0,0.5,0.9,12,6
2018,03/05,1.358890360495740,Foz do Iguaçu,32.0,0.5,0.9,12,6
2019,01/05,15.722557551026800,Foz do Iguaçu,32.0,0.5,0.9,12,6
2019,02/05,1.547403169730640,Foz do Iguaçu,32.0,0.5,0.9,12,6
2019,03/05,14.822777623346500,Foz do Iguaçu,32.0,0.5,0.9,12,6
2020,01/05,15.709197635888400,Foz do Iguaçu,32.0,0.5,0.9,12,6
2020,02/05,14.522488207532500,Foz do Iguaçu,32.0,0.5,0.9,12,6
2020,03/05,13.428484968163900,Foz do Iguaçu,32.0,0.5,0.9,12,6
2021,01/05,149.249446825457,Foz do Iguaçu,32.0,0.5,0.9,12,6
2021,02/05,1.548908566809110,Foz do Iguaçu,32.0,0.5,0.9,12,6
2021,03/05,14.285085158875200,Foz do Iguaçu,32.0,0.5,0.9,12,6
2022,01/05,15.593033084975800,Foz do Iguaçu,32.0,0.5,0.9,12,6
2022,02/05,13.975863733626900,Foz do Iguaçu,32.0,0.5,0.9,12,6
2022,03/05,12.861412045831500,Foz do Iguaçu,32.0,0.5,0.9,12,6
2023,01/05,15.764874327279700,Foz do Iguaçu,32.0,0.5,0.9,12,6
2023,02/05,15.538940739583000,Foz do Iguaçu,32.0,0.5,0.9,12,6
2023,03/05,14.687687850069800,Foz do Iguaçu,32.0,0.5,0.9,12,6
2024,01/05,15.826589746035600,Foz do Iguaçu,32.0,0.5,0.9,12,6
2024,02/05,14.932105833138000,Foz do Iguaçu,32.0,0.5,0.9,12,6
2024,03/05,14.048168485206600,Foz do Iguaçu,32.0,0.5,0.9,12,6
2015,01/05,15.595917428202300,Guaíra,32.0,0.5,0.9,12,6
2015,02/05,15.495460068203900,Guaíra,32.0,0.5,0.9,12,6
2015,03/05,14.864355062445600,Guaíra,32.0,0.5,0.9,12,6
2016,01/05,15.207622084271500,Guaíra,32.0,0.5,0.9,12,6
2016,02/05,1.409202151213990,Guaíra,32.0,0.5,0.9,12,6
2016,03/05,12.562097013204100,Guaíra,32.0,0.5,0.9,12,6
2017,01/05,15.518242648009300,Guaíra,32.0,0.5,0.9,12,6
2017,02/05,15.188397273082400,Guaíra,32.0,0.5,0.9,12,6
2017,03/05,14.472594319471000,Guaíra,32.0,0.5,0.9,12,6
2018,01/05,15.745599626084100,Guaíra,32.0,0.5,0.9,12,6
2018,02/05,1.516936764778020,Guaíra,32.0,0.5,0.9,12,6
2018,03/05,14.273830216853300,Guaíra,32.0,0.5,0.9,12,6
2019,01/05,15.735707079600600,Guaíra,32.0,0.5,0.9,12,6
2019,02/05,15.537250900842100,Guaíra,32.0,0.5,0.9,12,6
2019,03/05,15.095134008949800,Guaíra,32.0,0.5,0.9,12,6
2020,01/05,15.838610271659800,Guaíra,32.0,0.5,0.9,12,6
2020,02/05,15.074642201119900,Guaíra,32.0,0.5,0.9,12,6
2020,03/05,14.433747013255600,Guaíra,32.0,0.5,0.9,12,6
2021,01/05,15.803119276833800,Guaíra,32.0,0.5,0.9,12,6
2021,02/05,1.561740083480780,Guaíra,32.0,0.5,0.9,12,6
2021,03/05,14.500625934381400,Guaíra,32.0,0.5,0.9,12,6
2022,01/05,1.562679205408990,Guaíra,32.0,0.5,0.9,12,6
2022,02/05,14.313674236817300,Guaíra,32.0,0.5,0.9,12,6
2022,03/05,1.337944725390140,Guaíra,32.0,0.5,0.9,12,6
2023,01/05,15.791530016893200,Guaíra,32.0,0.5,0.9,12,6
2023,02/05,15.612758768805300,Guaíra,32.0,0.5,0.9,12,6
2023,03/05,14.681780781894100,Guaíra,32.0,0.5,0.9,12,6
2024,01/05,15.922778836713800,Guaíra,32.0,0.5,0.9,12,6
2024,02/05,15.411862735812000,Guaíra,32.0,0.5,0.9,12,6
2024,03/05,1.509922943174670,Guaíra,32.0,0.5,0.9,12,6
2015,01/05,1.557338183901190,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2015,02/05,15.516703589965100,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2015,03/05,14.866257418011500,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2016,01/05,15.252764796649100,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2016,02/05,14.202946928097300,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2016,03/05,1.268423645952240,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2017,01/05,1.552050444710370,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2017,02/05,1.523776471457850,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2017,03/05,14.571094364888400,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2018,01/05,15.750988752720400,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2018,02/05,1.526284258204760,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2018,03/05,14.359908706229200,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2019,01/05,15.721608169158000,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2019,02/05,15.558414767966400,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2019,03/05,1.512618940459250,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2020,01/05,14.616910143490100,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2020,02/05,15.009236742777700,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2020,03/05,14.358194595499700,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2021,01/05,1.583834856572480,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2021,02/05,1.567490916315120,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2021,03/05,14.717433322157000,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2022,01/05,15.604380020957900,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2022,02/05,14.324720397601500,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2022,03/05,13.414513971179200,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2023,01/05,1.581816912319020,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2023,02/05,15.687124100585200,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2023,03/05,14.813208484199600,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2024,01/05,15.947310057377200,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2024,02/05,153.112505512382,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2024,03/05,14.919904188712000,Marechal Cândido Rondon,32.0,0.5,0.9,12,6
2015,01/05,15.587839241849400,Matelândia,32.0,0.5,0.9,12,6
2015,02/05,15.281627021207500,Matelândia,32.0,0.5,0.9,12,6
2015,03/05,14.187779677603900,Matelândia,32.0,0.5,0.9,12,6
2016,01/05,14.952803551383900,Matelândia,32.0,0.5,0.9,12,6
