municipio,data_semeadura,isna_medio,isna_desvio,n_anos,freq_evento_adverso,freq_deficit_faseI,freq_deficit_faseIII,freq_frio_floracao,freq_geada,freq_excesso_faseIV,risco_climatico,produtividade_media_kg_ha,produtividade_desvio_kg_ha,classe_produtividade,pct_anos_cobre_custo,margem_media_rs_ha,risco_economico,score_clima,score_produtividade,score_economico,score_integrado
Foz do Iguaçu,15/02/,0.6467748365856786,0.1072235901142674,27,0.4814814814814814,0.1851851851851851,0.3703703703703703,0.7407407407407407,0.0,0.2592592592592592,Inapto (risco > 40%),3068.028718556969,705.6633851251484,Baixa produtividade prevista,46.2,21.012071349304147,Viabilidade intermediária,3,2,1,6
Foz do Iguaçu,15/03/,0.689531941962335,0.0979806697631545,27,0.6666666666666666,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),3162.393210109666,600.5228857590854,Produtividade prevista intermediária,46.2,36.7452838234381,Viabilidade intermediária,3,1,1,5
Foz do Iguaçu,25/02/,0.6503721144387202,0.0986435041349028,27,0.5555555555555556,0.4444444444444444,0.2592592592592592,0.8888888888888888,0.0,0.3333333333333333,Inapto (risco > 40%),3191.743283405202,615.7590965458264,Produtividade prevista intermediária,50.0,66.13765879128337,Mais viável,3,1,0,4
Foz do Iguaçu,25/03/,0.6964514592986083,0.1167491378793419,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4074074074074074,Inapto (risco > 40%),3149.1522336959924,652.1503658828906,Produtividade prevista intermediária,50.0,41.84661460382626,Viabilidade intermediária,3,1,1,5
Guaraniaçu,05/02/,0.7802500226320619,0.1019950446841577,27,0.3333333333333333,0.1481481481481481,0.2222222222222222,0.5185185185185185,0.0,0.2962962962962963,Risco climático 40%,3394.477472352792,317.8366350701548,Alta produtividade prevista,50.0,88.75679692550742,Mais viável,2,0,0,2
Guaraniaçu,05/03/,0.7541153824807146,0.0975624513746745,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.0,0.6296296296296297,Risco climático 40%,3383.099858395218,388.97624859426617,Alta produtividade prevista,50.0,97.60716112516955,Mais viável,2,0,0,2
Guaraniaçu,15/02/,0.7691029003139184,0.0915355544051,27,0.2962962962962963,0.037037037037037,0.2592592592592592,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,3425.4881266526913,379.60729659452,Alta produtividade prevista,50.0,99.05541564955068,Mais viável,1,0,0,1
Guaraniaçu,15/03/,0.7626763156889017,0.0985653594647989,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.037037037037037,0.6296296296296297,Risco climático 40%,3378.672880045878,349.47753137555986,Alta produtividade prevista,50.0,94.0570567264286,Mais viável,2,0,0,2
Guaraniaçu,25/02/,0.7492046239453259,0.0966724347293708,27,0.2592592592592592,0.1481481481481481,0.1481481481481481,0.9629629629629628,0.0,0.4814814814814814,Risco climático 30%,3404.0905150652716,378.1128418191548,Alta produtividade prevista,50.0,103.8360740223762,Mais viável,1,0,0,1
Guaraniaçu,25/03/,0.757137063845996,0.114446776324186,27,0.4074074074074074,0.3333333333333333,0.1111111111111111,1.0,0.1481481481481481,0.5925925925925926,Inapto (risco > 40%),3359.431752083506,337.8700771774006,Alta produtividade prevista,50.0,89.23502984619378,Mais viável,3,0,0,3
Guaíra,05/02/,0.6842628881325848,0.129102353003115,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.2962962962962963,0.0,0.1481481481481481,Inapto (risco > 40%),2979.3959394204335,593.659263284252,Baixa produtividade prevista,46.2,-12.955408010826668,Menos viável,3,2,2,7
Guaíra,05/03/,0.6670434774651709,0.1326764118577854,27,0.5185185185185185,0.4444444444444444,0.2592592592592592,0.9629629629629628,0.0,0.3703703703703703,Inapto (risco > 40%),2978.9629397832477,602.2619712689931,Baixa produtividade prevista,50.0,-5.691367236959274,Menos viável,3,2,2,7
Guaíra,15/02/,0.6794023554896452,0.1199752685957056,27,0.3333333333333333,0.074074074074074,0.3333333333333333,0.6296296296296297,0.0,0.1851851851851851,Risco climático 40%,2942.26396170324,557.473697374314,Baixa produtividade prevista,50.0,-29.29927453207177,Menos viável,2,2,2,6
Guaíra,15/03/,0.6703048887647804,0.1306361312861411,27,0.6296296296296297,0.5555555555555556,0.1851851851851851,1.0,0.0,0.2962962962962963,Inapto (risco > 40%),2938.4624526085236,515.5340652929283,Baixa produtividade prevista,42.3,-25.39528280520145,Menos viável,3,2,2,7
Guaíra,25/02/,0.6636133264725662,0.130002577609979,27,0.4444444444444444,0.2592592592592592,0.2592592592592592,0.8148148148148148,0.0,0.3703703703703703,Inapto (risco > 40%),2977.800305123496,618.1959289224653,Baixa produtividade prevista,50.0,-6.061774246669048,Menos viável,3,2,2,7
Guaíra,25/03/,0.675307746797194,0.1333263961892099,27,0.6666666666666666,0.6296296296296297,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),3014.6938828201555,532.4178126954166,Baixa produtividade prevista,46.2,4.50095640302576,Menos viável,3,2,2,7
Ibema,05/02/,0.7748101236789068,0.1017681978561257,27,0.3333333333333333,0.1481481481481481,0.2222222222222222,0.5185185185185185,0.0,0.2962962962962963,Risco climático 40%,3386.4725706500003,335.1502496708354,Alta produtividade prevista,50.0,85.78668793132076,Mais viável,2,0,0,2
Ibema,05/03/,0.7511250351360975,0.0968123332523061,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.0,0.6296296296296297,Risco climático 40%,3390.616089337122,391.00019577704626,Alta produtividade prevista,50.0,98.80025141498793,Mais viável,2,0,0,2
Ibema,15/02/,0.763993496390163,0.0913544095708773,27,0.2962962962962963,0.037037037037037,0.2592592592592592,0.8518518518518519,0.0,0.3333333333333333,Risco climático 30%,3413.9271836589764,387.8656131311691,Alta produtividade prevista,50.0,95.98414107005556,Mais viável,1,0,0,1
Ibema,15/03/,0.7588328656519933,0.098193934891794,27,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.037037037037037,0.5925925925925926,Risco climático 40%,3386.8995611121186,361.2719533997801,Alta produtividade prevista,50.0,96.57945857227033,Mais viável,2,0,0,2
Ibema,25/02/,0.7451315270622002,0.0962421490292281,27,0.2592592592592592,0.1481481481481481,0.1481481481481481,0.9629629629629628,0.0,0.4814814814814814,Risco climático 30%,3410.841034308547,377.3282821141975,Alta produtividade prevista,50.0,106.34048636722726,Mais viável,1,0,0,1
Ibema,25/03/,0.7535101742285151,0.1142188311998169,27,0.4074074074074074,0.3333333333333333,0.1111111111111111,1.0,0.1481481481481481,0.5555555555555556,Inapto (risco > 40%),3373.1407102931125,348.6432386775169,Alta produtividade prevista,50.0,92.23588620952904,Mais viável,3,0,0,3
Iguatu,05/02/,0.7520861418483235,0.1164776281925608,27,0.4444444444444444,0.1481481481481481,0.3703703703703703,0.4074074074074074,0.0,0.2222222222222222,Inapto (risco > 40%),3267.6949231870717,414.1894830002033,Alta produtividade prevista,50.0,57.23703130021614,Mais viável,3,0,0,3
Iguatu,05/03/,0.7120026447441471,0.1119467841179686,27,0.3333333333333333,0.1851851851851851,0.1851851851851851,1.0,0.0,0.4444444444444444,Risco climático 40%,3240.4812403743917,473.94619382315517,Alta produtividade prevista,50.0,60.60838844027248,Mais viável,2,0,0,2
Iguatu,15/02/,0.7387714699308018,0.1030928376301621,27,0.2962962962962963,0.037037037037037,0.2592592592592592,0.7407407407407407,0.0,0.2962962962962963,Risco climático 30%,3266.1665990447427,409.45866933161136,Alta produtividade prevista,50.0,47.11172090581621,Viabilidade intermediária,1,0,1,2
Iguatu,15/03/,0.7187056881964966,0.10891636267495,27,0.4444444444444444,0.2962962962962963,0.2222222222222222,1.0,0.037037037037037,0.5185185185185185,Inapto (risco > 40%),3250.179722805617,397.56281689306314,Alta produtividade prevista,50.0,57.70353604707972,Mais viável,3,0,0,3
Iguatu,25/02/,0.7127013588256754,0.109067960648746,27,0.3333333333333333,0.1111111111111111,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Risco climático 40%,3249.8866327281544,408.2659201635109,Alta produtividade prevista,50.0,56.33682614962952,Mais viável,2,0,0,2
Iguatu,25/03/,0.7115496578421684,0.1225867666802412,27,0.5185185185185185,0.4444444444444444,0.1481481481481481,1.0,0.1481481481481481,0.4444444444444444,Inapto (risco > 40%),3228.874060710924,379.7031622680461,Produtividade prevista intermediária,50.0,48.90307062611718,Viabilidade intermediária,3,1,1,5
Iracema do Oeste,05/02/,0.7347737080776653,0.1174130635017993,27,0.4814814814814814,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1481481481481481,Inapto (risco > 40%),3222.56682817161,397.55664413828885,Produtividade prevista intermediária,50.0,45.84385692928102,Viabilidade intermediária,3,1,1,5
Iracema do Oeste,05/03/,0.6963608670398883,0.1106456604301704,27,0.4444444444444444,0.2592592592592592,0.2222222222222222,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),3209.9417258267854,458.27305911506306,Produtividade prevista intermediária,50.0,53.123561337292976,Viabilidade intermediária,3,1,1,5
Iracema do Oeste,15/02/,0.7203413058412965,0.1027707999862205,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.1851851851851851,Risco climático 30%,3208.0966200373796,398.2069764452128,Produtividade prevista intermediária,50.0,31.26673452614429,Viabilidade intermediária,1,1,1,3
Iracema do Oeste,15/03/,0.702186966014458,0.1083293541002578,27,0.4814814814814814,0.2962962962962963,0.2592592592592592,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3215.156938197086,403.8504911603094,Produtividade prevista intermediária,50.0,48.42607936184552,Viabilidade intermediária,3,1,1,5
Iracema do Oeste,25/02/,0.6960652195693321,0.1085542037833555,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),3216.3347419824363,394.2300505742478,Produtividade prevista intermediária,50.0,48.75750025589245,Viabilidade intermediária,3,1,1,5
Iracema do Oeste,25/03/,0.6942882644790394,0.121953834703104,27,0.5555555555555556,0.4814814814814814,0.1851851851851851,1.0,0.1481481481481481,0.3703703703703703,Inapto (risco > 40%),3205.932343320855,377.9543706993982,Produtividade prevista intermediária,50.0,43.02908995235244,Viabilidade intermediária,3,1,1,5
Itaipulândia,05/02/,0.6553970683535913,0.1374706292888312,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,Inapto (risco > 40%),2823.9001196751055,593.000336201586,Baixa produtividade prevista,42.3,-62.949290800974985,Menos viável,3,2,2,7
Itaipulândia,05/03/,0.6682330332641668,0.1111484393435729,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),2919.876113700932,657.9497611440546,Baixa produtividade prevista,46.2,-20.38098821432808,Menos viável,3,2,2,7
Itaipulândia,15/02/,0.6587776398023449,0.1148595896664594,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),2870.794229813298,610.2629936245396,Baixa produtividade prevista,46.2,-43.35980283576772,Menos viável,3,2,2,7
Itaipulândia,15/03/,0.6873748312987056,0.1090909884591387,27,0.7037037037037037,0.5555555555555556,0.1851851851851851,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),2867.8183350813983,593.2738650504915,Baixa produtividade prevista,46.2,-52.324655372634645,Menos viável,3,2,2,7
Itaipulândia,25/02/,0.6568726971726491,0.1113283654472642,27,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),2881.239796858395,596.524583609056,Baixa produtividade prevista,46.2,-27.58764815186657,Menos viável,3,2,2,7
Itaipulândia,25/03/,0.6978257961538197,0.1224449576924722,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),2935.80428665549,587.698769984905,Baixa produtividade prevista,42.3,-25.614678496106556,Menos viável,3,2,2,7
Jesuítas,05/02/,0.7367959649254892,0.1173574701985914,27,0.4444444444444444,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1481481481481481,Inapto (risco > 40%),3222.903983273151,402.52462560317156,Produtividade prevista intermediária,50.0,45.566311063091725,Viabilidade intermediária,3,1,1,5
Jesuítas,05/03/,0.6982077712546247,0.1107533653056234,27,0.4444444444444444,0.2592592592592592,0.2222222222222222,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),3207.9197094173946,460.5782378239623,Produtividade prevista intermediária,50.0,52.50286191941877,Viabilidade intermediária,3,1,1,5
Jesuítas,15/02/,0.7224205090062198,0.1028504409122772,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.1851851851851851,Risco climático 30%,3208.120242716878,401.6962643151296,Produtividade prevista intermediária,50.0,30.97922445696357,Viabilidade intermediária,1,1,1,3
Jesuítas,15/03/,0.7042952869668655,0.1082031668297551,27,0.4814814814814814,0.2962962962962963,0.2592592592592592,1.0,0.037037037037037,0.5185185185185185,Inapto (risco > 40%),3213.719161305364,405.1245117897855,Produtividade prevista intermediária,50.0,48.53806813125789,Viabilidade intermediária,3,1,1,5
Jesuítas,25/02/,0.6980183959318849,0.1084685618076305,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),3214.930842796462,398.5745724872818,Produtividade prevista intermediária,50.0,48.30173852036858,Viabilidade intermediária,3,1,1,5
Jesuítas,25/03/,0.6962902905294324,0.1219568930303745,27,0.5555555555555556,0.4814814814814814,0.1481481481481481,1.0,0.1481481481481481,0.3703703703703703,Inapto (risco > 40%),3205.043848921071,384.249249725661,Produtividade prevista intermediária,50.0,42.76511752840288,Viabilidade intermediária,3,1,1,5
Lindoeste,05/02/,0.7417117965367299,0.1169697704114534,27,0.2962962962962963,0.1851851851851851,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 30%,3159.2119094875225,613.4506990124008,Produtividade prevista intermediária,50.0,24.23651636553895,Viabilidade intermediária,1,1,1,3
Lindoeste,05/03/,0.749197543437797,0.0884418712624777,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,3250.654373775238,565.0218296505063,Alta produtividade prevista,53.8,72.64294852078635,Mais viável,2,0,0,2
Lindoeste,15/02/,0.7425944183050469,0.0950285610144005,27,0.2592592592592592,0.1111111111111111,0.1851851851851851,0.8148148148148148,0.0,0.4074074074074074,Risco climático 30%,3236.1743889203103,603.4689499563812,Alta produtividade prevista,50.0,57.807403751636585,Mais viável,1,0,0,1
Lindoeste,15/03/,0.7620880981383058,0.0911771357122431,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3233.841025445634,539.0963214032605,Produtividade prevista intermediária,50.0,54.80692879140389,Viabilidade intermediária,3,1,1,5
Lindoeste,25/02/,0.7362594492130029,0.0934882232159068,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.5185185185185185,Risco climático 30%,3284.679979892379,476.31192811208473,Alta produtividade prevista,50.0,80.47867472783119,Mais viável,1,0,0,1
Lindoeste,25/03/,0.7628880361993928,0.1082058369159477,27,0.4444444444444444,0.4074074074074074,0.074074074074074,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),3245.279809254036,553.6447129309076,Alta produtividade prevista,53.8,66.87543254611118,Mais viável,3,0,0,3
Marechal Cândido Rondon,05/02/,0.6808777217129695,0.1357379416975717,27,0.5185185185185185,0.2222222222222222,0.4074074074074074,0.1481481481481481,0.0,0.1851851851851851,Inapto (risco > 40%),2910.123599809065,658.1899783990825,Baixa produtividade prevista,46.2,-43.04468972379125,Menos viável,3,2,2,7
Marechal Cândido Rondon,05/03/,0.6769774831040876,0.1213650933067959,27,0.4814814814814814,0.3703703703703703,0.2222222222222222,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),2964.8389245591397,665.4162978799891,Baixa produtividade prevista,46.2,-16.108360017696352,Menos viável,3,2,2,7
Marechal Cândido Rondon,15/02/,0.685796734504561,0.1211077405233293,27,0.3333333333333333,0.074074074074074,0.2962962962962963,0.4814814814814814,0.0,0.2592592592592592,Risco climático 40%,2932.0690299042326,681.187175376512,Baixa produtividade prevista,46.2,-34.79608629478922,Menos viável,2,2,2,6
Marechal Cândido Rondon,15/03/,0.6879052330312744,0.1185060586869007,27,0.7037037037037037,0.5925925925925926,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),2898.4604454725336,568.3140975024081,Baixa produtividade prevista,42.3,-54.73347760577124,Menos viável,3,2,2,7
Marechal Cândido Rondon,25/02/,0.6725215759785079,0.1219589405174011,27,0.4074074074074074,0.2592592592592592,0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,Inapto (risco > 40%),2987.5375318531146,656.0420094264385,Baixa produtividade prevista,46.2,-1.1587208843180774,Menos viável,3,2,2,7
Marechal Cândido Rondon,25/03/,0.6952316067111695,0.1248261122579399,27,0.7407407407407407,0.6666666666666666,0.1481481481481481,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),2951.3883421637233,627.177154652899,Baixa produtividade prevista,42.3,-27.372549830501995,Menos viável,3,2,2,7
Maripá,05/02/,0.7137829130995229,0.125162570793003,27,0.4814814814814814,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),3127.395365208658,516.0579810955783,Produtividade prevista intermediária,50.0,21.99730322134682,Viabilidade intermediária,3,1,1,5
Maripá,05/03/,0.6934528294598468,0.1120789316886747,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4444444444444444,Inapto (risco > 40%),3125.4467482442415,622.2178117651589,Produtividade prevista intermediária,50.0,27.884144102723837,Viabilidade intermediária,3,1,1,5
Maripá,15/02/,0.7094359496225356,0.1078607930862822,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,3071.5851943772277,603.0076309370412,Baixa produtividade prevista,46.2,-7.993018072014374,Menos viável,1,2,2,5
Maripá,15/03/,0.6999660604332886,0.1122148656946241,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),3106.3563342915145,592.8203857736912,Produtividade prevista intermediária,46.2,9.751171088973566,Menos viável,3,1,2,6
Maripá,25/02/,0.6910159898322649,0.1102627789364427,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,3112.2775445107686,551.0675170609707,Produtividade prevista intermediária,46.2,25.058279910184183,Viabilidade intermediária,2,1,1,4
Maripá,25/03/,0.7007160600511575,0.122270857471564,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),3126.449125218164,565.5720857630223,Produtividade prevista intermediária,50.0,18.2769311220231,Menos viável,3,1,2,6
Matelândia,05/02/,0.7386598020164937,0.1152275249921733,27,0.2962962962962963,0.1851851851851851,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 30%,3152.3659678765976,663.4587600317566,Produtividade prevista intermediária,50.0,21.95138960274952,Viabilidade intermediária,1,1,1,3
Matelândia,05/03/,0.7458854476460262,0.0885499237549854,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,3234.855600059245,596.723999380943,Produtividade prevista intermediária,53.8,68.64036668695749,Mais viável,2,1,0,3
Matelândia,15/02/,0.7387061217364095,0.0943498512511076,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8148148148148148,0.0,0.4074074074074074,Risco climático 30%,3224.69826050371,652.5593463364785,Produtividade prevista intermediária,50.0,53.58751918704721,Viabilidade intermediária,1,1,1,3
Matelândia,15/03/,0.7586001221402721,0.0912301130153881,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3217.135600233697,572.1920665886358,Produtividade prevista intermediária,46.2,49.86160597025251,Viabilidade intermediária,3,1,1,5
Matelândia,25/02/,0.7337103562779154,0.0930742114541434,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.5185185185185185,Risco climático 30%,3279.695688622432,508.0548482137649,Alta produtividade prevista,46.2,78.76343455961174,Mais viável,1,0,0,1
Matelândia,25/03/,0.7595208577917512,0.1078791749885075,27,0.4444444444444444,0.4074074074074074,0.074074074074074,1.0,0.1851851851851851,0.5925925925925926,Inapto (risco > 40%),3225.939875401237,612.4592573631564,Produtividade prevista intermediária,53.8,61.89162701904282,Mais viável,3,1,0,4
Medianeira,05/02/,0.6800880911271748,0.1378754037125905,27,0.4444444444444444,0.2592592592592592,0.3703703703703703,0.4444444444444444,0.0,0.2592592592592592,Inapto (risco > 40%),3015.5214180184503,758.1523268208467,Baixa produtividade prevista,42.3,-21.73330409595765,Menos viável,3,2,2,7
Medianeira,05/03/,0.7004610624608203,0.0980585068436109,27,0.5555555555555556,0.4814814814814814,0.1851851851851851,0.9629629629629628,0.0,0.5555555555555556,Inapto (risco > 40%),3142.894266054518,716.0414472569424,Produtividade prevista intermediária,46.2,43.76355273560839,Viabilidade intermediária,3,1,1,5
Medianeira,15/02/,0.6829891100579876,0.1145878032351395,27,0.3703703703703703,0.1481481481481481,0.2592592592592592,0.7407407407407407,0.0,0.4074074074074074,Risco climático 40%,3085.4036443432883,773.6353024312929,Baixa produtividade prevista,46.2,14.90205274977071,Menos viável,2,2,2,6
Medianeira,15/03/,0.7256315062492221,0.0986336129009921,27,0.6666666666666666,0.5185185185185185,0.1481481481481481,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),3103.206673933105,729.7621016833658,Baixa produtividade prevista,46.2,11.68525133568926,Menos viável,3,2,2,7
Medianeira,25/02/,0.6831994954505907,0.1039425755213152,27,0.3333333333333333,0.2962962962962963,0.1481481481481481,0.8888888888888888,0.0,0.4444444444444444,Risco climático 40%,3090.9240133684198,731.5418286753442,Baixa produtividade prevista,46.2,34.24478017753577,Viabilidade intermediária,2,2,1,5
Medianeira,25/03/,0.732883334046447,0.117566060267487,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4814814814814814,Inapto (risco > 40%),3124.1825069675956,695.0857383918604,Produtividade prevista intermediária,46.2,32.50349441793523,Viabilidade intermediária,3,1,1,5
Mercedes,05/02/,0.6806028907325431,0.1357347432334341,27,0.5185185185185185,0.2222222222222222,0.4074074074074074,0.1481481481481481,0.0,0.1851851851851851,Inapto (risco > 40%),2899.189380593886,646.2510105031653,Baixa produtividade prevista,46.2,-45.35474121916919,Menos viável,3,2,2,7
Mercedes,05/03/,0.6766378040844496,0.1213456163280941,27,0.4814814814814814,0.3703703703703703,0.2222222222222222,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),2946.1473171981224,652.6505925305089,Baixa produtividade prevista,46.2,-21.090252139369795,Menos viável,3,2,2,7
Mercedes,15/02/,0.685495188587388,0.1210478628424678,27,0.3333333333333333,0.074074074074074,0.2962962962962963,0.4814814814814814,0.0,0.2592592592592592,Risco climático 40%,2918.058956720288,669.0835509715338,Baixa produtividade prevista,46.2,-38.32719325099091,Menos viável,2,2,2,6
Mercedes,15/03/,0.6875929339668806,0.1184822240902966,27,0.7037037037037037,0.5925925925925926,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),2881.410957296208,556.678683500442,Baixa produtividade prevista,42.3,-59.02507344043847,Menos viável,3,2,2,7
Mercedes,25/02/,0.6722181198867996,0.1218958763534619,27,0.4074074074074074,0.2592592592592592,0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,Inapto (risco > 40%),2966.732271102556,645.8314823410536,Baixa produtividade prevista,46.2,-7.532510137532077,Menos viável,3,2,2,7
Mercedes,25/03/,0.6949196814823874,0.1248068418281305,27,0.7407407407407407,0.6666666666666666,0.1481481481481481,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),2937.91216355225,614.71960977188,Baixa produtividade prevista,42.3,-30.51562331894328,Menos viável,3,2,2,7
Missal,05/02/,0.6553575600967221,0.1374409511397205,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,Inapto (risco > 40%),2831.82396752402,594.7329058560142,Baixa produtividade prevista,42.3,-61.8882427333147,Menos viável,3,2,2,7
Missal,05/03/,0.6682049498238489,0.1111307210530314,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),2914.0356170599302,667.0536771721127,Baixa produtividade prevista,46.2,-23.596593045248817,Menos viável,3,2,2,7
Missal,15/02/,0.6587328402550285,0.1148280943453234,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),2872.505602455267,614.5009425345817,Baixa produtividade prevista,46.2,-44.74302128761653,Menos viável,3,2,2,7
Missal,15/03/,0.6873291400200265,0.1090734937341046,27,0.7037037037037037,0.5555555555555556,0.1851851851851851,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),2860.3523080436626,599.1720390850294,Baixa produtividade prevista,46.2,-55.339467018547936,Menos viável,3,2,2,7
Missal,25/02/,0.6568292198253602,0.1113043970782838,27,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),2875.5102624238034,605.433310476185,Baixa produtividade prevista,46.2,-30.19870450547217,Menos viável,3,2,2,7
Missal,25/03/,0.6977633018150117,0.122432838851554,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),2930.213409331308,592.7211540464031,Baixa produtividade prevista,42.3,-27.53413597742008,Menos viável,3,2,2,7
Nova Aurora,05/02/,0.7383420498577367,0.1172885288125414,27,0.4444444444444444,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1481481481481481,Inapto (risco > 40%),3230.7418366117986,402.90497056953626,Produtividade prevista intermediária,50.0,47.68953925687163,Viabilidade intermediária,3,1,1,5
Nova Aurora,05/03/,0.699596913970643,0.1108552384740928,27,0.4074074074074074,0.2592592592592592,0.1851851851851851,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),3216.6879956538146,462.96711817926155,Produtividade prevista intermediária,50.0,54.659394611650825,Viabilidade intermediária,3,1,1,5
Nova Aurora,15/02/,0.7240306107696058,0.1029128559533309,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.1851851851851851,Risco climático 30%,3218.158634617914,403.417387510532,Produtividade prevista intermediária,50.0,33.89158498905521,Viabilidade intermediária,1,1,1,3
Nova Aurora,15/03/,0.7058749609075462,0.1080703533581802,27,0.4814814814814814,0.2962962962962963,0.2592592592592592,1.0,0.037037037037037,0.5185185185185185,Inapto (risco > 40%),3224.138914804407,402.6474770183797,Produtividade prevista intermediária,50.0,51.32703758417253,Viabilidade intermediária,3,1,1,5
Nova Aurora,25/02/,0.6994958532013464,0.108382331734004,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),3223.2077617725176,400.52684009215716,Produtividade prevista intermediária,50.0,50.24382001785388,Viabilidade intermediária,3,1,1,5
