,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
1465,2020,01/15,13.826797911196437,Santa Helena,30.0,0.48,0.95,0.013,0.006
1466,2021,01/15,13.305467046025484,Santa Helena,30.0,0.48,0.95,0.013,0.006
1467,2022,01/15,14.334006834233906,Santa Helena,30.0,0.48,0.95,0.013,0.006
1468,2023,01/15,14.826449156682395,Santa Helena,30.0,0.48,0.95,0.013,0.006
1469,2024,01/15,14.539258813862654,Santa Helena,30.0,0.48,0.95,0.013,0.006
1470,2015,01/15,14.601286557241716,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1471,2016,01/15,13.924770790503894,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1472,2017,01/15,14.539354560145512,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1473,2018,01/15,14.636297911488336,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1474,2019,01/15,14.656862622104283,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1475,2020,01/15,14.54951095357027,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1476,2021,01/15,13.955453892704895,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1477,2022,01/15,14.237195273836702,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1478,2023,01/15,14.691705087463124,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1479,2024,01/15,14.77900237606648,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.006
1480,2015,01/15,14.49311599920361,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1481,2016,01/15,13.599476401737341,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1482,2017,01/15,14.308222924908277,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1483,2018,01/15,14.572643619536045,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1484,2019,01/15,14.632410984905533,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1485,2020,01/15,14.329903706397465,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1486,2021,01/15,14.67971655279154,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1487,2022,01/15,13.888825375823028,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1488,2023,01/15,14.490135240627394,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1489,2024,01/15,14.812094454577474,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.006
1490,2015,01/15,14.562008117845343,Toledo,30.0,0.48,0.95,0.013,0.006
1491,2016,01/15,13.841339564210376,Toledo,30.0,0.48,0.95,0.013,0.006
1492,2017,01/15,14.437721073566712,Toledo,30.0,0.48,0.95,0.013,0.006
1493,2018,01/15,14.639353752808987,Toledo,30.0,0.48,0.95,0.013,0.006
1494,2019,01/15,14.696310276254664,Toledo,30.0,0.48,0.95,0.013,0.006
1495,2020,01/15,14.656532364489097,Toledo,30.0,0.48,0.95,0.013,0.006
1496,2021,01/15,14.785778335700686,Toledo,30.0,0.48,0.95,0.013,0.006
1497,2022,01/15,14.103158384318702,Toledo,30.0,0.48,0.95,0.013,0.006
1498,2023,01/15,14.633045391935894,Toledo,30.0,0.48,0.95,0.013,0.006
1499,2024,01/15,14.943187062606967,Toledo,30.0,0.48,0.95,0.013,0.006
1500,2015,01/15,14.501888019875175,Cascavel,30.0,0.48,0.95,0.013,0.007
1501,2016,01/15,13.536240711169397,Cascavel,30.0,0.48,0.95,0.013,0.007
1502,2017,01/15,14.191121148416418,Cascavel,30.0,0.48,0.95,0.013,0.007
1503,2018,01/15,14.52804261963379,Cascavel,30.0,0.48,0.95,0.013,0.007
1504,2019,01/15,14.67018621661897,Cascavel,30.0,0.48,0.95,0.013,0.007
1505,2020,01/15,14.184140010907187,Cascavel,30.0,0.48,0.95,0.013,0.007
1506,2021,01/15,14.633147705949126,Cascavel,30.0,0.48,0.95,0.013,0.007
1507,2022,01/15,13.912646182278444,Cascavel,30.0,0.48,0.95,0.013,0.007
1508,2023,01/15,14.324013226473959,Cascavel,30.0,0.48,0.95,0.013,0.007
1509,2024,01/15,14.819408711435473,Cascavel,30.0,0.48,0.95,0.013,0.007
1510,2015,01/15,14.601323098303576,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1511,2016,01/15,13.924850067534653,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1512,2017,01/15,14.539393910623522,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1513,2018,01/15,14.63639948829129,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1514,2019,01/15,14.656973331868366,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1515,2020,01/15,14.549522142409158,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1516,2021,01/15,13.95554767413367,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1517,2022,01/15,14.237339575318913,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1518,2023,01/15,14.691813608789078,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1519,2024,01/15,14.779132640264605,Foz do Iguaçu,30.0,0.48,0.95,0.013,0.007
1520,2015,01/15,14.613053977676563,Guaíra,30.0,0.48,0.95,0.013,0.007
1521,2016,01/15,14.068577796935944,Guaíra,30.0,0.48,0.95,0.013,0.007
1522,2017,01/15,14.546085873557757,Guaíra,30.0,0.48,0.95,0.013,0.007
1523,2018,01/15,14.674953551064142,Guaíra,30.0,0.48,0.95,0.013,0.007
1524,2019,01/15,14.701901937290057,Guaíra,30.0,0.48,0.95,0.013,0.007
1525,2020,01/15,14.78687809656359,Guaíra,30.0,0.48,0.95,0.013,0.007
1526,2021,01/15,14.800672613908475,Guaíra,30.0,0.48,0.95,0.013,0.007
1527,2022,01/15,14.311357077530161,Guaíra,30.0,0.48,0.95,0.013,0.007
1528,2023,01/15,14.774986424721448,Guaíra,30.0,0.48,0.95,0.013,0.007
1529,2024,01/15,14.932818128244548,Guaíra,30.0,0.48,0.95,0.013,0.007
1530,2015,01/15,14.627300429796177,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1531,2016,01/15,14.122383006434854,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1532,2017,01/15,14.572946581832579,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1533,2018,01/15,14.70907926987655,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1534,2019,01/15,14.683206105193936,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1535,2020,01/15,13.370612009678451,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1536,2021,01/15,14.827182783161392,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1537,2022,01/15,14.31711798034483,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1538,2023,01/15,14.817723428534329,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1539,2024,01/15,14.930896806019645,Marechal Cândido Rondon,30.0,0.48,0.95,0.013,0.007
1540,2015,01/15,14.558429079573326,Matelândia,30.0,0.48,0.95,0.013,0.007
1541,2016,01/15,13.693367740759728,Matelândia,30.0,0.48,0.95,0.013,0.007
1542,2017,01/15,14.386732891513496,Matelândia,30.0,0.48,0.95,0.013,0.007
1543,2018,01/15,14.575874197122507,Matelândia,30.0,0.48,0.95,0.013,0.007
1544,2019,01/15,14.642841348638973,Matelândia,30.0,0.48,0.95,0.013,0.007
1545,2020,01/15,14.34358286330609,Matelândia,30.0,0.48,0.95,0.013,0.007
1546,2021,01/15,14.736769398987743,Matelândia,30.0,0.48,0.95,0.013,0.007
1547,2022,01/15,14.036716878602125,Matelândia,30.0,0.48,0.95,0.013,0.007
1548,2023,01/15,14.56049583142202,Matelândia,30.0,0.48,0.95,0.013,0.007
1549,2024,01/15,14.777282042578804,Matelândia,30.0,0.48,0.95,0.013,0.007
1550,2015,01/15,14.60113643196874,Medianeira,30.0,0.48,0.95,0.013,0.007
1551,2016,01/15,13.924294728462066,Medianeira,30.0,0.48,0.95,0.013,0.007
1552,2017,01/15,14.539130324596204,Medianeira,30.0,0.48,0.95,0.013,0.007
1553,2018,01/15,14.6358455343477,Medianeira,30.0,0.48,0.95,0.013,0.007
1554,2019,01/15,14.65630834775488,Medianeira,30.0,0.48,0.95,0.013,0.007
1555,2020,01/15,14.54951175813347,Medianeira,30.0,0.48,0.95,0.013,0.007
1556,2021,01/15,13.892268155248633,Medianeira,30.0,0.48,0.95,0.013,0.007
1557,2022,01/15,14.236515960699045,Medianeira,30.0,0.48,0.95,0.013,0.007
1558,2023,01/15,14.691304925053988,Medianeira,30.0,0.48,0.95,0.013,0.007
1559,2024,01/15,14.778467574488337,Medianeira,30.0,0.48,0.95,0.013,0.007
1560,2015,01/15,14.661636418106315,Santa Helena,30.0,0.48,0.95,0.013,0.007
1561,2016,01/15,14.08204290941497,Santa Helena,30.0,0.48,0.95,0.013,0.007
1562,2017,01/15,14.604964446132255,Santa Helena,30.0,0.48,0.95,0.013,0.007
1563,2018,01/15,14.684457982110647,Santa Helena,30.0,0.48,0.95,0.013,0.007
1564,2019,01/15,14.652691749884573,Santa Helena,30.0,0.48,0.95,0.013,0.007
1565,2020,01/15,13.826797911196437,Santa Helena,30.0,0.48,0.95,0.013,0.007
1566,2021,01/15,13.305467046025484,Santa Helena,30.0,0.48,0.95,0.013,0.007
1567,2022,01/15,14.334006834233906,Santa Helena,30.0,0.48,0.95,0.013,0.007
1568,2023,01/15,14.826449156682395,Santa Helena,30.0,0.48,0.95,0.013,0.007
1569,2024,01/15,14.539258813862654,Santa Helena,30.0,0.48,0.95,0.013,0.007
1570,2015,01/15,14.601286557241716,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1571,2016,01/15,13.924770790503894,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1572,2017,01/15,14.539354560145512,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1573,2018,01/15,14.636297911488336,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1574,2019,01/15,14.656862622104283,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1575,2020,01/15,14.54951095357027,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1576,2021,01/15,13.955453892704895,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1577,2022,01/15,14.237195273836702,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1578,2023,01/15,14.691705087463124,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1579,2024,01/15,14.77900237606648,São Miguel do Iguaçu,30.0,0.48,0.95,0.013,0.007
1580,2015,01/15,14.49311599920361,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1581,2016,01/15,13.599476401737341,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1582,2017,01/15,14.308222924908277,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1583,2018,01/15,14.572643619536045,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1584,2019,01/15,14.632410984905533,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1585,2020,01/15,14.329903706397465,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1586,2021,01/15,14.67971655279154,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1587,2022,01/15,13.888825375823028,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1588,2023,01/15,14.490135240627394,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1589,2024,01/15,14.812094454577474,São Pedro do Iguaçu,30.0,0.48,0.95,0.013,0.007
1590,2015,01/15,14.562008117845343,Toledo,30.0,0.48,0.95,0.013,0.007
1591,2016,01/15,13.841339564210376,Toledo,30.0,0.48,0.95,0.013,0.007
1592,2017,01/15,14.437721073566712,Toledo,30.0,0.48,0.95,0.013,0.007
1593,2018,01/15,14.639353752808987,Toledo,30.0,0.48,0.95,0.013,0.007
1594,2019,01/15,14.696310276254664,Toledo,30.0,0.48,0.95,0.013,0.007
1595,2020,01/15,14.656532364489097,Toledo,30.0,0.48,0.95,0.013,0.007
1596,2021,01/15,14.785778335700686,Toledo,30.0,0.48,0.95,0.013,0.007
1597,2022,01/15,14.103158384318702,Toledo,30.0,0.48,0.95,0.013,0.007
1598,2023,01/15,14.633045391935894,Toledo,30.0,0.48,0.95,0.013,0.007
1599,2024,01/15,14.943187062606967,Toledo,30.0,0.48,0.95,0.013,0.007
1600,2015,01/15,14.64251844338868,Cascavel,30.0,0.5,0.9,0.012,0.006
1601,2016,01/15,13.678470958513863,Cascavel,30.0,0.5,0.9,0.012,0.006
1602,2017,01/15,14.329032982717838,Cascavel,30.0,0.5,0.9,0.012,0.006
1603,2018,01/15,14.683101191713007,Cascavel,30.0,0.5,0.9,0.012,0.006
1604,2019,01/15,14.817588278053455,Cascavel,30.0,0.5,0.9,0.012,0.006
1605,2020,01/15,14.328970813347087,Cascavel,30.0,0.5,0.9,0.012,0.006
1606,2021,01/15,14.78311437348789,Cascavel,30.0,0.5,0.9,0.012,0.006
1607,2022,01/15,14.067214023131955,Cascavel,30.0,0.5,0.9,0.012,0.006
1608,2023,01/15,14.466646747031053,Cascavel,30.0,0.5,0.9,0.012,0.006
1609,2024,01/15,14.96575285495248,Cascavel,30.0,0.5,0.9,0.012,0.006
1610,2015,01/15,14.7423090756162,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1611,2016,01/15,14.06747589428353,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1612,2017,01/15,14.680751141564933,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1613,2018,01/15,14.78708971862625,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1614,2019,01/15,14.801571793039642,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1615,2020,01/15,14.69502716749044,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1616,2021,01/15,14.249227691227999,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1617,2022,01/15,14.391564360982315,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1618,2023,01/15,14.83523316038645,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1619,2024,01/15,14.926932447842411,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.006
1620,2015,01/15,14.754228983424094,Guaíra,30.0,0.5,0.9,0.012,0.006
1621,2016,01/15,14.210306605980726,Guaíra,30.0,0.5,0.9,0.012,0.006
1622,2017,01/15,14.687286286060008,Guaíra,30.0,0.5,0.9,0.012,0.006
1623,2018,01/15,14.823136988425459,Guaíra,30.0,0.5,0.9,0.012,0.006
1624,2019,01/15,14.847375572843411,Guaíra,30.0,0.5,0.9,0.012,0.006
1625,2020,01/15,14.930300701569873,Guaíra,30.0,0.5,0.9,0.012,0.006
1626,2021,01/15,14.946870193437949,Guaíra,30.0,0.5,0.9,0.012,0.006
1627,2022,01/15,14.465902382500467,Guaíra,30.0,0.5,0.9,0.012,0.006
1628,2023,01/15,14.919667555955813,Guaíra,30.0,0.5,0.9,0.012,0.006
1629,2024,01/15,15.077984816016784,Guaíra,30.0,0.5,0.9,0.012,0.006
1630,2015,01/15,14.768401599413284,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1631,2016,01/15,14.264752631857153,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1632,2017,01/15,14.7144726894739,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1633,2018,01/15,14.855983111015084,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1634,2019,01/15,14.827835307067206,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1635,2020,01/15,13.730282611680364,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1636,2021,01/15,14.97439819565313,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1637,2022,01/15,14.471074606382686,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1638,2023,01/15,14.962175041282876,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1639,2024,01/15,15.07540213282911,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.006
1640,2015,01/15,14.698698782717193,Matelândia,30.0,0.5,0.9,0.012,0.006
1641,2016,01/15,13.835879927465244,Matelândia,30.0,0.5,0.9,0.012,0.006
1642,2017,01/15,14.52659293495485,Matelândia,30.0,0.5,0.9,0.012,0.006
1643,2018,01/15,14.729766765880646,Matelândia,30.0,0.5,0.9,0.012,0.006
1644,2019,01/15,14.78874158062059,Matelândia,30.0,0.5,0.9,0.012,0.006
1645,2020,01/15,14.489927563908786,Matelândia,30.0,0.5,0.9,0.012,0.006
1646,2021,01/15,14.885194067821645,Matelândia,30.0,0.5,0.9,0.012,0.006
1647,2022,01/15,14.190016023205612,Matelândia,30.0,0.5,0.9,0.012,0.006
1648,2023,01/15,14.703181956382528,Matelândia,30.0,0.5,0.9,0.012,0.006
1649,2024,01/15,14.925195901341269,Matelândia,30.0,0.5,0.9,0.012,0.006
1650,2015,01/15,14.741941558036714,Medianeira,30.0,0.5,0.9,0.012,0.006
1651,2016,01/15,14.06692108984975,Medianeira,30.0,0.5,0.9,0.012,0.006
1652,2017,01/15,14.68049001693945,Medianeira,30.0,0.5,0.9,0.012,0.006
1653,2018,01/15,14.786532464440773,Medianeira,30.0,0.5,0.9,0.012,0.006
1654,2019,01/15,14.800902843161033,Medianeira,30.0,0.5,0.9,0.012,0.006
1655,2020,01/15,14.694991266077924,Medianeira,30.0,0.5,0.9,0.012,0.006
1656,2021,01/15,14.20678277442513,Medianeira,30.0,0.5,0.9,0.012,0.006
1657,2022,01/15,14.39075485186455,Medianeira,30.0,0.5,0.9,0.012,0.006
1658,2023,01/15,14.834721031545753,Medianeira,30.0,0.5,0.9,0.012,0.006
1659,2024,01/15,14.926269847655284,Medianeira,30.0,0.5,0.9,0.012,0.006
1660,2015,01/15,14.800820980235624,Santa Helena,30.0,0.5,0.9,0.012,0.006
1661,2016,01/15,14.224461971817737,Santa Helena,30.0,0.5,0.9,0.012,0.006
1662,2017,01/15,14.746841706756506,Santa Helena,30.0,0.5,0.9,0.012,0.006
1663,2018,01/15,14.831437713994656,Santa Helena,30.0,0.5,0.9,0.012,0.006
1664,2019,01/15,14.797008647609628,Santa Helena,30.0,0.5,0.9,0.012,0.006
1665,2020,01/15,14.11844463653324,Santa Helena,30.0,0.5,0.9,0.012,0.006
1666,2021,01/15,13.5859217391618,Santa Helena,30.0,0.5,0.9,0.012,0.006
1667,2022,01/15,14.48943763679613,Santa Helena,30.0,0.5,0.9,0.012,0.006
1668,2023,01/15,14.970712186839815,Santa Helena,30.0,0.5,0.9,0.012,0.006
1669,2024,01/15,14.761835440356236,Santa Helena,30.0,0.5,0.9,0.012,0.006
1670,2015,01/15,14.74225870406006,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1671,2016,01/15,14.067398209078856,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1672,2017,01/15,14.6807143313838,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1673,2018,01/15,14.786987556395886,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1674,2019,01/15,14.80146038086022,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1675,2020,01/15,14.695016884690858,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1676,2021,01/15,14.24467860958885,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1677,2022,01/15,14.391419748841958,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1678,2023,01/15,14.835126758281783,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1679,2024,01/15,14.926804938092705,São Miguel do Iguaçu,30.0,0.5,0.9,0.012,0.006
1680,2015,01/15,14.633148157718999,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1681,2016,01/15,13.742120892893315,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1682,2017,01/15,14.447084468681677,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1683,2018,01/15,14.726332309127402,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1684,2019,01/15,14.779232680493045,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1685,2020,01/15,14.4749615881309,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1686,2021,01/15,14.829084887089468,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1687,2022,01/15,14.042832783607814,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1688,2023,01/15,14.63227778009085,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1689,2024,01/15,14.959029522634692,São Pedro do Iguaçu,30.0,0.5,0.9,0.012,0.006
1690,2015,01/15,14.702636072249025,Toledo,30.0,0.5,0.9,0.012,0.006
1691,2016,01/15,13.983776966211925,Toledo,30.0,0.5,0.9,0.012,0.006
1692,2017,01/15,14.577851380023061,Toledo,30.0,0.5,0.9,0.012,0.006
1693,2018,01/15,14.790644008355224,Toledo,30.0,0.5,0.9,0.012,0.006
1694,2019,01/15,14.842423845702998,Toledo,30.0,0.5,0.9,0.012,0.006
1695,2020,01/15,14.802569606705953,Toledo,30.0,0.5,0.9,0.012,0.006
1696,2021,01/15,14.93327610579994,Toledo,30.0,0.5,0.9,0.012,0.006
1697,2022,01/15,14.257777390368089,Toledo,30.0,0.5,0.9,0.012,0.006
1698,2023,01/15,14.776452733279108,Toledo,30.0,0.5,0.9,0.012,0.006
1699,2024,01/15,15.088321965699514,Toledo,30.0,0.5,0.9,0.012,0.006
1700,2015,01/15,14.64251844338868,Cascavel,30.0,0.5,0.9,0.012,0.007
1701,2016,01/15,13.678470958513863,Cascavel,30.0,0.5,0.9,0.012,0.007
1702,2017,01/15,14.329032982717838,Cascavel,30.0,0.5,0.9,0.012,0.007
1703,2018,01/15,14.683101191713007,Cascavel,30.0,0.5,0.9,0.012,0.007
1704,2019,01/15,14.817588278053455,Cascavel,30.0,0.5,0.9,0.012,0.007
1705,2020,01/15,14.328970813347087,Cascavel,30.0,0.5,0.9,0.012,0.007
1706,2021,01/15,14.78311437348789,Cascavel,30.0,0.5,0.9,0.012,0.007
1707,2022,01/15,14.067214023131955,Cascavel,30.0,0.5,0.9,0.012,0.007
1708,2023,01/15,14.466646747031053,Cascavel,30.0,0.5,0.9,0.012,0.007
1709,2024,01/15,14.96575285495248,Cascavel,30.0,0.5,0.9,0.012,0.007
1710,2015,01/15,14.7423090756162,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1711,2016,01/15,14.06747589428353,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1712,2017,01/15,14.680751141564933,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1713,2018,01/15,14.78708971862625,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1714,2019,01/15,14.801571793039642,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1715,2020,01/15,14.69502716749044,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1716,2021,01/15,14.249227691227999,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1717,2022,01/15,14.391564360982315,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1718,2023,01/15,14.83523316038645,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1719,2024,01/15,14.926932447842411,Foz do Iguaçu,30.0,0.5,0.9,0.012,0.007
1720,2015,01/15,14.754228983424094,Guaíra,30.0,0.5,0.9,0.012,0.007
1721,2016,01/15,14.210306605980726,Guaíra,30.0,0.5,0.9,0.012,0.007
1722,2017,01/15,14.687286286060008,Guaíra,30.0,0.5,0.9,0.012,0.007
1723,2018,01/15,14.823136988425459,Guaíra,30.0,0.5,0.9,0.012,0.007
1724,2019,01/15,14.847375572843411,Guaíra,30.0,0.5,0.9,0.012,0.007
1725,2020,01/15,14.930300701569873,Guaíra,30.0,0.5,0.9,0.012,0.007
1726,2021,01/15,14.946870193437949,Guaíra,30.0,0.5,0.9,0.012,0.007
1727,2022,01/15,14.465902382500467,Guaíra,30.0,0.5,0.9,0.012,0.007
1728,2023,01/15,14.919667555955813,Guaíra,30.0,0.5,0.9,0.012,0.007
1729,2024,01/15,15.077984816016784,Guaíra,30.0,0.5,0.9,0.012,0.007
1730,2015,01/15,14.768401599413284,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1731,2016,01/15,14.264752631857153,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1732,2017,01/15,14.7144726894739,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1733,2018,01/15,14.855983111015084,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1734,2019,01/15,14.827835307067206,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1735,2020,01/15,13.730282611680364,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1736,2021,01/15,14.97439819565313,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1737,2022,01/15,14.471074606382686,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1738,2023,01/15,14.962175041282876,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1739,2024,01/15,15.07540213282911,Marechal Cândido Rondon,30.0,0.5,0.9,0.012,0.007
1740,2015,01/15,14.698698782717193,Matelândia,30.0,0.5,0.9,0.012,0.007
1741,2016,01/15,13.835879927465244,Matelândia,30.0,0.5,0.9,0.012,0.007
1742,2017,01/15,14.52659293495485,Matelândia,30.0,0.5,0.9,0.012,0.007
1743,2018,01/15,14.729766765880646,Matelândia,30.0,0.5,0.9,0.012,0.007
1744,2019,01/15,14.78874158062059,Matelândia,30.0,0.5,0.9,0.012,0.007
1745,2020,01/15,14.489927563908786,Matelândia,30.0,0.5,0.9,0.012,0.007
1746,2021,01/15,14.885194067821645,Matelândia,30.0,0.5,0.9,0.012,0.007
1747,2022,01/15,14.190016023205612,Matelândia,30.0,0.5,0.9,0.012,0.007
1748,2023,01/15,14.703181956382528,Matelândia,30.0,0.5,0.9,0.012,0.007
1749,2024,01/15,14.925195901341269,Matelândia,30.0,0.5,0.9,0.012,0.007
1750,2015,01/15,14.741941558036714,Medianeira,30.0,0.5,0.9,0.012,0.007
1751,2016,01/15,14.06692108984975,Medianeira,30.0,0.5,0.9,0.012,0.007
1752,2017,01/15,14.68049001693945,Medianeira,30.0,0.5,0.9,0.012,0.007
1753,2018,01/15,14.786532464440773,Medianeira,30.0,0.5,0.9,0.012,0.007
1754,2019,01/15,14.800902843161033,Medianeira,30.0,0.5,0.9,0.012,0.007
1755,2020,01/15,14.694991266077924,Medianeira,30.0,0.5,0.9,0.012,0.007
1756,2021,01/15,14.20678277442513,Medianeira,30.0,0.5,0.9,0.012,0.007
1757,2022,01/15,14.39075485186455,Medianeira,30.0,0.5,0.9,0.012,0.007
1758,2023,01/15,14.834721031545753,Medianeira,30.0,0.5,0.9,0.012,0.007
1759,2024,01/15,14.926269847655284,Medianeira,30.0,0.5,0.9,0.012,0.007
1760,2015,01/15,14.800820980235624,Santa Helena,30.0,0.5,0.9,0.012,0.007
1761,2016,01/15,14.224461971817737,Santa Helena,30.0,0.5,0.9,0.012,0.007
1762,2017,01/15,14.746841706756506,Santa Helena,30.0,0.5,0.9,0.012,0.007
1763,2018,01/15,14.831437713994656,Santa Helena,30.0,0.5,0.9,0.012,0.007
