,Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
5892,2017,01/25,15.494740935901856,Toledo,34.0,0.48,0.9,0.013,0.006
5893,2018,01/25,15.49234600409189,Toledo,34.0,0.48,0.9,0.013,0.006
5894,2019,01/25,15.719392668915491,Toledo,34.0,0.48,0.9,0.013,0.006
5895,2020,01/25,15.424789887901731,Toledo,34.0,0.48,0.9,0.013,0.006
5896,2021,01/25,15.737149351558086,Toledo,34.0,0.48,0.9,0.013,0.006
5897,2022,01/25,14.556715036747136,Toledo,34.0,0.48,0.9,0.013,0.006
5898,2023,01/25,15.63009627598688,Toledo,34.0,0.48,0.9,0.013,0.006
5899,2024,01/25,15.67421254865417,Toledo,34.0,0.48,0.9,0.013,0.006
5900,2015,01/25,15.564180589296557,Cascavel,34.0,0.48,0.9,0.013,0.007
5901,2016,01/25,14.065062526694494,Cascavel,34.0,0.48,0.9,0.013,0.007
5902,2017,01/25,15.1860852718934,Cascavel,34.0,0.48,0.9,0.013,0.007
5903,2018,01/25,15.180414195597109,Cascavel,34.0,0.48,0.9,0.013,0.007
5904,2019,01/25,15.589743583811515,Cascavel,34.0,0.48,0.9,0.013,0.007
5905,2020,01/25,14.717852795958056,Cascavel,34.0,0.48,0.9,0.013,0.007
5906,2021,01/25,15.387885974684597,Cascavel,34.0,0.48,0.9,0.013,0.007
5907,2022,01/25,14.245978338326497,Cascavel,34.0,0.48,0.9,0.013,0.007
5908,2023,01/25,15.128946629477994,Cascavel,34.0,0.48,0.9,0.013,0.007
5909,2024,01/25,15.411431074609476,Cascavel,34.0,0.48,0.9,0.013,0.007
5910,2015,01/25,15.700586903164691,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5911,2016,01/25,14.733909520836567,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5912,2017,01/25,15.613974595072426,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5913,2018,01/25,15.486346236818108,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5914,2019,01/25,15.763525453553436,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5915,2020,01/25,15.21178811980827,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5916,2021,01/25,15.708600743554634,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5917,2022,01/25,14.756870427104287,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5918,2023,01/25,15.732026460256929,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5919,2024,01/25,15.341791418117808,Foz do Iguaçu,34.0,0.48,0.9,0.013,0.007
5920,2015,01/25,15.768448411132475,Guaíra,34.0,0.48,0.9,0.013,0.007
5921,2016,01/25,14.945318273513571,Guaíra,34.0,0.48,0.9,0.013,0.007
5922,2017,01/25,15.640378593740312,Guaíra,34.0,0.48,0.9,0.013,0.007
5923,2018,01/25,15.61025351877462,Guaíra,34.0,0.48,0.9,0.013,0.007
5924,2019,01/25,15.755554472659428,Guaíra,34.0,0.48,0.9,0.013,0.007
5925,2020,01/25,15.613542504097172,Guaíra,34.0,0.48,0.9,0.013,0.007
5926,2021,01/25,15.806248894663197,Guaíra,34.0,0.48,0.9,0.013,0.007
5927,2022,01/25,14.918023893231489,Guaíra,34.0,0.48,0.9,0.013,0.007
5928,2023,01/25,15.823061347641703,Guaíra,34.0,0.48,0.9,0.013,0.007
5929,2024,01/25,15.733298234972084,Guaíra,34.0,0.48,0.9,0.013,0.007
5930,2015,01/25,15.794009353298476,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5931,2016,01/25,15.028949359884098,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5932,2017,01/25,15.687965182154896,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5933,2018,01/25,15.705140527097631,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5934,2019,01/25,15.800671239487617,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5935,2020,01/25,14.599758389191983,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5936,2021,01/25,15.836927431868293,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5937,2022,01/25,14.94065457165175,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5938,2023,01/25,15.868395260193894,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5939,2024,01/25,15.712429658229466,Marechal Cândido Rondon,34.0,0.48,0.9,0.013,0.007
5940,2015,01/25,15.60990830530195,Matelândia,34.0,0.48,0.9,0.013,0.007
5941,2016,01/25,14.353842258103008,Matelândia,34.0,0.48,0.9,0.013,0.007
5942,2017,01/25,15.41646173984365,Matelândia,34.0,0.48,0.9,0.013,0.007
5943,2018,01/25,15.305951574664018,Matelândia,34.0,0.48,0.9,0.013,0.007
5944,2019,01/25,15.669830805831893,Matelândia,34.0,0.48,0.9,0.013,0.007
5945,2020,01/25,14.88103755025299,Matelândia,34.0,0.48,0.9,0.013,0.007
5946,2021,01/25,15.605604549757754,Matelândia,34.0,0.48,0.9,0.013,0.007
5947,2022,01/25,14.458490300020353,Matelândia,34.0,0.48,0.9,0.013,0.007
5948,2023,01/25,15.50485511968744,Matelândia,34.0,0.48,0.9,0.013,0.007
5949,2024,01/25,15.319949431836493,Matelândia,34.0,0.48,0.9,0.013,0.007
5950,2015,01/25,15.700445211313879,Medianeira,34.0,0.48,0.9,0.013,0.007
5951,2016,01/25,14.733788862767463,Medianeira,34.0,0.48,0.9,0.013,0.007
5952,2017,01/25,15.61393420185447,Medianeira,34.0,0.48,0.9,0.013,0.007
5953,2018,01/25,15.485583809230848,Medianeira,34.0,0.48,0.9,0.013,0.007
5954,2019,01/25,15.763380535799639,Medianeira,34.0,0.48,0.9,0.013,0.007
5955,2020,01/25,15.211752605584767,Medianeira,34.0,0.48,0.9,0.013,0.007
5956,2021,01/25,15.696712408095086,Medianeira,34.0,0.48,0.9,0.013,0.007
5957,2022,01/25,14.756012288538173,Medianeira,34.0,0.48,0.9,0.013,0.007
5958,2023,01/25,15.731994564519177,Medianeira,34.0,0.48,0.9,0.013,0.007
5959,2024,01/25,15.34143475690274,Medianeira,34.0,0.48,0.9,0.013,0.007
5960,2015,01/25,15.795722467026808,Santa Helena,34.0,0.48,0.9,0.013,0.007
5961,2016,01/25,15.009271710145756,Santa Helena,34.0,0.48,0.9,0.013,0.007
5962,2017,01/25,15.713949920284808,Santa Helena,34.0,0.48,0.9,0.013,0.007
5963,2018,01/25,15.651569760256764,Santa Helena,34.0,0.48,0.9,0.013,0.007
5964,2019,01/25,15.800197903285744,Santa Helena,34.0,0.48,0.9,0.013,0.007
5965,2020,01/25,15.03161131318266,Santa Helena,34.0,0.48,0.9,0.013,0.007
5966,2021,01/25,14.958534491397272,Santa Helena,34.0,0.48,0.9,0.013,0.007
5967,2022,01/25,14.947515805825125,Santa Helena,34.0,0.48,0.9,0.013,0.007
5968,2023,01/25,15.894605849692566,Santa Helena,34.0,0.48,0.9,0.013,0.007
5969,2024,01/25,15.538186913707468,Santa Helena,34.0,0.48,0.9,0.013,0.007
5970,2015,01/25,15.700558427512085,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5971,2016,01/25,14.733884621950061,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5972,2017,01/25,15.613945439790841,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5973,2018,01/25,15.486195716222763,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5974,2019,01/25,15.763502560610876,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5975,2020,01/25,15.21177201405476,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5976,2021,01/25,15.705931177964993,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5977,2022,01/25,14.75668808407451,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5978,2023,01/25,15.732021482392616,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5979,2024,01/25,15.341701193860462,São Miguel do Iguaçu,34.0,0.48,0.9,0.013,0.007
5980,2015,01/25,15.542628866079472,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5981,2016,01/25,14.192921308737043,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5982,2017,01/25,15.325665135636411,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5983,2018,01/25,15.310987158582305,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5984,2019,01/25,15.60871811738509,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5985,2020,01/25,14.887928851043295,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5986,2021,01/25,15.513396632073231,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5987,2022,01/25,14.239937373083167,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5988,2023,01/25,15.417643731841276,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5989,2024,01/25,15.358565459391558,São Pedro do Iguaçu,34.0,0.48,0.9,0.013,0.007
5990,2015,01/25,15.667332368383892,Toledo,34.0,0.48,0.9,0.013,0.007
5991,2016,01/25,14.567170910285297,Toledo,34.0,0.48,0.9,0.013,0.007
5992,2017,01/25,15.494740935901856,Toledo,34.0,0.48,0.9,0.013,0.007
5993,2018,01/25,15.49234600409189,Toledo,34.0,0.48,0.9,0.013,0.007
5994,2019,01/25,15.719392668915491,Toledo,34.0,0.48,0.9,0.013,0.007
5995,2020,01/25,15.424789887901731,Toledo,34.0,0.48,0.9,0.013,0.007
5996,2021,01/25,15.737149351558086,Toledo,34.0,0.48,0.9,0.013,0.007
5997,2022,01/25,14.556715036747136,Toledo,34.0,0.48,0.9,0.013,0.007
5998,2023,01/25,15.63009627598688,Toledo,34.0,0.48,0.9,0.013,0.007
5999,2024,01/25,15.67421254865417,Toledo,34.0,0.48,0.9,0.013,0.007
6000,2015,01/25,16.052011339378772,Cascavel,34.0,0.48,0.95,0.012,0.006
6001,2016,01/25,14.497926064940199,Cascavel,34.0,0.48,0.95,0.012,0.006
6002,2017,01/25,15.659860626088978,Cascavel,34.0,0.48,0.95,0.012,0.006
6003,2018,01/25,15.652018038884785,Cascavel,34.0,0.48,0.95,0.012,0.006
6004,2019,01/25,16.079682581411358,Cascavel,34.0,0.48,0.95,0.012,0.006
6005,2020,01/25,15.173226289208714,Cascavel,34.0,0.48,0.95,0.012,0.006
6006,2021,01/25,15.871724395101447,Cascavel,34.0,0.48,0.95,0.012,0.006
6007,2022,01/25,14.687131651579687,Cascavel,34.0,0.48,0.95,0.012,0.006
6008,2023,01/25,15.605660872443066,Cascavel,34.0,0.48,0.95,0.012,0.006
6009,2024,01/25,15.883241734070848,Cascavel,34.0,0.48,0.95,0.012,0.006
6010,2015,01/25,16.19586703216912,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6011,2016,01/25,15.191917706292713,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6012,2017,01/25,16.10227225749284,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6013,2018,01/25,15.970817260276938,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6014,2019,01/25,16.260126037776494,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6015,2020,01/25,15.684094555808635,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6016,2021,01/25,16.145965298043652,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6017,2022,01/25,15.212063637871232,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6018,2023,01/25,16.230506004219084,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6019,2024,01/25,15.816009353321991,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.006
6020,2015,01/25,16.265976508189098,Guaíra,34.0,0.48,0.95,0.012,0.006
6021,2016,01/25,15.412153759699235,Guaíra,34.0,0.48,0.95,0.012,0.006
6022,2017,01/25,16.130368529085917,Guaíra,34.0,0.48,0.95,0.012,0.006
6023,2018,01/25,16.10046476237835,Guaíra,34.0,0.48,0.95,0.012,0.006
6024,2019,01/25,16.252780444800074,Guaíra,34.0,0.48,0.95,0.012,0.006
6025,2020,01/25,16.103929100959554,Guaíra,34.0,0.48,0.95,0.012,0.006
6026,2021,01/25,16.305585610344863,Guaíra,34.0,0.48,0.95,0.012,0.006
6027,2022,01/25,15.383092611626523,Guaíra,34.0,0.48,0.95,0.012,0.006
6028,2023,01/25,16.32378915727416,Guaíra,34.0,0.48,0.95,0.012,0.006
6029,2024,01/25,16.224302127519618,Guaíra,34.0,0.48,0.95,0.012,0.006
6030,2015,01/25,16.292440284381456,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6031,2016,01/25,15.498604732044065,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6032,2017,01/25,16.17934583962128,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6033,2018,01/25,16.198734596715763,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6034,2019,01/25,16.299470487348998,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6035,2020,01/25,14.84579066822319,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6036,2021,01/25,16.337737289867707,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6037,2022,01/25,15.40589606091081,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6038,2023,01/25,16.370980885504427,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6039,2024,01/25,16.207158955606445,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.006
6040,2015,01/25,16.099890714698162,Matelândia,34.0,0.48,0.95,0.012,0.006
6041,2016,01/25,14.79738363803455,Matelândia,34.0,0.48,0.95,0.012,0.006
6042,2017,01/25,15.897502147685382,Matelândia,34.0,0.48,0.95,0.012,0.006
6043,2018,01/25,15.783065521546792,Matelândia,34.0,0.48,0.95,0.012,0.006
6044,2019,01/25,16.162958849951888,Matelândia,34.0,0.48,0.95,0.012,0.006
6045,2020,01/25,15.341208887415437,Matelândia,34.0,0.48,0.95,0.012,0.006
6046,2021,01/25,16.097586667925917,Matelândia,34.0,0.48,0.95,0.012,0.006
6047,2022,01/25,14.90457956830326,Matelândia,34.0,0.48,0.95,0.012,0.006
6048,2023,01/25,15.994971527819104,Matelândia,34.0,0.48,0.95,0.012,0.006
6049,2024,01/25,15.790742609963356,Matelândia,34.0,0.48,0.95,0.012,0.006
6050,2015,01/25,16.19570571676772,Medianeira,34.0,0.48,0.95,0.012,0.006
6051,2016,01/25,15.191793958084263,Medianeira,34.0,0.48,0.95,0.012,0.006
6052,2017,01/25,16.10223994954717,Medianeira,34.0,0.48,0.95,0.012,0.006
6053,2018,01/25,15.97002787912779,Medianeira,34.0,0.48,0.95,0.012,0.006
6054,2019,01/25,16.259972483825035,Medianeira,34.0,0.48,0.95,0.012,0.006
6055,2020,01/25,15.684082346565296,Medianeira,34.0,0.48,0.95,0.012,0.006
6056,2021,01/25,16.124536632575783,Medianeira,34.0,0.48,0.95,0.012,0.006
6057,2022,01/25,15.21117126161612,Medianeira,34.0,0.48,0.95,0.012,0.006
6058,2023,01/25,16.2304804638428,Medianeira,34.0,0.48,0.95,0.012,0.006
6059,2024,01/25,15.815677992859056,Medianeira,34.0,0.48,0.95,0.012,0.006
6060,2015,01/25,16.295136806156094,Santa Helena,34.0,0.48,0.95,0.012,0.006
6061,2016,01/25,15.478767991800277,Santa Helena,34.0,0.48,0.95,0.012,0.006
6062,2017,01/25,16.20668100940175,Santa Helena,34.0,0.48,0.95,0.012,0.006
6063,2018,01/25,16.142808989709224,Santa Helena,34.0,0.48,0.95,0.012,0.006
6064,2019,01/25,16.298433224642757,Santa Helena,34.0,0.48,0.95,0.012,0.006
6065,2020,01/25,15.3290150915452,Santa Helena,34.0,0.48,0.95,0.012,0.006
6066,2021,01/25,15.257983425603015,Santa Helena,34.0,0.48,0.95,0.012,0.006
6067,2022,01/25,15.412177868700653,Santa Helena,34.0,0.48,0.95,0.012,0.006
6068,2023,01/25,16.39864298218838,Santa Helena,34.0,0.48,0.95,0.012,0.006
6069,2024,01/25,15.990325826671352,Santa Helena,34.0,0.48,0.95,0.012,0.006
6070,2015,01/25,16.19583408559133,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6071,2016,01/25,15.191892943398875,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6072,2017,01/25,16.10224327098535,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6073,2018,01/25,15.97066107496052,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6074,2019,01/25,16.260101987160464,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6075,2020,01/25,15.684090406594592,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6076,2021,01/25,16.141542672203855,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6077,2022,01/25,15.211874310897146,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6078,2023,01/25,16.230490703519923,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6079,2024,01/25,15.815941376023083,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.006
6080,2015,01/25,16.02938623220976,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6081,2016,01/25,14.630529679187756,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6082,2017,01/25,15.803329497675348,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6083,2018,01/25,15.78753078667292,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6084,2019,01/25,16.099746749432107,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6085,2020,01/25,15.350811235504287,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6086,2021,01/25,16.001691183940572,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6087,2022,01/25,14.67927071711091,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6088,2023,01/25,15.904651974344139,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6089,2024,01/25,15.830085096969245,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.006
6090,2015,01/25,16.15945267741756,Toledo,34.0,0.48,0.95,0.012,0.006
6091,2016,01/25,15.018575416179761,Toledo,34.0,0.48,0.95,0.012,0.006
6092,2017,01/25,15.978485166518762,Toledo,34.0,0.48,0.95,0.012,0.006
6093,2018,01/25,15.977910583476888,Toledo,34.0,0.48,0.95,0.012,0.006
6094,2019,01/25,16.214793346360477,Toledo,34.0,0.48,0.95,0.012,0.006
6095,2020,01/25,15.911792652447705,Toledo,34.0,0.48,0.95,0.012,0.006
6096,2021,01/25,16.234000671725127,Toledo,34.0,0.48,0.95,0.012,0.006
6097,2022,01/25,15.007857402079976,Toledo,34.0,0.48,0.95,0.012,0.006
6098,2023,01/25,16.1245868537101,Toledo,34.0,0.48,0.95,0.012,0.006
6099,2024,01/25,16.164348673771585,Toledo,34.0,0.48,0.95,0.012,0.006
6100,2015,01/25,16.052011339378772,Cascavel,34.0,0.48,0.95,0.012,0.007
6101,2016,01/25,14.497926064940199,Cascavel,34.0,0.48,0.95,0.012,0.007
6102,2017,01/25,15.659860626088978,Cascavel,34.0,0.48,0.95,0.012,0.007
6103,2018,01/25,15.652018038884785,Cascavel,34.0,0.48,0.95,0.012,0.007
6104,2019,01/25,16.079682581411358,Cascavel,34.0,0.48,0.95,0.012,0.007
6105,2020,01/25,15.173226289208714,Cascavel,34.0,0.48,0.95,0.012,0.007
6106,2021,01/25,15.871724395101447,Cascavel,34.0,0.48,0.95,0.012,0.007
6107,2022,01/25,14.687131651579687,Cascavel,34.0,0.48,0.95,0.012,0.007
6108,2023,01/25,15.605660872443066,Cascavel,34.0,0.48,0.95,0.012,0.007
6109,2024,01/25,15.883241734070848,Cascavel,34.0,0.48,0.95,0.012,0.007
6110,2015,01/25,16.19586703216912,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6111,2016,01/25,15.191917706292713,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6112,2017,01/25,16.10227225749284,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6113,2018,01/25,15.970817260276938,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6114,2019,01/25,16.260126037776494,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6115,2020,01/25,15.684094555808635,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6116,2021,01/25,16.145965298043652,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6117,2022,01/25,15.212063637871232,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6118,2023,01/25,16.230506004219084,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6119,2024,01/25,15.816009353321991,Foz do Iguaçu,34.0,0.48,0.95,0.012,0.007
6120,2015,01/25,16.265976508189098,Guaíra,34.0,0.48,0.95,0.012,0.007
6121,2016,01/25,15.412153759699235,Guaíra,34.0,0.48,0.95,0.012,0.007
6122,2017,01/25,16.130368529085917,Guaíra,34.0,0.48,0.95,0.012,0.007
6123,2018,01/25,16.10046476237835,Guaíra,34.0,0.48,0.95,0.012,0.007
6124,2019,01/25,16.252780444800074,Guaíra,34.0,0.48,0.95,0.012,0.007
6125,2020,01/25,16.103929100959554,Guaíra,34.0,0.48,0.95,0.012,0.007
6126,2021,01/25,16.305585610344863,Guaíra,34.0,0.48,0.95,0.012,0.007
6127,2022,01/25,15.383092611626523,Guaíra,34.0,0.48,0.95,0.012,0.007
6128,2023,01/25,16.32378915727416,Guaíra,34.0,0.48,0.95,0.012,0.007
6129,2024,01/25,16.224302127519618,Guaíra,34.0,0.48,0.95,0.012,0.007
6130,2015,01/25,16.292440284381456,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6131,2016,01/25,15.498604732044065,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6132,2017,01/25,16.17934583962128,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6133,2018,01/25,16.198734596715763,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6134,2019,01/25,16.299470487348998,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6135,2020,01/25,14.84579066822319,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6136,2021,01/25,16.337737289867707,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6137,2022,01/25,15.40589606091081,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6138,2023,01/25,16.370980885504427,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6139,2024,01/25,16.207158955606445,Marechal Cândido Rondon,34.0,0.48,0.95,0.012,0.007
6140,2015,01/25,16.099890714698162,Matelândia,34.0,0.48,0.95,0.012,0.007
6141,2016,01/25,14.79738363803455,Matelândia,34.0,0.48,0.95,0.012,0.007
6142,2017,01/25,15.897502147685382,Matelândia,34.0,0.48,0.95,0.012,0.007
6143,2018,01/25,15.783065521546792,Matelândia,34.0,0.48,0.95,0.012,0.007
6144,2019,01/25,16.162958849951888,Matelândia,34.0,0.48,0.95,0.012,0.007
6145,2020,01/25,15.341208887415437,Matelândia,34.0,0.48,0.95,0.012,0.007
6146,2021,01/25,16.097586667925917,Matelândia,34.0,0.48,0.95,0.012,0.007
6147,2022,01/25,14.90457956830326,Matelândia,34.0,0.48,0.95,0.012,0.007
6148,2023,01/25,15.994971527819104,Matelândia,34.0,0.48,0.95,0.012,0.007
6149,2024,01/25,15.790742609963356,Matelândia,34.0,0.48,0.95,0.012,0.007
6150,2015,01/25,16.19570571676772,Medianeira,34.0,0.48,0.95,0.012,0.007
6151,2016,01/25,15.191793958084263,Medianeira,34.0,0.48,0.95,0.012,0.007
6152,2017,01/25,16.10223994954717,Medianeira,34.0,0.48,0.95,0.012,0.007
6153,2018,01/25,15.97002787912779,Medianeira,34.0,0.48,0.95,0.012,0.007
6154,2019,01/25,16.259972483825035,Medianeira,34.0,0.48,0.95,0.012,0.007
6155,2020,01/25,15.684082346565296,Medianeira,34.0,0.48,0.95,0.012,0.007
6156,2021,01/25,16.124536632575783,Medianeira,34.0,0.48,0.95,0.012,0.007
6157,2022,01/25,15.21117126161612,Medianeira,34.0,0.48,0.95,0.012,0.007
6158,2023,01/25,16.2304804638428,Medianeira,34.0,0.48,0.95,0.012,0.007
6159,2024,01/25,15.815677992859056,Medianeira,34.0,0.48,0.95,0.012,0.007
6160,2015,01/25,16.295136806156094,Santa Helena,34.0,0.48,0.95,0.012,0.007
6161,2016,01/25,15.478767991800277,Santa Helena,34.0,0.48,0.95,0.012,0.007
6162,2017,01/25,16.20668100940175,Santa Helena,34.0,0.48,0.95,0.012,0.007
6163,2018,01/25,16.142808989709224,Santa Helena,34.0,0.48,0.95,0.012,0.007
6164,2019,01/25,16.298433224642757,Santa Helena,34.0,0.48,0.95,0.012,0.007
6165,2020,01/25,15.3290150915452,Santa Helena,34.0,0.48,0.95,0.012,0.007
6166,2021,01/25,15.257983425603015,Santa Helena,34.0,0.48,0.95,0.012,0.007
6167,2022,01/25,15.412177868700653,Santa Helena,34.0,0.48,0.95,0.012,0.007
6168,2023,01/25,16.39864298218838,Santa Helena,34.0,0.48,0.95,0.012,0.007
6169,2024,01/25,15.990325826671352,Santa Helena,34.0,0.48,0.95,0.012,0.007
6170,2015,01/25,16.19583408559133,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6171,2016,01/25,15.191892943398875,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6172,2017,01/25,16.10224327098535,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6173,2018,01/25,15.97066107496052,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6174,2019,01/25,16.260101987160464,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6175,2020,01/25,15.684090406594592,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6176,2021,01/25,16.141542672203855,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6177,2022,01/25,15.211874310897146,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6178,2023,01/25,16.230490703519923,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6179,2024,01/25,15.815941376023083,São Miguel do Iguaçu,34.0,0.48,0.95,0.012,0.007
6180,2015,01/25,16.02938623220976,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6181,2016,01/25,14.630529679187756,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6182,2017,01/25,15.803329497675348,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6183,2018,01/25,15.78753078667292,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6184,2019,01/25,16.099746749432107,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6185,2020,01/25,15.350811235504287,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6186,2021,01/25,16.001691183940572,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6187,2022,01/25,14.67927071711091,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6188,2023,01/25,15.904651974344139,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6189,2024,01/25,15.830085096969245,São Pedro do Iguaçu,34.0,0.48,0.95,0.012,0.007
6190,2015,01/25,16.15945267741756,Toledo,34.0,0.48,0.95,0.012,0.007
