,Year,PlantingDate,HarvestDate,YieldDry_ton_ha,YieldFresh_ton_ha,YieldPotential_ton_ha,WP,HI0,CCx,CGC,CDC,Municipio
0,2015,01/05,2015-05-17,14.605749437964546,16.22861048662727,14.662399413586659,33.7,0.48,0.96,0.16312,0.11691,Cascavel
1,2015,01/15,2015-05-27,14.528179712215302,16.142421902461447,14.579377510368957,33.7,0.48,0.96,0.16312,0.11691,Cascavel
2,2015,01/25,2015-06-06,14.416675079158422,16.018527865731578,14.449274519725442,33.7,0.48,0.96,0.16312,0.11691,Cascavel
3,2015,02/05,2015-06-17,14.248210002446447,15.831344447162719,14.275627103796841,33.7,0.48,0.96,0.16312,0.11691,Cascavel
4,2015,02/15,2015-06-27,13.856120346628266,15.395689274031406,13.894571530942601,33.7,0.48,0.96,0.16312,0.11691,Cascavel
5,2015,02/25,2015-07-07,13.499758629599615,14.999731810666239,13.544004114000646,33.7,0.48,0.96,0.16312,0.11691,Cascavel
6,2015,03/05,2015-07-15,13.056233652499165,14.506926280554627,13.118874287556505,33.7,0.48,0.96,0.16312,0.11691,Cascavel
7,2015,03/15,2015-07-25,12.633818056232265,14.037575618035849,12.690168051660901,33.7,0.48,0.96,0.16312,0.11691,Cascavel
8,2015,03/25,2015-08-04,12.169464123091188,13.521626803434653,12.204974979291526,33.7,0.48,0.96,0.16312,0.11691,Cascavel
9,2016,01/05,2016-05-16,13.92320975593716,15.4702330621524,13.987576902021468,33.7,0.48,0.96,0.16312,0.11691,Cascavel
10,2016,01/15,2016-05-26,13.542517992335448,15.047242213706053,13.60013065879944,33.7,0.48,0.96,0.16312,0.11691,Cascavel
11,2016,01/25,2016-06-05,13.021040056311113,14.467822284790126,13.063798254075795,33.7,0.48,0.96,0.16312,0.11691,Cascavel
12,2016,02/05,2016-06-16,12.020884058967573,13.356537843297303,12.059890616215254,33.7,0.48,0.96,0.16312,0.11691,Cascavel
13,2016,02/15,2016-06-26,8.074275076382836,8.971416751536484,11.03857938203099,33.7,0.48,0.96,0.16312,0.11691,Cascavel
14,2016,02/25,2016-07-06,10.31069018549382,11.456322428326468,10.33536327800267,33.7,0.48,0.96,0.16312,0.11691,Cascavel
15,2016,03/05,2016-07-15,9.827575895380855,10.919528772645394,9.870072043632193,33.7,0.48,0.96,0.16312,0.11691,Cascavel
16,2016,03/15,2016-07-25,9.213735808510656,10.237484231678506,9.235388957775138,33.7,0.48,0.96,0.16312,0.11691,Cascavel
17,2016,03/25,2016-08-04,6.644979368754384,7.383310409727093,8.691776057368733,33.7,0.48,0.96,0.16312,0.11691,Cascavel
18,2017,01/05,2017-05-17,14.293534777917092,15.881705308796768,14.342120467935032,33.7,0.48,0.96,0.16312,0.11691,Cascavel
19,2017,01/15,2017-05-27,14.183014971909211,15.758905524343568,14.226095825691463,33.7,0.48,0.96,0.16312,0.11691,Cascavel
20,2017,01/25,2017-06-06,14.06694292795772,15.629936586619689,14.109794440852266,33.7,0.48,0.96,0.16312,0.11691,Cascavel
21,2017,02/05,2017-06-17,13.656038107639926,15.173375675155473,13.699801872204446,33.7,0.48,0.96,0.16312,0.11691,Cascavel
22,2017,02/15,2017-06-27,13.133767349967561,14.59307483329729,13.16972799355744,33.7,0.48,0.96,0.16312,0.11691,Cascavel
23,2017,02/25,2017-07-07,12.721926774557936,14.13547419395326,12.758966305808036,33.7,0.48,0.96,0.16312,0.11691,Cascavel
24,2017,03/05,2017-07-15,12.36742663294752,13.741585147719466,12.40876955349289,33.7,0.48,0.96,0.16312,0.11691,Cascavel
25,2017,03/15,2017-07-25,11.886405866498182,13.207117629442424,11.9275398055774,33.7,0.48,0.96,0.16312,0.11691,Cascavel
26,2017,03/25,2017-08-04,11.434616276546112,12.705129196162346,11.470795389417866,33.7,0.48,0.96,0.16312,0.11691,Cascavel
27,2018,01/05,2018-05-17,14.715761049387497,16.350845610430554,14.759995062794896,33.7,0.48,0.96,0.16312,0.11691,Cascavel
28,2018,01/15,2018-05-27,14.500080748949648,16.111200832166276,14.546540207988006,33.7,0.48,0.96,0.16312,0.11691,Cascavel
29,2018,01/25,2018-06-06,14.060698918337525,15.622998798152805,14.128265404137432,33.7,0.48,0.96,0.16312,0.11691,Cascavel
30,2018,02/05,2018-06-17,13.4201015233518,14.911223914835332,13.462899264929483,33.7,0.48,0.96,0.16312,0.11691,Cascavel
31,2018,02/15,2018-06-27,12.689217537475757,14.099130597195286,12.725189577868644,33.7,0.48,0.96,0.16312,0.11691,Cascavel
32,2018,02/25,2018-07-07,12.2898949222834,13.65543880253711,12.31739093501284,33.7,0.48,0.96,0.16312,0.11691,Cascavel
33,2018,03/05,2018-07-15,12.016190747452905,13.35132305272545,12.042972528959137,33.7,0.48,0.96,0.16312,0.11691,Cascavel
34,2018,03/15,2018-07-25,11.510605209964549,12.789561344405055,11.534365748537407,33.7,0.48,0.96,0.16312,0.11691,Cascavel
35,2018,03/25,2018-08-04,11.065431030194844,12.29492336688316,11.09626328592483,33.7,0.48,0.96,0.16312,0.11691,Cascavel
36,2019,01/05,2019-05-17,14.747802656888531,16.386447396542813,14.79258810995616,33.7,0.48,0.96,0.16312,0.11691,Cascavel
37,2019,01/15,2019-05-27,14.626848471773798,16.25205385752644,14.67901018004211,33.7,0.48,0.96,0.16312,0.11691,Cascavel
38,2019,01/25,2019-06-06,14.447314372316786,16.052571524796427,14.49067298722119,33.7,0.48,0.96,0.16312,0.11691,Cascavel
39,2019,02/05,2019-06-17,14.154493894314067,15.727215438126741,14.196091304241302,33.7,0.48,0.96,0.16312,0.11691,Cascavel
40,2019,02/15,2019-06-27,13.978100553179406,15.531222836866005,14.021186286003347,33.7,0.48,0.96,0.16312,0.11691,Cascavel
41,2019,02/25,2019-07-07,13.78022524521103,15.31136138356781,13.824458774500451,33.7,0.48,0.96,0.16312,0.11691,Cascavel
42,2019,03/05,2019-07-15,13.30966354235214,14.788515047057933,13.348682894459019,33.7,0.48,0.96,0.16312,0.11691,Cascavel
43,2019,03/15,2019-07-25,12.615082273803923,14.016758082004358,12.657000270263685,33.7,0.48,0.96,0.16312,0.11691,Cascavel
44,2019,03/25,2019-08-04,12.175469470544922,13.52829941171658,12.213208708251145,33.7,0.48,0.96,0.16312,0.11691,Cascavel
45,2020,01/05,2020-05-16,14.41534198029228,16.017046644769202,14.441019778246302,33.7,0.48,0.96,0.16312,0.11691,Cascavel
46,2020,01/15,2020-05-26,14.125866125520483,15.69540680613387,14.178643538994585,33.7,0.48,0.96,0.16312,0.11691,Cascavel
47,2020,01/25,2020-06-05,13.633144269279565,15.147938076977294,13.6552675740148,33.7,0.48,0.96,0.16312,0.11691,Cascavel
48,2020,02/05,2020-06-16,13.026115035949296,14.473461151054773,13.082249806446244,33.7,0.48,0.96,0.16312,0.11691,Cascavel
49,2020,02/15,2020-06-26,12.796916791375939,14.218796434862153,12.843398532263926,33.7,0.48,0.96,0.16312,0.11691,Cascavel
50,2020,02/25,2020-07-06,12.450292028616502,13.833657809573891,12.516427484228204,33.7,0.48,0.96,0.16312,0.11691,Cascavel
51,2020,03/05,2020-07-15,11.897009193711469,13.218899104123853,11.945789284603242,33.7,0.48,0.96,0.16312,0.11691,Cascavel
52,2020,03/15,2020-07-25,7.911698614090565,8.790776237878406,11.509504849752902,33.7,0.48,0.96,0.16312,0.11691,Cascavel
53,2020,03/25,2020-08-04,11.187574027039647,12.43063780782183,11.220212239311834,33.7,0.48,0.96,0.16312,0.11691,Cascavel
54,2021,01/05,2021-05-17,14.709494911012438,16.343883234458264,14.736423983712154,33.7,0.48,0.96,0.16312,0.11691,Cascavel
55,2021,01/15,2021-05-27,14.557252038187057,16.174724486874506,14.592340366904331,33.7,0.48,0.96,0.16312,0.11691,Cascavel
56,2021,01/25,2021-06-06,14.263108816730076,15.84789868525564,14.307273862268053,33.7,0.48,0.96,0.16312,0.11691,Cascavel
57,2021,02/05,2021-06-17,14.057958159898314,15.619953510998126,14.091600531062639,33.7,0.48,0.96,0.16312,0.11691,Cascavel
58,2021,02/15,2021-06-27,13.696976713685228,15.218863015205809,13.730383540821705,33.7,0.48,0.96,0.16312,0.11691,Cascavel
59,2021,02/25,2021-07-07,13.115628294485107,14.572920327205674,13.128674186654287,33.7,0.48,0.96,0.16312,0.11691,Cascavel
60,2021,03/05,2021-07-15,12.519624881744093,13.910694313048992,12.56424490286625,33.7,0.48,0.96,0.16312,0.11691,Cascavel
61,2021,03/15,2021-07-25,11.945324530400915,13.272582811556573,11.973808607501777,33.7,0.48,0.96,0.16312,0.11691,Cascavel
62,2021,03/25,2021-08-04,11.251205206666398,12.50133911851822,11.291254551283965,33.7,0.48,0.96,0.16312,0.11691,Cascavel
63,2022,01/05,2022-05-17,14.399198258059132,15.999109175621257,14.457010470482778,33.7,0.48,0.96,0.16312,0.11691,Cascavel
64,2022,01/15,2022-05-27,13.823836713638547,15.359818570709496,13.880656366687935,33.7,0.48,0.96,0.16312,0.11691,Cascavel
65,2022,01/25,2022-06-06,13.198769121951596,14.665299024390661,13.258864655559432,33.7,0.48,0.96,0.16312,0.11691,Cascavel
66,2022,02/05,2022-06-17,12.509768626190812,13.89974291798979,12.603492547559798,33.7,0.48,0.96,0.16312,0.11691,Cascavel
67,2022,02/15,2022-06-27,11.832091684929093,13.146768538810104,11.87583461048873,33.7,0.48,0.96,0.16312,0.11691,Cascavel
68,2022,02/25,2022-07-07,11.33871408995857,12.598571211065078,11.376235310764907,33.7,0.48,0.96,0.16312,0.11691,Cascavel
69,2022,03/05,2022-07-15,7.95112308651732,8.834581207241467,11.114041024989374,33.7,0.48,0.96,0.16312,0.11691,Cascavel
70,2022,03/15,2022-07-25,10.748663600766285,11.942959556406983,10.766515010789522,33.7,0.48,0.96,0.16312,0.11691,Cascavel
71,2022,03/25,2022-08-04,10.496842504220162,11.663158338022402,10.525919960890693,33.7,0.48,0.96,0.16312,0.11691,Cascavel
72,2023,01/05,2023-05-17,14.491371084573345,16.101523427303714,14.534752416046235,33.7,0.48,0.96,0.16312,0.11691,Cascavel
73,2023,01/15,2023-05-27,14.220797012118915,15.800885569021016,14.264178343591801,33.7,0.48,0.96,0.16312,0.11691,Cascavel
74,2023,01/25,2023-06-06,14.02679971508286,15.585333016758732,14.069775986522556,33.7,0.48,0.96,0.16312,0.11691,Cascavel
75,2023,02/05,2023-06-17,13.774021943750673,15.304468826389638,13.817377518231439,33.7,0.48,0.96,0.16312,0.11691,Cascavel
76,2023,02/15,2023-06-27,13.126798478057173,14.585331642285748,13.165645307433907,33.7,0.48,0.96,0.16312,0.11691,Cascavel
77,2023,02/25,2023-07-07,12.66269441511894,14.069660461243267,12.705600034012393,33.7,0.48,0.96,0.16312,0.11691,Cascavel
78,2023,03/05,2023-07-15,12.439090938586315,13.821212153984794,12.471165321712089,33.7,0.48,0.96,0.16312,0.11691,Cascavel
79,2023,03/15,2023-07-25,12.030489710885794,13.367210789873104,12.076006528236942,33.7,0.48,0.96,0.16312,0.11691,Cascavel
80,2023,03/25,2023-08-04,11.864655846869415,13.182950940966016,11.902943170262231,33.7,0.48,0.96,0.16312,0.11691,Cascavel
81,2024,01/05,2024-05-16,14.772125902746813,16.413473225274238,14.812937958022392,33.7,0.48,0.96,0.16312,0.11691,Cascavel
82,2024,01/15,2024-05-26,14.697419715436798,16.33046635048533,14.759553439242465,33.7,0.48,0.96,0.16312,0.11691,Cascavel
83,2024,01/25,2024-06-05,14.275134286559686,15.861260318399651,14.357886848662588,33.7,0.48,0.96,0.16312,0.11691,Cascavel
84,2024,02/05,2024-06-16,13.908105412914793,15.453450458794213,13.95153228990131,33.7,0.48,0.96,0.16312,0.11691,Cascavel
85,2024,02/15,2024-06-26,13.776643452277273,15.307381613641414,13.818921500760684,33.7,0.48,0.96,0.16312,0.11691,Cascavel
86,2024,02/25,2024-07-06,13.589895147506978,15.099883497229975,13.6333220244935,33.7,0.48,0.96,0.16312,0.11691,Cascavel
87,2024,03/05,2024-07-15,13.20632791692694,14.673697685474377,13.252099114167276,33.7,0.48,0.96,0.16312,0.11691,Cascavel
88,2024,03/15,2024-07-25,12.460690783318563,13.84521198146507,12.571538941567233,33.7,0.48,0.96,0.16312,0.11691,Cascavel
89,2024,03/25,2024-08-04,12.158716076211856,13.509684529124284,12.19660858502823,33.7,0.48,0.96,0.16312,0.11691,Cascavel
90,2015,01/05,2015-05-17,14.646831319724487,16.274257021916096,14.689355070595822,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
91,2015,01/15,2015-05-27,14.62797878874071,16.253309765267456,14.663821960264567,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
92,2015,01/25,2015-06-06,14.546529425362712,16.162810472625235,14.592573320755255,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
93,2015,02/05,2015-06-17,14.473841654491212,16.08204628276801,14.50785023304639,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
94,2015,02/15,2015-06-27,14.156666799379957,15.72962977708884,14.223015789101192,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
95,2015,02/25,2015-07-07,13.95111553507237,15.501239483413745,14.016000485362529,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
96,2015,03/05,2015-07-15,13.647703101662314,15.16411455740257,13.749856462995291,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
97,2015,03/15,2015-07-25,13.426454728444922,14.918283031605469,13.491546682797827,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
98,2015,03/25,2015-08-04,13.143482828872465,14.603869809858294,13.182791202542417,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
99,2016,01/05,2016-05-16,14.151229069964566,15.723587855516184,14.242072470522036,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
100,2016,01/15,2016-05-26,13.931990093272109,15.479988992524564,14.013499044718227,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
101,2016,01/25,2016-06-05,13.644996356202183,15.16110706244687,13.689299599177048,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
102,2016,02/05,2016-06-16,12.87793120038084,14.308812444867598,12.92672638344195,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
103,2016,02/15,2016-06-26,12.06064673904846,13.400718598942733,12.093168643109754,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
104,2016,02/25,2016-07-06,11.580935225423323,12.867705806025914,11.613176288592351,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
105,2016,03/05,2016-07-15,11.289271608826969,12.543635120918854,11.335352440223613,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
106,2016,03/15,2016-07-25,10.840816226419646,12.045351362688494,10.871142217381301,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
107,2016,03/25,2016-08-04,10.414715368796843,11.571905965329826,10.45908674155455,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
108,2017,01/05,2017-05-17,14.545378853170751,16.161532059078613,14.610012563349144,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
109,2017,01/15,2017-05-27,14.530994711061325,16.14554967895703,14.57812236091339,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
110,2017,01/25,2017-06-06,14.46444205224198,16.071602280268866,14.50615270790308,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
111,2017,02/05,2017-06-17,14.135111129903027,15.705679033225586,14.182774803242223,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
112,2017,02/15,2017-06-27,13.729116624328848,15.254574027032053,13.77266031690669,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
113,2017,02/25,2017-07-07,13.46398236080341,14.959980400892677,13.505788760556934,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
114,2017,03/05,2017-07-15,13.316629341672765,14.796254824080851,13.359913967799876,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
115,2017,03/15,2017-07-25,13.013001912210118,14.458891013566797,13.06488319930177,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
116,2017,03/25,2017-08-04,12.710905678045151,14.123228531161278,12.746255133614197,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
117,2018,01/05,2018-05-17,14.728233939600583,16.364704377333982,14.77847934252175,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
118,2018,01/15,2018-05-27,14.609278972227557,16.23253219136395,14.669056037756446,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
119,2018,01/25,2018-06-06,14.347765113261225,15.941961236956917,14.442676204255923,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
120,2018,02/05,2018-06-17,13.9125588556754,15.458398728528222,13.954533632828786,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
121,2018,02/15,2018-06-27,13.26083818848831,14.7342646538759,13.292098128828659,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
122,2018,02/25,2018-07-07,12.925792630381778,14.361991811535308,12.943668142576815,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
123,2018,03/05,2018-07-15,12.711790515059358,14.124211683399286,12.7419032753744,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
124,2018,03/15,2018-07-25,12.372938847150264,13.74770983016696,12.404477206633405,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
125,2018,03/25,2018-08-04,12.069775813246162,13.410862014717956,12.105392199955382,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
126,2019,01/05,2019-05-17,14.706860992244822,16.3409566580498,14.787645025162147,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
127,2019,01/15,2019-05-27,14.61416001145353,16.2379555682817,14.731230557102542,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
128,2019,01/25,2019-06-06,14.609651466550636,16.23294607394515,14.65493748111053,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
129,2019,02/05,2019-06-17,14.476404531023496,16.084893923359438,14.519080930223199,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
130,2019,02/15,2019-06-27,14.397946915624733,15.997718795138592,14.450538959549899,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
131,2019,02/25,2019-07-07,14.268937781534838,15.854375312816487,14.315591722965298,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
132,2019,03/05,2019-07-15,13.853246454166243,15.392496060184714,13.894473359938246,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
133,2019,03/15,2019-07-25,13.345982365753887,14.828869295282097,13.400206728822655,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
134,2019,03/25,2019-08-04,12.989535221812389,14.432816913124876,13.02955120810672,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
135,2020,01/05,2020-05-16,14.691153887466758,16.32350431940751,14.67476463300178,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
136,2020,01/15,2020-05-26,14.490207417518628,16.100230463909586,14.51316527807385,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
137,2020,01/25,2020-06-05,14.092514460583207,15.658349400648007,14.110729154163456,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
138,2020,02/05,2020-06-16,13.574416594772526,15.082685105302806,13.654661878441368,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
139,2020,02/15,2020-06-26,13.358920014453426,14.843244460503806,13.431962521650478,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
140,2020,02/25,2020-07-06,13.004184247666856,14.449093608518728,13.128655179458747,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
141,2020,03/05,2020-07-15,12.543864279615335,13.937626977350371,12.624146815243947,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
142,2020,03/15,2020-07-25,12.13566927655251,13.484076973947234,12.183537586806631,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
143,2020,03/25,2020-08-04,11.835207195712318,13.15023021745813,11.87648213120389,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
144,2021,01/05,2021-05-17,13.735467414902796,15.261630461003106,14.777967222455002,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
145,2021,01/15,2021-05-27,13.85386504432393,15.393183382582144,14.713972669932676,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
146,2021,01/25,2021-06-06,14.502519830289208,16.113910922543564,14.613237906446617,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
147,2021,02/05,2021-06-17,14.476451200377557,16.084945778197284,14.533910248413356,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
148,2021,02/15,2021-06-27,14.315143436233337,15.905714929148152,14.319571853999285,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
149,2021,02/25,2021-07-07,13.81450530155361,15.349450335059565,13.812797894917441,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
150,2021,03/05,2021-07-15,13.34757867365558,14.830642970728421,13.393988008701461,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
151,2021,03/15,2021-07-25,12.928475456960422,14.364972729956024,12.982728869270657,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
152,2021,03/25,2021-08-04,12.365470781675516,13.739411979639462,12.437641072280826,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
153,2022,01/05,2022-05-17,14.559519100112402,16.177243444569335,14.659589951266996,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
154,2022,01/15,2022-05-27,14.14709781910511,15.718997576783455,14.24705550177709,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
155,2022,01/25,2022-06-06,13.670189158537033,15.189099065041148,13.778328530011956,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
156,2022,02/05,2022-06-17,13.039167835120287,14.487964261244763,13.190702405679428,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
157,2022,02/15,2022-06-27,12.52068450018742,13.91187166687491,12.575308818689217,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
158,2022,02/25,2022-07-07,12.159343867007577,13.510382074452863,12.205996501202264,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
159,2022,03/05,2022-07-15,12.011616744869746,13.346240827633052,12.05131783869508,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
160,2022,03/15,2022-07-25,11.747956116946106,13.053284574384563,11.773043040104408,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
161,2022,03/25,2022-08-04,11.5173340654049,12.797037850449888,11.544378525513203,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
162,2023,01/05,2023-05-17,14.714940781945844,16.349934202162046,14.781677663240918,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
163,2023,01/15,2023-05-27,14.586369169472004,16.207076854968893,14.679774390393238,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
164,2023,01/25,2023-06-06,14.588719192747414,16.20968799194157,14.630385493177606,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
165,2023,02/05,2023-06-17,14.497551132989294,16.10839014776588,14.539446404296138,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
166,2023,02/15,2023-06-27,14.060182297432904,15.622424774925449,14.102641480704127,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
167,2023,02/25,2023-07-07,13.805138774084831,15.33904308231648,13.85637127682108,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
168,2023,03/05,2023-07-15,13.711780122692367,15.235311247435963,13.771377233550117,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
169,2023,03/15,2023-07-25,13.375076464599879,14.861196071777643,13.465827520540515,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
170,2023,03/25,2023-08-04,13.213370067424151,14.681522297137946,13.264760322908385,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
171,2024,01/05,2024-05-16,14.766789890341814,16.407544322602014,14.863060925528167,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
172,2024,01/15,2024-05-26,14.65722420652895,16.285804673921056,14.764938371765602,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
173,2024,01/25,2024-06-05,14.215402413550711,15.7948915706119,14.333669874231111,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
174,2024,02/05,2024-06-16,13.937123664783684,15.48569296087076,13.977825498285037,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
175,2024,02/15,2024-06-26,13.821078845872055,15.356754273191171,13.8685487483811,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
176,2024,02/25,2024-07-06,13.582012213948776,15.091124682165306,13.632227560275545,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
177,2024,03/05,2024-07-15,13.084806350090588,14.538673722322875,13.140679583515043,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
178,2024,03/15,2024-07-25,12.256289944128962,13.61809993792107,12.301106442025738,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
179,2024,03/25,2024-08-04,11.841704602214554,13.15744955801617,11.886108382079065,33.7,0.48,0.96,0.16312,0.11691,Foz do Iguaçu
180,2015,01/05,2015-05-17,14.62178300751505,16.24642556390561,14.705438975574662,33.7,0.48,0.96,0.16312,0.11691,Guaíra
181,2015,01/15,2015-05-27,14.63964743994274,16.26627493326971,14.68741470151338,33.7,0.48,0.96,0.16312,0.11691,Guaíra
182,2015,01/25,2015-06-06,14.609385051272604,16.232650056969558,14.6447478248105,33.7,0.48,0.96,0.16312,0.11691,Guaíra
183,2015,02/05,2015-06-17,14.525776829177687,16.13975203241965,14.575380206327605,33.7,0.48,0.96,0.16312,0.11691,Guaíra
184,2015,02/15,2015-06-27,14.316334545216458,15.907038383573841,14.379641087666352,33.7,0.48,0.96,0.16312,0.11691,Guaíra
185,2015,02/25,2015-07-07,14.177903935509134,15.753226595010148,14.234082007030029,33.7,0.48,0.96,0.16312,0.11691,Guaíra
186,2015,03/05,2015-07-15,13.93165375224937,15.479615280277077,14.01407119346236,33.7,0.48,0.96,0.16312,0.11691,Guaíra
187,2015,03/15,2015-07-25,13.755089612726003,15.283432903028892,13.818278913031323,33.7,0.48,0.96,0.16312,0.11691,Guaíra
188,2015,03/25,2015-08-04,13.587405808964863,15.097117565516514,13.628056780768667,33.7,0.48,0.96,0.16312,0.11691,Guaíra
189,2016,01/05,2016-05-16,14.250366037108515,15.833740041231684,14.315299347622528,33.7,0.48,0.96,0.16312,0.11691,Guaíra
190,2016,01/15,2016-05-26,14.07619916681653,15.64022129646281,14.145522698803726,33.7,0.48,0.96,0.16312,0.11691,Guaíra
191,2016,01/25,2016-06-05,13.84316032692521,15.381289252139121,13.883176818462884,33.7,0.48,0.96,0.16312,0.11691,Guaíra
192,2016,02/05,2016-06-16,13.178446952081446,14.64271883564605,13.21615467732812,33.7,0.48,0.96,0.16312,0.11691,Guaíra
193,2016,02/15,2016-06-26,12.424652417420914,13.805169352689903,12.454881983770502,33.7,0.48,0.96,0.16312,0.11691,Guaíra
194,2016,02/25,2016-07-06,12.028184497237978,13.364649441375532,12.064343428055066,33.7,0.48,0.96,0.16312,0.11691,Guaíra
195,2016,03/05,2016-07-15,11.766502366192686,13.073891517991873,11.830498637882584,33.7,0.48,0.96,0.16312,0.11691,Guaíra
196,2016,03/15,2016-07-25,11.423055808705142,12.692284231894602,11.458476575841415,33.7,0.48,0.96,0.16312,0.11691,Guaíra
197,2016,03/25,2016-08-04,11.116172678460487,12.351302976067206,11.172970000225153,33.7,0.48,0.96,0.16312,0.11691,Guaíra
