Municipio,Ano,DOY_semeadura,DOY_maturacao,rep,Tmin_F1,Tmin_F2,Tmin_F3,Tmin_F4,Tmax_F1,Tmax_F2,Tmax_F3,Tmax_F4,Tmed_F1,Tmed_F2,Tmed_F3,Tmed_F4,Chuva_F1,Chuva_F2,Chuva_F3,Chuva_F4,UR_F1,UR_F2,UR_F3,UR_F4,ETc_F1,ETc_F2,ETc_F3,ETc_F4,ETR_F1,ETR_F2,ETR_F3,ETR_F4,ARM_F1,ARM_F2,ARM_F3,ARM_F4,DEF_F1,DEF_F2,DEF_F3,DEF_F4,EXC_F1,EXC_F2,EXC_F3,EXC_F4,ISNA_F1,ISNA_F2,ISNA_F3,ISNA_F4,PA_F1,PA_F2,PA_F3,PA_F4,Amp_F1,Amp_F2,Amp_F3,Amp_F4,Pefetiva_F1,Pefetiva_F2,Pefetiva_F3,Pefetiva_F4,Latitude_F1,Longitude_F1,Altitude_F1,T_DEF_F1,T_DEF_F2,T_DEF_F3,T_DEF_F4,lat_lon_F1,ISNA_zarc_I_F1,ISNA_zarc_III_F1,ISNA_zarc_IV_F1,TmedMin_zarc_III_F1,TminMin_zarc_I_III_F1
Missal,2000,56,155,0,24.29705882352941,22.5825,18.076060606060604,13.56090909090909,29.587058823529414,31.334285714285716,26.30030303030303,21.43,26.94205882352941,26.958392857142858,22.188181818181818,17.495454545454546,51.16,42.12,183.56,42.0,75.15529411764706,65.44928571428571,72.0281818181818,76.96227272727273,22.062454039889147,99.75582328862257,113.39056273366302,40.83111665603622,20.229358042394647,46.67058041113562,77.91904401319086,33.81019264229454,11.422989900784536,6.872409489648923,30.411429660738015,37.73612190379465,1.8330959974944991,53.08524287748695,35.471518720472154,7.020924013741683,25.851652056820818,0.0,82.10193581572005,0.8651151146488303,0.9169133227799481,0.46784818041252657,0.6871739775752828,0.8280496692538102,8778.523920042873,1771.2627040284099,1494.2141708431816,1442.8280466667557,5.290000000000003,8.751785714285717,8.224242424242426,7.869090909090909,2.318871686146164,0.42223098974517614,1.6188296060506746,1.0286272686052287,-25.095536009044647,-54.24132615180612,289.0,54.23591910704607,1663.3881675354269,932.9116912934845,150.45840161448427,1361.2151536209856,0.8833625579136883,0.8407985771753484,0.8572531821809788,14.055,11.56
Missal,2000,65,164,0,23.55764705882353,22.03964285714286,16.07090909090909,14.835909090909091,30.714117647058824,31.126785714285713,23.793636363636367,22.019545454545455,27.135882352941177,26.583214285714288,19.93227272727273,18.427727272727275,18.58,111.98,131.83,59.62,67.20117647058824,64.9,76.40181818181819,78.71045454545455,25.08126737933962,86.7904342559453,97.19691341723035,38.14747304635262,15.438949572898013,43.88630577370237,82.77282911237383,31.746631066109675,3.2000675959432994,43.91999999999998,35.52717142002106,42.68249464628519,9.642317806441607,42.90412848224293,14.424084304856523,6.400841980242947,6.284982831158687,27.373761822240947,57.4499994676051,20.718045707626196,0.6155569947639749,0.5056583268644733,0.8515993584802506,0.832207968992721,7130.199744237737,1843.0674372022563,1706.3112421797687,1649.0501564085894,7.156470588235294,9.087142857142855,7.722727272727276,7.183636363636364,0.7407919113092761,1.2902343554333486,1.3563187900227105,1.5628820270101853,-25.095536009044647,-54.24132615180612,289.0,296.1552834973777,1335.467613524958,343.20141682819076,140.9436309313223,1361.2151536209856,0.6276135372308881,0.8409814256814623,0.8447075994830768,14.055,11.56
Missal,2000,75,174,0,22.72705882352941,20.117142857142856,14.946969696969697,15.043181818181818,31.236470588235292,29.31642857142857,22.661515151515154,21.126818181818184,26.98176470588235,24.716785714285717,18.804242424242425,18.085,34.980000000000004,101.50999999999999,124.28,116.92999999999999,66.69294117647058,66.43928571428572,76.78666666666666,83.08181818181818,23.75688912330809,74.13635830624798,88.58841864200129,30.650379647543808,13.854208026859268,46.331877885450844,73.32819289628887,29.171640626389795,14.727297151147983,32.919285798277635,29.715838068745615,41.91358526927118,9.902681096448818,27.80448042079714,15.260225745712411,1.478739021154016,10.637127534324074,36.986133467419506,54.15525483324315,75.56061217308464,0.5831659168399616,0.6249548661947985,0.8277401721394168,0.9517546262670025,6402.037458907103,2800.457965804513,2559.2547622443712,2534.5603217478847,8.509411764705881,9.199285714285715,7.714545454545457,6.083636363636366,1.472415004272627,1.3692336974615738,1.4028921828058993,3.8149609024294833,-25.095536009044647,-54.24132615180612,289.0,309.3248068138971,815.1280642219835,345.8198369520034,31.241050438280688,1361.2151536209856,0.6142270429021633,0.8135794304893875,0.9900416255613471,14.055,8.4
Missal,2000,85,184,0,21.88764705882353,18.579285714285714,14.47181818181818,14.839090909090908,31.052941176470586,26.74607142857143,21.813939393939393,21.43590909090909,26.470294117647057,22.662678571428575,18.14287878787879,18.1375,30.599999999999998,182.24,81.53,137.48,64.36411764705883,72.60607142857143,78.26151515151516,83.33090909090909,23.058786784061578,56.79371578043123,80.50214981022215,31.902534914369344,13.055391841603766,46.72058869424756,65.24870412707487,31.03922633600694,3.7367810911898314,37.4675054984897,39.48553919638108,43.92,10.003394942457811,10.073127086183671,15.253445683147268,0.8633085783624024,18.48163992526304,101.78868689845257,14.26326217503374,102.00631286037414,0.566178609649479,0.8226365901972829,0.8105212628593629,0.9729391855324462,5817.137306040823,4269.516344205835,3865.025061655119,3844.1069164339397,9.165294117647058,8.166785714285716,7.342121212121212,6.596818181818181,1.3270429310336036,3.2088057190086583,1.0127679843606776,4.309375426404661,-25.095536009044647,-54.24132615180612,289.0,310.6348347131458,269.4165765561461,332.737739680921,18.50580420317842,1361.2151536209856,0.5168059519413847,0.8315122622393124,0.9725837668932467,14.37,8.4
Missal,2001,36,135,0,24.804117647058824,24.79678571428571,22.10242424242424,16.67,28.47470588235294,29.81142857142857,28.2330303030303,23.45909090909091,26.639411764705883,27.30410714285714,25.167727272727273,20.064545454545456,153.62,89.11,211.83,33.58,77.85058823529413,75.26535714285714,76.82848484848485,77.76363636363637,21.53457412793969,93.8475366721525,135.40306264605368,44.89981435014475,21.01914949207812,62.97077869302807,112.8847588645842,34.52260969859725,20.007999999999992,25.618256588374628,34.870403816678035,33.92779411808079,0.5154246358615675,30.87675797912443,22.51830378146949,10.377204651547498,118.93685050792189,20.528964718597294,89.6930939071124,0.0,0.9760652505687197,0.6709902137656584,0.8336942803108318,0.7688809006954382,10451.134094252004,5293.346002867567,4853.189144582231,4628.856203812126,3.6705882352941153,5.01464285714286,6.130606060606059,6.789090909090909,7.133644672391649,0.9495187956962298,1.5644402413092227,0.7478872794023421,-25.095536009044647,-54.24132615180612,289.0,14.676564910676998,920.4802650119552,635.75995303507,243.43978730289382,1361.2151536209856,0.9801904697515251,0.8188242214047003,0.7500634321322539,21.905,18.48
Missal,2001,46,145,0,23.648823529411764,24.211785714285714,21.784545454545455,13.52590909090909,28.268823529411765,29.312857142857144,28.145757575757575,20.87090909090909,25.958823529411767,26.76232142857143,24.965151515151515,17.19840909090909,111.29,134.67000000000002,153.0,45.35,80.06529411764707,74.77642857142857,78.04727272727273,77.3940909090909,21.723583664443712,83.27328305597528,122.12665004741294,41.03498995717308,18.753183606143953,69.73753076276974,97.20548084270618,29.02696868589021,9.811657006047769,43.91999999999998,30.254930161420987,40.80337131893097,2.9704000582997563,13.535752293205542,24.921169204706754,12.008021271282868,89.06915938780828,30.82412624327806,69.45958899587282,5.774590156599807,0.8632638102358045,0.837453841178485,0.7959399590913886,0.7073711658315196,9169.11081797745,6933.505203070898,6226.0795253815395,5861.6934467910105,4.620000000000001,5.10107142857143,6.3612121212121195,7.345000000000001,5.123003723467367,1.617205363567526,1.2527978122760361,1.105154407185925,-25.095536009044647,-54.24132615180612,289.0,83.96971505983024,396.77157329183507,701.4251869401115,250.61832031464735,1361.2151536209856,0.8538416274550514,0.769411127479049,0.7058262663181235,13.09,9.69
Missal,2001,56,155,0,24.964117647058824,23.135357142857142,18.904242424242426,15.55318181818182,29.83235294117647,28.811785714285715,25.564545454545453,22.853181818181817,27.398235294117647,25.97357142857143,22.23439393939394,19.203181818181818,24.01,221.58,52.690000000000005,89.17,73.36529411764707,76.65071428571427,76.96939393939394,82.41909090909091,24.41936533910539,73.96333369378925,109.94482129613782,38.232798156140696,18.20560258954071,68.06282671878594,75.76789989857419,32.37069222090763,9.590807447966991,42.13862861660269,19.0607287180285,34.523539791668476,6.213762749564681,5.900506975003307,34.17692139756363,5.862105935233073,2.5575899624923,120.96935211257836,0.0,41.336496705452404,0.7455395476796481,0.9202238909426175,0.689144781949232,0.8466733742245978,8145.828857364152,7171.065060432367,6056.483563923894,5870.759526139766,4.868235294117646,5.676428571428573,6.660303030303027,7.299999999999997,0.9832360369149387,2.99580871945752,0.47924039876401997,2.3322907111280347,-25.095536009044647,-54.24132615180612,289.0,185.37116343774872,170.0041425694435,873.7174605644426,133.96777277532416,1361.2151536209856,0.7299802870592409,0.6740130010488605,0.8725640219351334,13.09,9.69
Missal,2001,64,163,0,25.382941176470588,22.318214285714284,16.53,17.703181818181818,30.084705882352942,28.337857142857143,23.53757575757576,24.564545454545453,27.733823529411765,25.32803571428571,20.03378787878788,21.133863636363635,56.65,182.88,80.6,126.87,73.54529411764706,76.0457142857143,78.22727272727273,84.74727272727273,21.597733398783788,77.86529998909259,89.2393862443427,39.18447804958282,19.559237122735034,60.93297760943559,62.60644266925237,35.278448569463414,18.730203917046452,15.279195895043358,33.272753225790986,37.217707795331556,2.038496276048754,16.932322379656995,26.632943575090337,3.9060294801194098,23.778937361771412,125.39803041256751,0.0,87.64659686099601,0.9056152681205174,0.7825434130218611,0.7015561771999668,0.9003169194910079,8287.703130955777,5584.379675837259,4751.067866625418,4656.347650494917,4.701764705882354,6.019642857142859,7.007575757575758,6.8613636363636346,2.6229604261709274,2.3486713597150195,0.9031886411602209,3.2377616422365674,-25.095536009044647,-54.24132615180612,289.0,61.32756090719852,479.82573269152283,626.8749270459294,95.94983871118778,1361.2151536209856,0.9197587496672245,0.706731985343104,0.8908531748522587,13.09,9.05
Missal,2001,74,173,0,23.319411764705883,21.892500000000002,15.470606060606059,14.715000000000002,28.90941176470588,28.111428571428572,22.458181818181817,21.75136363636364,26.11441176470588,25.001964285714283,18.96439393939394,18.23318181818182,116.13000000000001,140.85,106.25,88.62,76.17999999999999,77.95214285714285,79.3521212121212,81.10909090909091,18.660833282699603,64.88544542548726,84.02817670460746,38.12835274573458,16.930444577788542,49.56801412049998,62.298781099096395,31.718962446588634,20.007999999999992,28.96927362989738,36.47059853585152,40.976991170596314,1.730388704911062,15.317431304987275,21.72939560551106,6.4093902991459455,83.63512984471248,82.32071224960262,36.44989399494946,52.39464491866658,0.9072716272260307,0.7639311681603941,0.7414034618185452,0.8318996275058603,7350.956815708438,4747.959133126918,4134.056235500097,3995.068956880239,5.589999999999996,6.21892857142857,6.987575757575758,7.036363636363637,6.2231947652446875,2.1707487569265194,1.2644568068341064,2.3242546194160965,-25.095536009044647,-54.24132615180612,289.0,50.02451958327003,430.59487602791376,488.0027173077683,139.412979084105,1361.2151536209856,0.9114091853614238,0.7420164079639167,0.8403472297698489,13.09,9.05
Missal,2001,84,183,0,22.014705882352942,19.7625,15.961212121212123,11.103181818181817,27.842352941176472,26.599642857142857,22.833030303030302,18.543636363636363,24.928529411764707,23.181071428571425,19.397121212121213,14.823409090909092,138.6,48.78,158.66,48.62,76.95411764705882,77.14785714285713,81.93575757575758,81.97227272727274,17.149343838572452,57.7521907457732,78.68082229202363,31.840917576265504,15.811707039722116,42.354631384175505,61.512642842347134,27.569717418714912,20.007999999999992,21.479101639814584,36.215394780005575,40.59395885507946,1.337636798850336,15.397559361597692,17.168179449676504,4.271200157550592,109.1242929602779,4.954266976009899,82.41106401746187,16.671718506211203,0.9220007009340083,0.7333857094810794,0.7817996946453248,0.8658581321558904,6494.948731494356,3897.4795094881597,3472.2638999462065,3379.108706908915,5.82764705882353,6.837142857142858,6.871818181818179,7.440454545454546,8.081941869301126,0.8446432831393524,2.0165015486382933,1.5269660456092435,-25.095536009044647,-54.24132615180612,289.0,37.24295586069653,409.5695798901552,392.0015616223257,79.2035825579245,1361.2151536209856,0.9034136942977592,0.8231923797395946,0.8830414455236347,13.765,9.05
Missal,2002,36,135,0,23.294117647058822,24.715,23.62757575757576,21.491363636363637,29.83529411764706,32.81892857142857,32.873333333333335,28.186818181818182,26.56470588235294,28.766964285714288,28.250454545454545,24.83909090909091,78.32,68.36,54.85,133.23000000000002,67.8,66.64428571428572,62.94060606060606,75.06181818181818,24.366438758258248,110.14077417508383,180.48922937100897,57.536686998569216,17.028421822759128,75.52672504718213,58.80476146856972,33.73058851869488,18.666696206824277,11.499971159642147,7.545209691072427,43.92,7.33801693549912,34.6140491279017,121.68446790243927,23.806098479874343,46.87383848722164,0.0,0.0,63.12462117237755,0.6988473773988771,0.6857290191834139,0.3258075934697033,0.586244886146011,10145.127151173881,5362.648560711291,3554.9200914502026,3260.74681801424,6.541176470588237,8.103928571428572,9.245757575757576,6.695454545454545,3.2142571500505324,0.620660246053223,0.30389625015934757,2.3155660666265523,-25.095536009044647,-54.24132615180612,289.0,218.93189351089137,1135.9960058965253,4000.174074846187,671.0181694706763,1361.2151536209856,0.7094692012310179,0.3137569659743662,0.6829720595395072,21.85,18.92
Missal,2002,46,145,0,23.710588235294118,24.93,23.136060606060607,19.31590909090909,30.47176470588235,33.46142857142857,31.736666666666665,25.648636363636363,27.091176470588238,29.195714285714285,27.436363636363637,22.48227272727273,63.28,65.14999999999999,79.37,319.45,68.59705882352942,66.31214285714286,63.958787878787874,82.96863636363636,25.727829019200716,106.96992563400057,160.97790938863318,43.210551044326024,19.94721308331742,65.00253563084802,56.51339517850718,39.178456904310096,15.054812944984397,6.570045948874085,29.4266507703669,38.59328048769916,5.780615935883297,41.96739000315256,104.46451421012601,4.032094140015927,34.62197397169819,8.632231365262296,0.0,271.10491337835765,0.7753166063265884,0.607671130418986,0.35106304581253095,0.9066872779317313,9863.821301736325,4059.0285101473173,2742.0017109797673,2690.8289822662928,6.761176470588232,8.53142857142857,8.600606060606058,6.332727272727272,2.4595934601700766,0.6090496895633248,0.49304901710696714,7.392870312445297,-25.095536009044647,-54.24132615180612,289.0,176.14556865330974,1404.2888229197747,3315.3554659820325,103.41771638121759,1361.2151536209856,0.789987416545899,0.40630718239014635,0.9257849515391946,21.725,18.92
Missal,2002,56,155,0,24.87470588235294,23.989285714285717,22.477878787878787,17.56772727272727,32.70882352941176,33.13892857142857,30.08121212121212,23.92409090909091,28.791764705882354,28.564107142857143,26.279545454545456,20.74590909090909,60.43,21.97,152.09,267.35,67.83529411764707,63.035000000000004,70.69151515151516,84.87772727272727,26.869520934239635,102.56032511581837,134.71960883007475,38.08983588124762,22.15315915780102,39.40486468575627,76.27651653884826,34.572307226046625,20.007999999999992,2.573135314243722,30.549573453252293,38.94747802991528,4.716361776438616,63.1554604300621,58.443092291226506,3.517528655200997,22.47377006676914,0.0,47.83704532214318,224.3797881972904,0.8244716834371024,0.38421158124506244,0.5661871883480434,0.9076517770733492,9454.340697782894,721.5304347956213,565.0258614900476,554.5900346468064,7.834117647058818,9.149642857142855,7.603333333333332,6.356363636363639,2.2490166515397187,0.21421538957866915,1.1289373634675184,7.018932841651378,-25.095536009044647,-54.24132615180612,289.0,154.26664504639365,2092.9042920875113,1758.0390562319612,84.15367532236095,1361.2151536209856,0.8214460565636853,0.5828703862220416,0.9289764006659593,21.725,18.92
Missal,2002,64,163,0,25.291176470588233,23.778214285714284,21.483636363636364,16.537272727272725,33.59529411764706,32.931428571428576,28.313939393939393,22.720909090909092,29.44323529411765,28.354821428571427,24.89878787878788,19.62909090909091,51.76,43.57,367.66,34.21,67.37352941176471,62.30321428571428,76.19333333333334,84.87454545454545,25.920403865032235,97.36930025820502,111.556219060496,36.225891419093166,22.03599916307393,42.615485405164804,72.24700309655032,32.010424311403305,11.278448877118153,12.232963471953349,43.92,41.58437903180141,3.884404701958303,54.75381485304021,39.30921596394568,4.215467107689863,23.317164133384527,0.0,263.725960375403,4.535196656795291,0.8501410424704634,0.4376686008028873,0.6476286459419297,0.8836338612369369,9037.116112184556,1414.3348900772862,1165.1493399232336,1138.0325539693938,8.304117647058824,9.153214285714292,6.830303030303028,6.183636363636367,1.9968824663965408,0.44747163515051025,3.2957373698782413,0.944352192861963,-25.095536009044647,-54.24132615180612,289.0,130.49771843426035,1803.1213428461188,1112.998758426433,95.77924492953886,1361.2151536209856,0.827955006610651,0.6852941159298789,0.8728482231383019,16.17,12.7
Missal,2002,74,173,0,24.618235294117646,23.423571428571428,19.015151515151516,16.64181818181818,33.61764705882353,32.53892857142857,25.24848484848485,22.204090909090908,29.117941176470588,27.98125,22.131818181818183,19.422954545454544,20.310000000000002,44.89,375.6,44.75,65.16,62.1925,81.89515151515151,86.65590909090909,25.1813398626308,91.74768139268785,86.14657436318367,30.13192891532699,15.27505827278858,45.43344841367037,72.66252143852181,27.58630983412021,9.184240772472021,8.640792358801654,42.620633844904695,40.770811935475294,9.90628158984222,46.31423297901748,13.484052924661867,2.5456190812067816,0.0,0.0,268.95763707537515,19.013512075309187,0.606602283918054,0.4951999628111729,0.8434754600012914,0.9155175532120707,7478.971848851161,1815.893947699776,1673.7779652747029,1645.4969936974771,8.999411764705883,9.115357142857142,6.233333333333334,5.5622727272727275,0.8065496161361976,0.4892766696508329,4.360010862608596,1.4851355890872735,-25.095536009044647,-54.24132615180612,289.0,333.02587815263695,1507.0155187447513,340.451905964493,56.523157499031846,1361.2151536209856,0.5760331372980215,0.8837905037024631,0.9128146328638774,16.17,12.7
Missal,2002,84,183,0,23.34470588235294,22.98107142857143,17.986969696969698,15.026363636363635,32.65882352941177,30.62035714285714,24.36181818181818,21.473636363636363,28.001764705882355,26.800714285714285,21.17439393939394,18.25,11.16,150.79,278.75,41.5,61.370588235294115,69.01428571428572,84.3348484848485,84.26272727272728,24.035222469313492,68.65037931117344,79.67902953962741,30.01405132626959,11.844980443306637,53.7394433774305,69.24364403932648,27.08605895626488,3.666364190730966,43.91999999999998,35.29187318727589,35.033581727162016,12.190242026006853,14.910935933742948,10.435385500300919,2.927992370004715,0.0,56.79692081330049,218.1344827733976,14.672232503848988,0.49281759128418673,0.7827989286678847,0.8690322213938234,0.9024459464610165,6447.7417728506525,4347.057141746662,4062.3949330823243,3983.134314522643,9.31411764705883,7.6392857142857125,6.374848484848481,6.447272727272727,0.4643185647334164,2.196491869571617,3.498411082697324,1.3826857143966236,-25.095536009044647,-54.24132615180612,289.0,398.11896310817684,456.5781836254711,254.22496421551273,62.87464342898306,1361.2151536209856,0.527152172955177,0.8767803380958659,0.898619233751811,16.17,12.7
Missal,2003,36,135,0,23.82294117647059,23.903214285714284,18.914242424242424,16.67818181818182,29.03058823529412,29.119285714285716,27.002424242424244,25.255,26.426764705882352,26.511249999999997,22.958333333333332,20.966590909090908,155.8,133.10999999999999,120.92999999999999,40.22,81.18176470588234,77.66178571428573,71.47727272727273,75.58045454545454,20.46866201440273,86.56687752464705,150.22264546022063,57.801698165214155,20.189615831210457,73.36271678537013,102.87546674472449,42.47469801949929,20.007999999999992,41.09026273939058,30.599672806943282,25.868107404211266,0.2790461831922739,13.204160739276926,47.34717871549614,15.327000145714862,121.94638416878955,38.66502047523928,28.545123187722805,2.476867383232726,0.986367150769507,0.8474686725818721,0.6848199645902667,0.7348347776581614,10097.938493273416,7787.5605494250085,6560.318744563401,6212.405068856304,5.207647058823529,5.216071428571432,8.08818181818182,8.57681818181818,7.611635772302638,1.5376550917191314,0.8050051284180226,0.6958273074441426,-25.095536009044647,-54.24132615180612,289.0,8.100874842885355,384.49572918435894,1278.4886063577062,387.08338868002886,1361.2151536209856,0.9886957346008102,0.6800146203798276,0.7385429682558768,16.74,12.02
Missal,2003,46,145,0,24.19529411764706,22.525357142857143,18.75121212121212,15.25,29.573529411764707,28.553214285714287,26.91060606060606,23.798636363636366,26.88441176470588,25.539285714285715,22.83090909090909,19.524318181818185,83.39,90.3,154.39,30.32,79.02941176470588,75.46678571428572,73.56515151515151,73.97454545454546,22.369492146981223,87.77798410580942,136.2856587353343,51.118235716907414,20.839334327814303,58.05227334267166,100.4346780913516,33.71040595279828,20.007999999999992,10.672486993772258,36.83018713047259,33.439781177674305,1.5301578191669203,29.725710763137766,35.850980643982695,17.40782976410913,48.88666567218571,41.58323966355607,27.797621771948066,0.0,0.9315962200164022,0.661353458205354,0.7369423828107622,0.6594594958144951,9153.623829884325,4503.85924756524,3911.4720066551276,3645.069076804363,5.378235294117648,6.027857142857144,8.15939393939394,8.548636363636366,3.727845024468002,1.0287317591065943,1.132841132608268,0.5931347116107848,-25.095536009044647,-54.24132615180612,289.0,45.25216726977466,848.7645892150362,964.7716169966312,414.282610436119,1361.2151536209856,0.9435318953387084,0.7707862529343593,0.6222966484137917,16.74,12.02
Missal,2003,56,155,0,24.62764705882353,21.156785714285714,16.545454545454547,15.348636363636365,29.651764705882353,28.323571428571427,25.067272727272726,24.367727272727276,27.139705882352942,24.740178571428572,20.80636363636364,19.85818181818182,70.4,114.0,87.53,51.25,76.92411764705882,71.9975,74.94272727272728,73.76409090909091,21.992919269308626,85.75439482858312,122.3315455675242,49.40648311703421,18.590231872874043,56.98633446572876,89.65493422116592,27.552639113248887,17.39093122678344,43.91999999999998,20.88040293792313,43.92,3.4026873964345805,28.76806036285435,32.676611346358285,21.85384400378533,38.91706968716024,30.4845967610547,20.914662840910935,0.657763824674239,0.8452825950585346,0.6645296090030179,0.7328848319968169,0.55767254366157,8091.35720108632,4019.7410551693088,3482.8741515288875,3174.7599786903593,5.024117647058823,7.166785714285712,8.52181818181818,9.019090909090911,3.2010302560535484,1.3293779313337564,0.7155145436438997,1.0373132586385243,-25.095536009044647,-54.24132615180612,289.0,100.89568604674962,814.8142125487597,819.1135284222576,532.5285105449673,1361.2151536209856,0.8438851809497194,0.7053447924088787,0.5735745773477438,14.23,9.84
Missal,2003,64,163,0,23.293529411764705,19.167499999999997,17.124848484848485,14.99409090909091,28.303529411764703,27.4375,25.384242424242426,22.961363636363636,25.798529411764704,23.302500000000002,21.254545454545454,18.97772727272727,88.22999999999999,116.50999999999999,44.910000000000004,102.91,78.66705882352942,70.08714285714287,76.31333333333333,77.985,18.883902864140907,81.3258088433036,113.8537284169526,41.3219294745277,16.577658173440646,54.59243105171523,74.34676900257787,29.93184743988842,19.868350151664874,43.91999999999998,11.788863977891511,42.770560450079024,2.306244690700261,26.73337779158837,39.506959414374734,11.390082034639285,57.273991674894475,37.865919099949664,2.694367019530606,41.996456087924074,0.8778724553238596,0.6712805175648786,0.6530024974703225,0.7243574494346753,7722.599761544836,3914.7462665419202,3235.5426777782077,3057.1720305450585,5.009999999999998,8.270000000000003,8.259393939393942,7.967272727272727,4.672233310813202,1.432632538884284,0.3944534854013001,2.4904451778670538,-25.095536009044647,-54.24132615180612,289.0,65.27486443396103,733.4970531567059,1002.8542352191948,261.5318154453652,1361.2151536209856,0.8673491068406709,0.6350695872226527,0.6803271654156599,14.23,9.84
Missal,2003,74,173,0,21.575294117647058,18.706071428571427,15.270000000000001,16.565,28.445882352941176,26.905357142857145,24.25030303030303,23.553181818181816,25.01058823529412,22.805714285714284,19.760151515151517,20.05909090909091,41.07,121.81,62.900000000000006,82.15,73.77058823529413,73.33,72.98727272727272,83.36272727272727,21.266591140831874,73.64628196710116,105.73811713958482,34.47501495792414,12.50680218525226,50.83951909309171,63.115129825211795,30.1380316830915,5.125188787841161,16.694323373378722,16.479193548166933,32.245885623035285,8.759788955579612,22.806762874009447,42.62298731437302,4.336983274832635,28.17008169509765,59.40134632137073,0.0,36.24527624204015,0.5880962351901894,0.6903202406850959,0.5969004511579636,0.8741992344274306,6234.051033977739,3338.211898339156,2665.3960432593403,2598.3342707001157,6.870588235294118,8.199285714285718,8.980303030303029,6.988181818181815,1.9311980809724396,1.6539870954302114,0.5948658979520673,2.3828851155035595,-25.095536009044647,-54.24132615180612,289.0,249.1799260670111,613.6241003976793,1033.6203584303078,102.14975561454665,1361.2151536209856,0.5698875517780849,0.5651817851321725,0.9166161404324205,14.23,9.84
Missal,2003,84,183,0,20.85705882352941,17.137142857142855,15.206363636363637,15.863181818181818,28.59941176470588,25.28357142857143,23.82242424242424,24.82409090909091,24.728235294117646,21.21035714285714,19.51439393939394,20.343636363636364,73.42,87.53,97.69,8.709999999999999,69.02882352941177,74.60642857142857,77.07060606060605,77.37954545454545,20.70979495103284,65.5267369447219,90.59375266464014,42.57085287454368,10.965355197156393,47.957386962862486,50.652001672984326,30.19153436908689,20.007999999999992,26.72351981633497,40.44749868696331,18.826938802380983,9.74443975387645,17.569349981859425,39.94175099165581,12.379318505456789,47.09460632059135,32.85709322080254,33.31401945638734,0.13902551549543007,0.5294767631974805,0.7318750970816562,0.5591114197519541,0.709206706712251,5665.722797410695,3387.0407348837107,2640.3869444611223,2486.825581434357,7.74235294117647,8.146428571428576,8.616060606060604,8.960909090909091,3.545182372572858,1.3357906113017648,1.078330427061883,0.2046000822597652,-25.095536009044647,-54.24132615180612,289.0,278.6852449374818,444.2159152199129,951.5093371084938,307.30532797205075,1361.2151536209856,0.5820554504657132,0.5922461012812315,0.6783830065096148,14.385,9.84
Missal,2004,36,135,0,22.65529411764706,23.777142857142856,22.612121212121213,17.03,32.12529411764706,33.31357142857143,31.358181818181816,23.217727272727274,27.39029411764706,28.545357142857142,26.985151515151514,20.123863636363637,33.78,67.89,81.45,241.46,58.2135294117647,55.08642857142858,60.77060606060606,81.69590909090908,30.351222056161124,116.19071317083713,176.67672631432816,41.93759927861681,18.78660151550513,67.639944977236,70.28832974802762,39.037839901106004,13.148339435842333,13.398394458606335,24.560064710578715,43.722302390663565,11.564620540655994,48.55076819360113,106.38839656630054,2.8997593775108035,8.189059048652538,0.0,0.0,183.25992241880917,0.618973479247158,0.5821458800909834,0.3978358169427285,0.9308553797215252,9188.983479487155,3429.5015724677587,2396.9400661284208,2363.7929639878785,9.469999999999999,9.536428571428573,8.746060606060603,6.1877272727272725,1.1129700127887554,0.5842979886024128,0.4610114852088164,5.757601869287638,-25.095536009044647,-54.24132615180612,289.0,371.5168362275564,1617.399484129545,3336.1466828708826,67.32582238357925,1361.2151536209856,0.6119026833775052,0.45713702682900725,0.9208465916148559,22.06,18.81
Missal,2004,46,145,0,22.8,22.83642857142857,21.86030303030303,15.254545454545456,33.415294117647065,32.581785714285715,29.290000000000003,20.498181818181816,28.107647058823527,27.709107142857142,25.575151515151514,17.87636363636364,28.67,52.07,153.99,246.83,50.71823529411765,55.94392857142857,69.33212121212121,83.44863636363635,31.742478859013698,112.42120409900632,143.95868338136242,31.469755731530554,21.71980457886791,49.63314977629064,88.20785856646147,30.238506505206374,10.116513521516696,3.4379430737955405,42.89724524927382,43.92,10.022674280145786,62.78805432271568,55.75082481490095,1.2312492263241803,1.1018138494248761,9.115420671430522,26.322839258060256,215.56873874406745,0.6842504227643295,0.4414927786450326,0.6127303785683362,0.9608751578236575,8709.605075650074,1413.0390807994097,1139.425525854743,1130.5095570805904,10.615294117647064,9.745357142857145,7.429696969696973,5.2436363636363605,0.9032060831587756,0.4631688516175593,1.0696819141646603,7.843403746305318,-25.095536009044647,-54.24132615180612,289.0,334.910608916448,2045.7469313596532,1632.9416588284491,25.238370504688742,1361.2151536209856,0.6876490171359881,0.6463222085940467,0.9564967656004251,19.335,15.32
