municipio,data_semeadura,isna_medio,isna_desvio,n_anos,freq_evento_adverso,freq_deficit_faseI,freq_deficit_faseIII,freq_frio_floracao,freq_geada,freq_excesso_faseIV,risco_climatico,pct_anos_cobre_custo,margem_media_rs_ha_operacional_conab,risco_economico,margem_media_rs_ha_100pct,margem_media_rs_ha_rateio50,margem_media_rs_ha_rateio_proporcional,score_clima,score_economico,score_combinado
Nova Aurora,25/03/,0.6978403109771207,0.1219619595371979,27,0.5555555555555556,0.4814814814814814,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,44.98587902614817,Viabilidade intermediária,-884.6063029051215,16.490802456108597,183.3606367822624,3,1,4
Nova Santa Rosa,05/02/,0.7139855439370277,0.1251725850879391,27,0.4814814814814814,0.1851851851851851,0.3703703703703703,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,21.817800778704388,Viabilidade intermediária,-907.7743811525652,-6.677275791335135,160.19255853481866,3,1,4
Nova Santa Rosa,05/03/,0.6936370754607348,0.1120546423377958,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4444444444444444,Inapto (risco > 40%),50.0,26.942646799501606,Viabilidade intermediária,-902.6495351317684,-1.5524297705379082,165.31740455561592,3,1,4
Nova Santa Rosa,15/02/,0.7096246155441404,0.1078380514116067,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,46.2,-8.213262523051245,Menos viável,-937.8054444543208,-36.70833909309076,130.16149523306302,1,2,3
Nova Santa Rosa,15/03/,0.700154959103425,0.1121894571222062,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,9.815677796026726,Menos viável,-919.7765041352428,-18.679398774012864,148.1904355521409,3,2,5
Nova Santa Rosa,25/02/,0.6912163536794037,0.1102352988751023,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,46.2,23.675836182226774,Viabilidade intermediária,-905.9163457490426,-4.819240387812704,162.05059393834102,2,1,3
Nova Santa Rosa,25/03/,0.7009022120772305,0.1222652110649407,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,18.39539333561818,Viabilidade intermediária,-911.1967885956516,-10.09968323442128,156.77015109173243,3,1,4
Ouro Verde do Oeste,05/02/,0.7288007483577702,0.1188372928414387,27,0.3703703703703703,0.1851851851851851,0.2592592592592592,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,50.0,33.296370478861064,Viabilidade intermediária,-896.2958114524087,4.801293908821558,171.67112823497524,2,1,3
Ouro Verde do Oeste,05/03/,0.7248568321415673,0.0973365339050117,27,0.3703703703703703,0.2592592592592592,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,50.0,74.54658811215096,Mais viável,-855.045593819119,46.0515115421115,212.9213458682652,2,0,2
Ouro Verde do Oeste,15/02/,0.7274588887491932,0.0987442275108961,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,50.0,37.93515192879939,Viabilidade intermediária,-891.6570300024704,9.440075358759906,176.30990968491363,1,1,2
Ouro Verde do Oeste,15/03/,0.7344679606334366,0.1003047642939441,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4444444444444444,Inapto (risco > 40%),46.2,54.62278108430307,Viabilidade intermediária,-874.9694008469663,26.127704514263648,192.9975388404174,3,1,4
Ouro Verde do Oeste,25/02/,0.7176936290410298,0.0999526589100476,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,50.0,64.07258672207851,Mais viável,-865.5195952091909,35.57751015203899,202.44734447819275,1,0,1
Ouro Verde do Oeste,25/03/,0.7346310000958816,0.1173980165831733,27,0.6666666666666666,0.6296296296296297,0.1111111111111111,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),50.0,45.58764874285277,Viabilidade intermediária,-884.004533188417,17.092572172813334,183.96240649896708,3,1,4
Palotina,05/02/,0.712338661245097,0.1251684643037331,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,18.39079993758765,Menos viável,-911.201381993682,-10.104276632451748,156.765557693702,3,2,5
Palotina,05/03/,0.6918335368686812,0.1118388585672397,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),50.0,20.894322412575775,Viabilidade intermediária,-908.6978595186936,-7.600754157463668,159.26908016869007,3,1,4
Palotina,15/02/,0.7078154158667481,0.1074290143870852,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,46.2,-11.972332039482598,Menos viável,-941.5645139707522,-40.467408609522096,126.40242571663173,1,2,3
Palotina,15/03/,0.6984177182159819,0.1120806889104525,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,4.999837102697527,Menos viável,-924.592344828572,-23.49523946734196,143.37459485881178,3,2,5
Palotina,25/02/,0.6895305269554322,0.1098561470291722,27,0.3703703703703703,0.2222222222222222,0.1851851851851851,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,46.2,20.317605940857938,Viabilidade intermediária,-909.2745759904114,-8.17747062918154,158.69236369697222,2,1,3
Palotina,25/03/,0.6992151294415451,0.1222070616498093,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,13.524717386554759,Menos viável,-916.0674645447148,-14.970359183484648,151.89947514266908,3,2,5
Pato Bragado,05/02/,0.6614122516250295,0.1345819405008498,27,0.5555555555555556,0.2592592592592592,0.4814814814814814,0.1481481481481481,0.0,0.1111111111111111,Inapto (risco > 40%),46.2,-47.47652599308605,Menos viável,-977.0687079243556,-75.97160256312551,90.89823176302828,3,2,5
Pato Bragado,05/03/,0.653973043056836,0.1200889452364677,27,0.5925925925925926,0.4814814814814814,0.2962962962962963,0.925925925925926,0.0,0.3333333333333333,Inapto (risco > 40%),50.0,-10.985083330533406,Menos viável,-940.5772652618032,-39.48015990057287,127.38967442558092,3,2,5
Pato Bragado,15/02/,0.6637647753007861,0.1164358314544259,27,0.4074074074074074,0.074074074074074,0.3703703703703703,0.4814814814814814,0.0,0.1851851851851851,Inapto (risco > 40%),46.2,-40.405193618264704,Menos viável,-969.9973755495344,-68.90027018830422,97.96956413784952,3,2,5
Pato Bragado,15/03/,0.6646844862249336,0.1186570997357176,27,0.7037037037037037,0.5925925925925926,0.1851851851851851,1.0,0.0,0.2592592592592592,Inapto (risco > 40%),42.3,-49.971259990524864,Menos viável,-979.5634419217944,-78.46633656056434,88.40349776558946,3,2,5
Pato Bragado,25/02/,0.6492436018969505,0.118759190217094,27,0.4444444444444444,0.2592592592592592,0.2962962962962963,0.7777777777777778,0.0,0.2592592592592592,Inapto (risco > 40%),46.2,-3.705614270657485,Menos viável,-933.2977962019268,-32.20069084069696,134.66914348545686,3,2,5
Pato Bragado,25/03/,0.673269592188785,0.1237381158330764,27,0.7777777777777778,0.7407407407407407,0.1481481481481481,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-24.970936433619194,Menos viável,-954.5631183648889,-53.466013003658695,113.40382132249508,3,2,5
Quatro Pontes,05/02/,0.7162465935721007,0.1251561720065493,27,0.4444444444444444,0.1851851851851851,0.3333333333333333,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,24.703156633896704,Viabilidade intermediária,-904.889025297373,-3.791919936142764,163.077914390011,3,1,4
Quatro Pontes,05/03/,0.696074124835031,0.1123666577577134,27,0.3703703703703703,0.2592592592592592,0.2222222222222222,1.0,0.0,0.4444444444444444,Risco climático 40%,50.0,33.68814570924717,Viabilidade intermediária,-895.9040362220222,5.193069139207637,172.0629034653615,2,1,3
Quatro Pontes,15/02/,0.7120983978237301,0.1083681855695127,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2592592592592592,Risco climático 30%,46.2,-3.0231581657384803,Menos viável,-932.6153400970082,-31.518234735777977,135.35159959037577,1,2,3
Quatro Pontes,15/03/,0.7025039744586068,0.1124447743471792,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,15.334839849369342,Menos viável,-914.2573420819002,-13.16023672067018,153.7095976054836,3,2,5
Quatro Pontes,25/02/,0.6934623444484596,0.1107765152200036,27,0.3333333333333333,0.2222222222222222,0.1481481481481481,0.8888888888888888,0.0,0.2962962962962963,Risco climático 40%,46.2,27.454323103808125,Viabilidade intermediária,-902.1378588274616,-1.0407534662313782,165.82908085992236,2,1,3
Quatro Pontes,25/03/,0.7031286820829005,0.1222874145624455,27,0.7037037037037037,0.6296296296296297,0.1481481481481481,1.0,0.1481481481481481,0.4074074074074074,Inapto (risco > 40%),50.0,22.010571576856712,Viabilidade intermediária,-907.5816103544128,-6.484504993182816,160.38532933297105,3,1,4
Ramilândia,05/02/,0.6549348514244772,0.1373054595383687,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,Inapto (risco > 40%),42.3,-56.982549648787966,Menos viável,-986.574731580058,-85.47762621882757,81.3922081073262,3,2,5
Ramilândia,05/03/,0.6677578223845588,0.1110704358948723,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-18.871381795372233,Menos viável,-948.4635637266416,-47.36645836541168,119.50337596074208,3,2,5
Ramilândia,15/02/,0.6583032216234513,0.1146666879932384,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),46.2,-40.5058372984461,Menos viável,-970.0980192297156,-69.0009138684856,97.86892045766818,3,2,5
Ramilândia,15/03/,0.686852340565663,0.1090223419903498,27,0.7037037037037037,0.5555555555555556,0.1851851851851851,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-48.868458242182484,Menos viável,-978.460640173452,-77.36353481222204,89.50629951393178,3,2,5
Ramilândia,25/02/,0.6563997034909913,0.1111774575872992,27,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),46.2,-25.711326688684213,Menos viável,-955.303508619954,-54.20640325872369,112.66343106743012,3,2,5
Ramilândia,25/03/,0.6972587929802398,0.1223850720167044,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-23.652433000074325,Menos viável,-953.2446149313438,-52.14750957011382,114.72232475603992,3,2,5
Santa Helena,05/02/,0.6556869016440179,0.1378568654582666,27,0.5185185185185185,0.2592592592592592,0.4444444444444444,0.2222222222222222,0.0,0.1851851851851851,Inapto (risco > 40%),42.3,-67.91756949359252,Menos viável,-997.509751424862,-96.41264606363194,70.45718826252178,3,2,5
Santa Helena,05/03/,0.6666508153652239,0.1121511856392142,27,0.5555555555555556,0.4074074074074074,0.2592592592592592,0.925925925925926,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-28.946065799813045,Menos viável,-958.538247731083,-57.441142369852585,109.42869195630117,3,2,5
Santa Helena,15/02/,0.6585580622638164,0.1158012638136132,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.4814814814814814,0.0,0.2222222222222222,Inapto (risco > 40%),46.2,-49.35846764772262,Menos viável,-978.9506495789922,-77.85354421776205,89.01629010839169,3,2,5
Santa Helena,15/03/,0.6855020005870754,0.1098698320240113,27,0.7037037037037037,0.5185185185185185,0.1851851851851851,1.0,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-61.37305539681688,Menos viável,-990.9652373280862,-89.86813196685635,77.00170235929737,3,2,5
Santa Helena,25/02/,0.6550089604543274,0.111935313023197,27,0.4814814814814814,0.3333333333333333,0.2592592592592592,0.7777777777777778,0.0,0.2962962962962963,Inapto (risco > 40%),46.2,-38.09555937925947,Menos viável,-967.6877413105292,-66.59063594929891,100.27919837685478,3,2,5
Santa Helena,25/03/,0.6947700192154924,0.1227175091820644,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-32.76743433854005,Menos viável,-962.3596162698096,-61.26251090857958,105.60732341757418,3,2,5
Santa Lúcia,05/02/,0.7414236274522125,0.1163330023665374,27,0.2962962962962963,0.1851851851851851,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 30%,50.0,22.311982754894714,Viabilidade intermediária,-907.2801991763748,-6.1830938151448525,160.68674051100896,1,1,2
Santa Lúcia,05/03/,0.7488996150186359,0.0883731866209022,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,53.8,71.07810365506387,Mais viável,-858.5140782762056,42.58302708502438,209.4528614111781,2,0,2
Santa Lúcia,15/02/,0.7420738872101222,0.0946965628252043,27,0.2592592592592592,0.1111111111111111,0.1851851851851851,0.8148148148148148,0.0,0.4074074074074074,Risco climático 30%,50.0,55.66741118254369,Mais viável,-873.9247707487258,27.172334612504194,194.042168938658,1,0,1
Santa Lúcia,15/03/,0.7616756587734085,0.0911006369006547,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),50.0,53.26148025798765,Viabilidade intermediária,-876.3307016732816,24.766403687948102,191.6362380141019,3,1,4
Santa Lúcia,25/02/,0.7361655600598944,0.0932688135241,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.5185185185185185,Risco climático 30%,46.2,79.7879781661994,Mais viável,-849.8042037650704,51.29290159615978,218.1627359223136,1,0,1
Santa Lúcia,25/03/,0.7624467070329765,0.108004686356474,27,0.4444444444444444,0.4074074074074074,0.074074074074074,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),53.8,65.81742605065457,Mais viável,-863.7747558806151,37.322349480615074,204.1921838067688,3,0,3
Santa Tereza do Oeste,05/02/,0.7260308758165017,0.1187366044898167,27,0.3333333333333333,0.1851851851851851,0.2222222222222222,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,50.0,35.89295514907371,Viabilidade intermediária,-893.699226782196,7.397878579034236,174.26771290518806,2,1,3
Santa Tereza do Oeste,05/03/,0.7245987603393343,0.0957190036720818,27,0.3703703703703703,0.2962962962962963,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,50.0,78.43738762745674,Mais viável,-851.154794303813,49.94231105741728,216.81214538357105,2,0,2
Santa Tereza do Oeste,15/02/,0.7259555874105287,0.0968216515170887,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3333333333333333,Risco climático 30%,50.0,40.694633890413826,Viabilidade intermediária,-888.8975480408556,12.199557320374302,179.0693916465281,1,1,2
Santa Tereza do Oeste,15/03/,0.7338530459477327,0.0986626368286668,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,61.38026265692479,Mais viável,-868.2119192743451,32.88518608688526,199.755020413039,3,0,3
Santa Tereza do Oeste,25/02/,0.71767175719789,0.0980412290836868,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,50.0,69.23635283613275,Mais viável,-860.3558290951369,40.74127626609329,207.61111059224703,1,0,1
Santa Tereza do Oeste,25/03/,0.7350612753736546,0.1159067632310851,27,0.6296296296296297,0.5925925925925926,0.1111111111111111,1.0,0.1851851851851851,0.5185185185185185,Inapto (risco > 40%),50.0,56.93738638457774,Mais viável,-872.6547955466921,28.442309814538262,195.312144140692,3,0,3
Santa Terezinha de Itaipu,05/02/,0.6680892962451869,0.1343280941455716,27,0.4444444444444444,0.2592592592592592,0.3703703703703703,0.4444444444444444,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-33.32739570814817,Menos viável,-962.919577639418,-61.82247227818766,105.04736204796606,3,2,5
Santa Terezinha de Itaipu,05/03/,0.6889581567852093,0.0968617709005816,27,0.5555555555555556,0.5185185185185185,0.1851851851851851,0.9629629629629628,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,41.87470165365751,Viabilidade intermediária,-887.7174802776119,13.379625083617944,180.24945940977173,3,1,4
Santa Terezinha de Itaipu,15/02/,0.6697945697606977,0.1117601972110626,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.7407407407407407,0.0,0.3333333333333333,Inapto (risco > 40%),46.2,8.675478602411257,Menos viável,-920.9167033288584,-19.81959796762824,147.0502363585255,3,2,5
Santa Terezinha de Itaipu,15/03/,0.7130803073422144,0.0984284243787277,27,0.6666666666666666,0.5185185185185185,0.1481481481481481,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,5.949478186485749,Menos viável,-923.642703744784,-22.54559838355387,144.32423594259996,3,2,5
Santa Terezinha de Itaipu,25/02/,0.6723637534649567,0.1009660272142736,27,0.4444444444444444,0.3703703703703703,0.1851851851851851,0.8888888888888888,0.0,0.4074074074074074,Inapto (risco > 40%),46.2,36.65917388240819,Viabilidade intermediária,-892.9330080488614,8.164097312368714,175.03393163852246,3,1,4
Santa Terezinha de Itaipu,25/03/,0.7203342171037883,0.1172666610463701,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4074074074074074,Inapto (risco > 40%),46.2,25.010187010955903,Viabilidade intermediária,-904.581994920314,-3.48488955908353,163.3849447670702,3,1,4
Serranópolis do Iguaçu,05/02/,0.7329073115968427,0.114635411167956,27,0.3333333333333333,0.2592592592592592,0.1481481481481481,0.5185185185185185,0.0,0.3703703703703703,Risco climático 40%,50.0,18.340552928017402,Menos viável,-911.2516290032522,-10.15452364202224,156.71531068413157,2,2,4
Serranópolis do Iguaçu,05/03/,0.7411052224147255,0.0896121467899361,27,0.3333333333333333,0.2592592592592592,0.1111111111111111,1.0,0.0,0.5555555555555556,Risco climático 40%,53.8,65.65905002878904,Mais viável,-863.9331319024806,37.16397345874956,204.0338077849033,2,0,2
Serranópolis do Iguaçu,15/02/,0.7334176536309888,0.094873620762426,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8148148148148148,0.0,0.4444444444444444,Risco climático 30%,50.0,51.730451996619536,Viabilidade intermediária,-877.8617299346499,23.235375426580102,190.10520975273383,1,1,2
Serranópolis do Iguaçu,15/03/,0.754923071217524,0.0916136567440605,27,0.4814814814814814,0.3703703703703703,0.1111111111111111,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,46.99502502544174,Viabilidade intermediária,-882.597156905828,18.499948455402283,185.369782781556,3,1,4
Serranópolis do Iguaçu,25/02/,0.7306288685363386,0.0932795204713211,27,0.2592592592592592,0.2222222222222222,0.1111111111111111,0.9629629629629628,0.0,0.4814814814814814,Risco climático 30%,46.2,77.1812046098437,Mais viável,-852.4109773214259,48.68612803980414,215.55596236595795,1,0,1
Serranópolis do Iguaçu,25/03/,0.756643710116724,0.1077439025420723,27,0.5555555555555556,0.4814814814814814,0.1111111111111111,1.0,0.1851851851851851,0.5925925925925926,Inapto (risco > 40%),53.8,62.031377002805655,Mais viável,-867.5608049284638,33.53630043276607,200.40613475891985,3,0,3
São José das Palmeiras,05/02/,0.6733770103580988,0.1406204713859476,27,0.4814814814814814,0.2592592592592592,0.4074074074074074,0.2222222222222222,0.0,0.2592592592592592,Inapto (risco > 40%),42.3,-58.37544986517756,Menos viável,-987.9676317964472,-86.870526435217,79.99930789093672,3,2,5
São José das Palmeiras,05/03/,0.6857583050377096,0.1140351121906528,27,0.4444444444444444,0.3703703703703703,0.1851851851851851,0.925925925925926,0.0,0.4444444444444444,Inapto (risco > 40%),46.2,-23.153787291664457,Menos viável,-952.745969222934,-51.64886386170401,115.22097046444968,3,2,5
São José das Palmeiras,15/02/,0.6761335423508418,0.1192905150255115,27,0.3703703703703703,0.1111111111111111,0.2962962962962963,0.4814814814814814,0.0,0.3333333333333333,Risco climático 40%,46.2,-38.66288456494721,Menos viável,-968.2550664962166,-67.15796113498676,99.711873191167,2,2,4
São José das Palmeiras,15/03/,0.7051712788679441,0.1098338486706725,27,0.7037037037037037,0.5185185185185185,0.1851851851851851,1.0,0.0,0.4814814814814814,Inapto (risco > 40%),46.2,-55.42486556673745,Menos viável,-985.017047498007,-83.91994213677698,82.9498921893768,3,2,5
São José das Palmeiras,25/02/,0.6722383645449128,0.1149177418922091,27,0.4074074074074074,0.2962962962962963,0.1851851851851851,0.7777777777777778,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,-31.18112754114641,Menos viável,-960.773309472416,-59.67620411118581,107.19363021496792,3,2,5
São José das Palmeiras,25/03/,0.713115635435136,0.1240967121521866,27,0.7777777777777778,0.7407407407407407,0.1111111111111111,1.0,0.0,0.4444444444444444,Inapto (risco > 40%),42.3,-26.675376348777018,Menos viável,-956.2675582800468,-55.17045291881653,111.6993814073372,3,2,5
São Miguel do Iguaçu,05/02/,0.6716371005235521,0.1353073142380041,27,0.4444444444444444,0.2592592592592592,0.3703703703703703,0.4444444444444444,0.0,0.3333333333333333,Inapto (risco > 40%),42.3,-35.298478711869436,Menos viável,-964.8906606431392,-63.793555281908944,103.0762790442448,3,2,5
São Miguel do Iguaçu,05/03/,0.6928003570755796,0.0966625863483767,27,0.5555555555555556,0.5185185185185185,0.1851851851851851,0.9629629629629628,0.0,0.4444444444444444,Inapto (risco > 40%),46.2,32.51979151760652,Viabilidade intermediária,-897.0723904136631,4.024714947567068,170.89454927372077,3,1,4
São Miguel do Iguaçu,15/02/,0.6736776003698409,0.1125747462811843,27,0.4074074074074074,0.1481481481481481,0.2962962962962963,0.7407407407407407,0.0,0.3703703703703703,Inapto (risco > 40%),46.2,3.17723741922303,Menos viável,-926.4149445120464,-25.317839150816464,141.5519951753373,3,2,5
São Miguel do Iguaçu,15/03/,0.71692911731339,0.0985456355480729,27,0.6666666666666666,0.5185185185185185,0.1481481481481481,1.0,0.037037037037037,0.4814814814814814,Inapto (risco > 40%),46.2,-6.447728930849087,Menos viável,-936.0399108621184,-34.9428055008886,131.92702882526518,3,2,5
São Miguel do Iguaçu,25/02/,0.675729527318358,0.1016478086411192,27,0.3703703703703703,0.3333333333333333,0.1481481481481481,0.8888888888888888,0.0,0.4074074074074074,Risco climático 40%,46.2,22.659223307352985,Viabilidade intermediária,-906.9329586239166,-5.835853262686476,161.0339810634672,2,1,3
São Miguel do Iguaçu,25/03/,0.7241587957017254,0.1173220179564276,27,0.7037037037037037,0.6296296296296297,0.1111111111111111,1.0,0.1111111111111111,0.4444444444444444,Inapto (risco > 40%),46.2,19.65945645232347,Viabilidade intermediária,-909.932725478946,-8.83562011771612,158.03421420843767,3,1,4
São Pedro do Iguaçu,05/02/,0.7281381832183518,0.1188289764750065,27,0.3703703703703703,0.1851851851851851,0.2592592592592592,0.5185185185185185,0.0,0.3333333333333333,Risco climático 40%,50.0,34.21026243771617,Viabilidade intermediária,-895.3819194935534,5.715185867676662,172.58502019383042,2,1,3
São Pedro do Iguaçu,05/03/,0.7241781374052939,0.0973697637014445,27,0.3703703703703703,0.2592592592592592,0.1481481481481481,1.0,0.0,0.5185185185185185,Risco climático 40%,50.0,75.68692136248495,Mais viável,-853.9052605687846,47.191844792445394,214.0616791185992,2,0,2
São Pedro do Iguaçu,15/02/,0.7268197279293039,0.0987145515535248,27,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.8518518518518519,0.0,0.3703703703703703,Risco climático 30%,50.0,39.18743500275002,Viabilidade intermediária,-890.4047469285196,10.69235843271043,177.56219275886423,1,1,2
São Pedro do Iguaçu,15/03/,0.7338109475267349,0.1003449411010682,27,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.0,0.037037037037037,0.4444444444444444,Inapto (risco > 40%),46.2,55.9133487071939,Mais viável,-873.6788332240753,27.418272137154386,194.2881064633081,3,0,3
São Pedro do Iguaçu,25/02/,0.7170564259323897,0.0999450621464658,27,0.2962962962962963,0.2222222222222222,0.1481481481481481,0.9629629629629628,0.0,0.4074074074074074,Risco climático 30%,50.0,65.30307933576087,Mais viável,-864.2891025955086,36.80800276572128,203.67783709187503,1,0,1
São Pedro do Iguaçu,25/03/,0.734020047138187,0.1174232490992409,27,0.6666666666666666,0.6296296296296297,0.1111111111111111,1.0,0.1851851851851851,0.5555555555555556,Inapto (risco > 40%),50.0,47.24501086129828,Viabilidade intermediária,-882.3471710699715,18.74993429125876,185.6197686174125,3,1,4
Terra Roxa,05/02/,0.6710074490662042,0.1284223774416446,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.2962962962962963,0.0,0.1481481481481481,Inapto (risco > 40%),46.2,-14.850967392402971,Menos viável,-944.4431493236729,-43.34604396244247,123.52379036371124,3,2,5
Terra Roxa,05/03/,0.6518616354495171,0.1319246707828475,27,0.5555555555555556,0.4444444444444444,0.2962962962962963,0.9629629629629628,0.0,0.3703703703703703,Inapto (risco > 40%),50.0,-3.2941364297766644,Menos viável,-932.8863183610464,-31.78921299981609,135.08062132633765,3,2,5
Terra Roxa,15/02/,0.6641770144463792,0.1191952333421361,27,0.4074074074074074,0.074074074074074,0.4074074074074074,0.6296296296296297,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,-24.196255018971836,Menos viável,-953.7884369502416,-52.69133158901136,114.17850273714242,3,2,5
Terra Roxa,15/03/,0.6559611189892308,0.129547861311253,27,0.6666666666666666,0.5925925925925926,0.1851851851851851,1.0,0.0,0.2592592592592592,Inapto (risco > 40%),42.3,-21.32407126946164,Menos viável,-950.9162532007314,-49.81914783950111,117.05068648665268,3,2,5
Terra Roxa,25/02/,0.6487231165293196,0.1280700836342502,27,0.4444444444444444,0.2962962962962963,0.2592592592592592,0.8148148148148148,0.0,0.3333333333333333,Inapto (risco > 40%),50.0,0.6745420962344741,Menos viável,-928.917639835035,-27.82053447380496,139.04929985234872,3,2,5
Terra Roxa,25/03/,0.6612094557854067,0.1327027675730503,27,0.7407407407407407,0.6666666666666666,0.1851851851851851,1.0,0.0,0.3333333333333333,Inapto (risco > 40%),46.2,4.59572984715195,Menos viável,-924.9964520841175,-23.899346722887387,142.97048760326635,3,2,5
Toledo,05/02/,0.711456115918854,0.125124406279506,27,0.5185185185185185,0.1851851851851851,0.4074074074074074,0.4074074074074074,0.0,0.1851851851851851,Inapto (risco > 40%),50.0,26.255232423705863,Viabilidade intermediária,-903.336949507564,-2.2398441463337453,164.62999017982008,3,1,4
Toledo,05/03/,0.6910329412107458,0.1119503778689671,27,0.4074074074074074,0.2592592592592592,0.2592592592592592,1.0,0.0,0.4074074074074074,Inapto (risco > 40%),50.0,38.30057304673402,Viabilidade intermediária,-891.2916088845354,9.805496476694543,176.67533080284832,3,1,4
Toledo,15/02/,0.7070027585536593,0.1075427610525407,27,0.2962962962962963,0.074074074074074,0.2592592592592592,0.7407407407407407,0.0,0.2222222222222222,Risco climático 30%,50.0,-0.8806742260793237,Menos viável,-930.472856157349,-29.37575079611882,137.49408353003494,1,2,3
Toledo,15/03/,0.6976167533640877,0.112135454870255,27,0.6296296296296297,0.5185185185185185,0.1851851851851851,1.0,0.037037037037037,0.4074074074074074,Inapto (risco > 40%),46.2,16.6970354830545,Menos viável,-912.8951464482152,-11.798041086984975,155.0717932391688,3,2,5
